Sr / La,Co / Fe,Composition String,Total Energy (O24),Formation Energy (O24),Total Energy (O23),Formation Energy (O23),Vacancy Formation Energy,hull_energy,e_above_hull,is_on_hull
1.0,0.125,La0Sr8Fe7Co1O24,-294.968,-78.323,-293.044,-81.364,3.041,-295.0713333333335,-0.1033333333334667,False
