,Nr,xNi,T,t,Ms,cfrac,mipd
54,188.0,0.527904424853623,683.787539973855,-2406.6517420113087,172.8453080514521,0.2495994105888822,7.637570955358001e-09
55,194.0,0.5074551272019744,703.6436324566603,-2292.157221212983,287.92231255483705,0.0122544416889319,1.6886260671037437e-08
56,265.0,0.5223007973656059,719.7782124578953,-2351.42857208848,302.976505244773,0.2607540509670413,1.4059447188888353e-08
57,286.0,0.5115831082733349,706.1756614595652,-2552.779508382082,309.06299149209326,0.1089372355127275,1.1494611402756402e-08
58,292.0,0.5312976022763178,685.6148247048259,-2823.5856737941504,243.9593004217581,0.340689331530864,7.390830784106627e-09
59,310.0,0.5214034440135583,700.3205796703696,-3204.1102577000856,332.793501500424,0.2850188174530348,8.950913676316028e-09
60,326.0,0.5187635128991679,672.6315445825458,-3466.476195305586,321.4334983747476,0.2324751694685275,5.580994463295626e-09
61,190.0,0.5129874410387129,652.5813358277082,-3488.4171713143587,282.7619633074809,0.0899189045283469,4.666293283812888e-09
62,193.0,0.5133204034669325,712.1860259398818,-1426.4948476105928,258.6153469792732,0.0618875062147575,1.2883119439784651e-08
63,230.0,0.5173536444734782,680.9694367274642,-2630.9014443308115,307.24033567564044,0.192305822936126,6.358719916461937e-09
64,241.0,0.5164368765382097,725.5166049674153,-2385.7645723968744,305.9173017080026,0.1767246778000349,1.6627813758501922e-08
65,246.0,0.522177913133055,672.1044784411788,-2745.1357439160347,271.46518613362343,0.2192308712313442,5.670034318952328e-09
66,268.0,0.5242869689920917,690.9948622435331,-2230.1791459321976,267.4661149963724,0.2482169066040723,7.673248561986235e-09
67,273.0,0.5141923927608878,731.5058764442801,-868.3384839445353,170.8322209904736,0.0123514234216366,2.660804470657769e-08
68,279.0,0.5347860206663608,721.5150491893291,-2750.164788588881,202.8810374553116,0.3777368966181114,1.6750480565458895e-08
69,302.0,0.5154054448800162,688.6216975748539,-1706.0054920613766,263.25442221664895,0.1012083988334037,7.617063689592797e-09
70,313.0,0.5183878141641617,733.1734506040812,-1517.0738272368908,190.2155442958104,0.0929196348845141,2.198868629890151e-08
71,333.0,0.5101754017081112,718.7106846645474,-2976.2451454997063,303.09130103858286,0.078481428111854,1.7574602798716033e-08
72,339.0,0.5230013902764767,724.4612433388829,-2573.6383471637964,307.7972242908486,0.2773625770103142,1.6016092564506513e-08
