Unnamed: 0,Nr,xNi,T,t,Ms,cfrac,mipd
14383,8482.0,0.5162924415105954,660.098897702992,-2661.033695563674,250.6558974016954,0.1009792570118447,5.220981701842043e-09
14384,8485.0,0.51831982226111,722.3985916376114,-2953.7705909460783,326.10662735122685,0.2322116856813824,1.5038858394979015e-08
14385,849.0,0.5084289127402007,733.909334987402,-3144.2986126989126,278.8767904810884,0.0127369825058036,4.066058528367756e-08
14386,8490.0,0.5221400035871193,708.6142173781991,-1657.8074231743813,221.9541777675745,0.1737775258973194,1.1327255553361944e-08
14387,8494.0,0.5080047026928515,673.1432688236237,-3486.57256923616,303.57767074905735,0.0466280755332002,7.431574000418061e-09
14388,8498.0,0.512271289722994,686.4350736141205,-2776.8467634916306,313.3713283391974,0.1257452446787401,7.479150602403678e-09
14389,8501.0,0.5199243251839653,741.0592113807797,-2394.556166231632,267.22806974767457,0.1783600930033459,2.6942137442269612e-08
14390,8503.0,0.5290441424865275,735.7663725689054,-3507.8666768968105,307.17673685326525,0.3668519397019525,2.367117595154041e-08
14391,8509.0,0.514065780970268,730.042823292315,-1386.819189414382,232.5628436737342,0.0469338390349743,2.121262032505465e-08
14392,8510.0,0.5093009443627671,699.421076066792,-2019.9080675840376,285.25717821895813,0.0364810867571648,1.1579075894210257e-08
14393,8512.0,0.5237220622459426,692.7344671264291,-1890.8580768853424,205.50163422932675,0.1911393410583092,8.506318773564008e-09
14394,8514.0,0.5145141361374408,672.3225024715066,-2999.011450633406,308.65956709421295,0.1519848182783147,5.716206480646286e-09
14395,8517.0,0.517933819652535,725.188605338335,-2621.898616477847,315.6223711582822,0.2125083060797747,1.6273968467288903e-08
14396,852.0,0.5363913406990469,683.8893330469728,-3200.7580999284983,219.2239478339237,0.4114532243539779,7.616655576599936e-09
14397,8525.0,0.5125423673866317,744.1738122701645,-1612.5664561986923,228.8268896668729,0.018400801045343,3.944772164609808e-08
14398,8530.0,0.5133493869984522,706.1000873148441,-2433.6378425359726,312.1974349504087,0.1399280031472966,1.0760600609652574e-08
14399,8542.0,0.5103431644942612,689.1300323978066,-3260.45216023922,317.66794325274867,0.1039469096445675,8.481452653418095e-09
14400,8545.0,0.511148602901958,724.7657649219036,-2349.122754111886,287.2476845439595,0.0682295109867415,1.9611234314096752e-08
14401,8552.0,0.5307175752893091,680.0470589101315,-2951.255604252219,237.5186459309539,0.3267392884382722,6.817670087826716e-09
14402,8557.0,0.5137620587274432,737.8100884333253,-3344.775477424264,308.57795502759933,0.1406572651778951,2.619822246697173e-08
14403,8570.0,0.5175321298092603,700.9127360954881,-3524.686313420534,335.65247437919686,0.2334249856377059,9.106422368134064e-09
14404,8575.0,0.523077314645052,721.1631612479687,-2793.2062670588493,319.8819799747036,0.2934528036741071,1.4631134792240969e-08
14405,858.0,0.5186787419766188,661.333599537611,-3522.486503049732,297.9067954525785,0.1992705351453719,4.800643668784932e-09
14406,8586.0,0.5209194779954851,695.3182145953178,-2555.591147392988,315.3452519022092,0.2561027607802779,8.108405136374583e-09
14407,8593.0,0.5077037471486255,719.2303349450231,-3263.574751093984,289.66487534478887,0.0189726967686457,2.5632621879479008e-08
14408,8596.0,0.5357101163966581,699.2137798666954,-2982.5479310005903,273.67371275472846,0.4356623438846522,9.35257407667794e-09
14409,8602.0,0.5194038957497105,676.5374263003469,-2896.397301927209,308.1126972194812,0.2241052123057589,5.902045127173338e-09
14410,8605.0,0.5159887178428472,735.9660282731056,-2289.011486247182,282.8904335837562,0.1368383223134311,2.313521427861958e-08
14411,8606.0,0.5109155990276486,704.7423200309277,-1124.7336097061634,253.4607581048537,0.0166373156115323,1.3381522155014562e-08
14412,8607.0,0.5250647870590911,741.7895010113716,-3402.437868341804,301.58084803484127,0.3006577107368829,2.84304819493816e-08
14413,861.0,0.5166699330089614,721.172587312758,-2099.57219325006,297.2555272515539,0.1678453675455282,1.4708817104526853e-08
14414,8610.0,0.5167529628844932,707.9470263794065,-3179.05525714159,332.344347259713,0.2179535871065799,1.0637444134428581e-08
14415,8615.0,0.5337029648246244,710.387225151062,-3123.0215169489384,307.8352573686992,0.4370901853731355,1.1758426417750246e-08
14416,862.0,0.5102343792514875,689.5980032160878,-1693.6805874109268,274.729389908184,0.034733760937443,9.118039412396857e-09
14417,8621.0,0.5130997319705785,723.5473455488682,-983.9547347277404,216.1905156629544,0.0180371592114796,2.0154010395460932e-08
14418,8622.0,0.5081576122436673,694.6683126688004,-2373.338980972767,290.64882729877314,0.0275781013067222,1.161788425192846e-08
14419,8624.0,0.5257168930070475,690.8295029401779,-2832.381046190858,311.35507958010504,0.3220832925738535,7.537992777428659e-09
14420,8626.0,0.5123366576712579,666.7284995317459,-2170.719785615802,264.939540353249,0.0542151997894249,5.9846747826298615e-09
14421,8629.0,0.5201662364648655,730.7859985902905,-3451.347279176116,328.97293964275286,0.2625390893821586,1.9114481413177427e-08
14422,8638.0,0.5096739134052768,653.5081468895078,-2932.5259398669004,277.8204636609124,0.0306151948517905,5.576756803075699e-09
14423,8640.0,0.5233913165377453,674.9593553319573,-3056.6320560872555,300.2105490973582,0.2736972746290609,5.782392368901243e-09
14424,8641.0,0.5094247708469629,711.0088520124555,-1453.0558180063963,269.8623063492849,0.014687862660831,1.665591978561383e-08
14425,8642.0,0.5143154781591147,680.7223889604211,-1946.398575603962,272.2129858862239,0.095614482994779,6.7122574347699085e-09
14426,8645.0,0.517913099755533,746.7723108828068,-3225.172582268715,295.0190498513357,0.1836103070481917,3.349091923539266e-08
14427,8651.0,0.5338623076537624,724.0975585952401,-3553.8893200457096,315.9431451698967,0.4472975075316754,1.68936828613981e-08
14428,8656.0,0.5275007345434278,701.1195166409016,-2264.946961775422,260.01983921865843,0.2921384175427153,9.470610182966577e-09
14429,8658.0,0.51266768429894,662.0624585449696,-3405.173547193408,302.3323231134721,0.1148139303124139,5.123319169679362e-09
14430,866.0,0.516071877302602,692.7434284985065,-3003.842883557081,327.56689097835266,0.2017165768055066,7.852226221740408e-09
14431,8661.0,0.5218896518554539,720.4363611713052,-2208.9200612157583,294.3486791690793,0.2434061670989769,1.4287929092502772e-08
14432,8670.0,0.5100569535139948,678.7981579080224,-2600.7361482828856,296.594418170051,0.0662891477455264,7.1645649709737925e-09
14433,8677.0,0.5191543243732304,738.9487804844975,-1717.9523561149836,183.2199892098513,0.1029347772578967,2.6394546502555894e-08
14434,8682.0,0.5213108021905646,692.5271718204021,-3118.5191206634045,329.40816223694503,0.2795417447113634,7.70559130019361e-09
14435,8685.0,0.5136530026234687,749.9638086929917,-2516.503221541643,245.67360557563293,0.052572653081847,4.3401758113210793e-08
14436,8687.0,0.5270331469317898,725.915920175612,-3174.985313415528,319.7274479818765,0.3510853263776363,1.7100970288529037e-08
14437,869.0,0.5196833065757528,749.7696820273995,-2624.9721832573414,239.36132085092115,0.1458158580656592,3.796450254615465e-08
14438,8690.0,0.5114264279138296,699.7035546973348,-1537.6149483025074,269.188357165672,0.0455416189259187,1.0432251357001484e-08
14439,8696.0,0.5316836665337905,705.4243564978242,-3469.697706028819,328.8163171663665,0.4280756956651509,1.0400320928115954e-08
14440,8701.0,0.5149052991485223,716.2999854981899,-2851.1639792472124,323.5914432575178,0.1793055381936172,1.3278902974417034e-08
14441,8705.0,0.5084852942824364,716.5177777409554,-1952.2702060639856,278.5853814827257,0.0131607344238505,2.1392669289114032e-08
14442,8706.0,0.5148810869734735,686.701442450285,-1461.564153805375,235.0346102996405,0.0626178000055719,7.958504317911163e-09
14443,871.0,0.5329779406357557,725.1797512546182,-3285.3228092193604,302.7287425133919,0.4211691649177428,1.7345649874425066e-08
14444,8712.0,0.5284041034197435,688.6685821413994,-3543.8840836286545,328.4160039673924,0.3804585295404428,7.325858534084545e-09
14445,8714.0,0.520733965691179,668.1852635741234,-2463.9664448797703,222.31801957495543,0.1504481528823699,5.846809566028863e-09
14446,8717.0,0.5114942635362968,729.3130840733647,-2700.3434501588345,293.1939378765433,0.0828339877851151,2.2139194392623924e-08
14447,8725.0,0.5213349985238165,721.9581733644009,-1583.1174172461033,197.7242340778808,0.1467666666613902,1.5822061313504166e-08
14448,8730.0,0.5190865475079045,709.5214410498738,-3030.2189458161592,331.1223806965757,0.2497690826656565,1.0904464323173718e-08
14449,8735.0,0.5246760062268004,712.6789751648903,-3311.6783391684294,332.6956007770174,0.3316802285910269,1.1875209772882614e-08
14450,8736.0,0.5242317594494671,684.360138066113,-2413.9989025890827,269.9154261304642,0.2500474185046586,6.844905818799649e-09
14451,8738.0,0.516474302825518,679.0488885715604,-3496.1142361164093,328.4202877424606,0.2086782223034704,6.203183491217641e-09
14452,8741.0,0.5184898506756872,733.4384155273438,-2132.9789087176323,277.20259948548573,0.1681872822912438,2.082004306984992e-08
14453,8750.0,0.5078430964145809,661.8002837896347,-2507.158881425857,285.11508131149003,0.0136394743244255,7.216602838534802e-09
14454,8754.0,0.5121019429247826,697.7129381895065,-1811.453565582633,282.56693812938124,0.0758343969913358,9.432810258739836e-09
14455,8759.0,0.5288593622576445,724.3043654039502,-2655.433491244912,281.37431795874545,0.3355835588791304,1.65149100265543e-08
14456,8766.0,0.5094912335136905,680.5231665447354,-2840.9132804721594,301.81733493394654,0.06613137084581,7.600146223914948e-09
14457,8768.0,0.5238871282385662,704.0701243653893,-2753.638983517885,321.6513727337694,0.3074056317184867,9.740020649125064e-09
14458,877.0,0.51382476370316,738.286084420979,-1609.4962690025568,232.87319986354507,0.0431987264109282,2.7986168693533187e-08
14459,8770.0,0.5146820932161064,653.7149295583367,-2037.5872313976288,179.2089907070064,0.0243706071792566,6.463977197405699e-09
14460,8773.0,0.5181177523033693,713.7880529463291,-3597.5983902812004,335.8990271911749,0.2420716059957756,1.2079165505082884e-08
14461,8786.0,0.5131661352934316,694.9375756084919,-3271.808549389243,328.29278710758604,0.1608585016625271,8.560862332687013e-09
14462,8791.0,0.5298960901470855,727.1393517032266,-2990.767875686288,295.6859256498537,0.3671368579232516,1.804363964527672e-08
14463,8798.0,0.5105034125689417,707.6745590940118,-2284.9800791591406,295.27823048224286,0.0709864492459286,1.2671837525909808e-08
14464,88.0,0.533612314290367,682.3067234456539,-3331.9218926131725,278.9122294550985,0.407417837965988,6.761173666732285e-09
14465,880.0,0.5264419776294381,706.0944411531091,-3584.305278584361,335.26432371661946,0.3597288634311035,1.0285338958757304e-08
14466,8801.0,0.5109833759767934,736.2277649343014,-3187.4657593667507,289.1112961470147,0.0685930573972013,2.9563224449954185e-08
14467,8810.0,0.5217599219968543,663.5348992049694,-2802.768174558878,216.0977289126568,0.1637756442463757,5.549049607718962e-09
14468,8813.0,0.5139509745873511,718.9791268482804,-2369.5151768624783,306.5790483443506,0.140495842330834,1.4547576635602048e-08
14469,8818.0,0.511946787191555,670.827511139214,-1685.4853592813015,250.40897510114144,0.029838721463154,6.9739503629271075e-09
14470,882.0,0.5116115730488673,651.4624175801873,-2444.6284387260675,251.22829158721032,0.0253177155911952,5.790673505101872e-09
14471,8824.0,0.5321299324696884,672.6671636477113,-3321.817022189498,193.5458213489348,0.3291021696931963,6.483187667605458e-09
14472,8826.0,0.5173439062945545,682.3124838247895,-2686.0761869698763,311.3817544736236,0.1979467399491809,6.495814722557519e-09
14473,8829.0,0.5151593257999048,745.1983378827572,-2927.8506819158792,284.28359027213673,0.1259303671587648,3.2933198467276424e-08
14474,8842.0,0.5207571797072887,684.1565039753914,-3376.616919413209,329.7743927076048,0.272039510595199,6.660100882647364e-09
14475,8845.0,0.511691124769859,743.35095603019,-2238.3570838719606,254.37951412960567,0.0303421442958124,3.8088094990069145e-08
14476,8847.0,0.526521041020751,734.1767175868154,-2870.143699273467,288.5680541471927,0.3073820214672866,2.2022683611146755e-08
14477,885.0,0.5208473690692336,716.0474886000156,-2740.7852847129107,323.7326797436912,0.2657605298761912,1.2732275290927488e-08
14478,8850.0,0.5137392574781552,706.453736461699,-907.5209308415652,201.96391097195496,0.0197866560352468,1.3476395517911145e-08
14479,8856.0,0.5328871450945736,697.0408703759313,-3085.203905403614,303.0094982540486,0.4200843422315255,8.733224156375322e-09
14480,8861.0,0.5161517185345292,724.5736011862755,-3253.7307120859623,328.15486121054187,0.2036710313409,1.6245557196859562e-08
14481,8864.0,0.5242989187780768,668.4435432031751,-3438.4904120117426,296.887572553374,0.2833281605627983,5.281672080005855e-09
14482,8866.0,0.5165849846834317,689.3402509763837,-2358.4689181298018,306.3889417959392,0.1796135422917242,7.357051640340109e-09
14483,8869.0,0.5187743279431015,753.1636041402817,-2819.970431551337,238.2212974653241,0.129826207964035,4.388617682122378e-08
14484,8875.0,0.5364816480781883,715.8385859802365,-2944.7246868163347,257.41833665241,0.4349262360328161,1.3877906628832972e-08
14485,8878.0,0.5083492807205766,705.8857488632202,-3338.2584135979414,303.64566541300354,0.0519193836607259,1.4778627054665342e-08
14486,8880.0,0.5259023917326704,709.7245585918427,-1980.154960602522,233.8386322742068,0.2444766338705979,1.1606009721750624e-08
14487,8882.0,0.5125198875833303,655.5594611167908,-3149.7145995497704,279.69827955807745,0.078062716833147,4.915835702453069e-09
14488,8885.0,0.5203348855534569,711.9411896541715,-2486.188566684723,317.4444429703373,0.2502240421667459,1.1522589691788596e-08
14489,8894.0,0.5095136864529922,672.04614687711,-2097.919164597988,278.2094636723557,0.0287016266407347,7.128746550872107e-09
14490,8898.0,0.5141335950512439,699.67523727566,-2922.330729290843,325.5525187195176,0.1709027951065173,9.209757491561662e-09
14491,890.0,0.5174591364664957,700.4471122100949,-1421.1259670555592,228.4412812694441,0.1000644047118736,9.705116176853345e-09
14492,8903.0,0.5310379632283002,718.7688846886158,-3428.3575493842363,324.89928120368205,0.4148636687398691,1.4339542975932745e-08
14493,8909.0,0.512247056174092,716.7989975214005,-1464.690063893795,260.6469518345558,0.0471407941568695,1.512039630023994e-08
14494,8912.0,0.5276671785209328,682.574196010828,-3216.2706188857555,310.30252036102723,0.3498197994540181,6.574864167557768e-09
14495,8914.0,0.5128370099747553,673.3358563482761,-2580.645655095577,294.5790937743771,0.1055002657946637,5.996636497487787e-09
14496,8917.0,0.5220722051803023,739.1511759534478,-3047.2973585128784,304.3338365838091,0.2590588745613416,2.53223041116848e-08
14497,8922.0,0.5183439972205087,691.8506467342377,-1790.9322526305914,262.8527875825144,0.1478775705422303,7.842840058607243e-09
14498,8926.0,0.5098666861560196,659.8957816138864,-3562.565468251705,299.0794463520665,0.0673919295303703,5.424135642632203e-09
14499,8938.0,0.5211239566607401,703.8078974187374,-2143.026399984956,297.23900479401186,0.235510436546031,9.622714087723258e-09
14500,894.0,0.5089927902724594,668.6524637043476,-3248.582610860467,300.3705744717161,0.0562586048444956,6.429268993947076e-09
14501,8943.0,0.5268713371409104,714.467760361731,-2311.560046300292,277.6754446753422,0.3004080958790288,1.2570728311797328e-08
14502,8948.0,0.5344637229107321,707.4709258973598,-3512.5573709607124,324.96749640038934,0.4645552666046998,1.1031697234667585e-08
14503,8952.0,0.5318447524635121,694.206913150847,-2518.8135221600533,194.50115658948985,0.3245800833607897,9.074297708812109e-09
14504,8954.0,0.5171024291962385,670.1479667797685,-3152.240791171789,309.27533022228505,0.1914146842318889,5.423745506024671e-09
