,Nr,xNi,T,t,Ms,cfrac,mipd
76,354.0,0.5291235758131371,693.3693426474929,-2668.029050901532,282.8282904871476,0.3412722575525301,8.03874315848281e-09
77,399.0,0.5155395613657311,713.1295368820429,-1707.5742658227682,277.8133937641186,0.1226804956019611,1.220896813119868e-08
78,429.0,0.5330394069338218,711.1819260194898,-2525.047703459859,220.65331486496413,0.3558413432455963,1.2621786348748598e-08
79,312.0,0.5222292680479587,689.3182909488678,-2332.766532897949,290.1041328864795,0.2431508794666943,7.297320595416521e-09
80,351.0,0.5126794109586627,742.3592816665769,-2267.232498899102,258.3148763954339,0.0511650360285241,3.332993037613464e-08
81,373.0,0.5244871628284454,724.746470451355,-2336.895066127181,284.6263068952608,0.2712388672215153,1.6279514731808946e-08
82,391.0,0.5211999245313927,751.7051047086716,-2539.778603240848,170.95082491155503,0.1333140439309186,4.2745932489948384e-08
83,352.0,0.5136771587235853,659.8783178627491,-3431.2951516360044,298.69920871564466,0.124543505482961,4.893430508700127e-09
84,363.0,0.5105867552990094,720.3384538367391,-2718.0699683725834,298.7429404751896,0.077765446249804,1.7831278422235335e-08
85,377.0,0.5338568929024041,729.6055806428194,-3532.9827781766653,302.77834983779803,0.4344493779063009,1.997733204504916e-08
86,407.0,0.5190472836140544,731.8892529606819,-2802.9088228940964,313.46677516775566,0.226012293383445,1.9779850877789217e-08
87,416.0,0.512882444751449,665.4637169465423,-1344.627045840025,212.15169063947425,0.0116114998896927,8.039982425821216e-09
88,426.0,0.5228216425841674,675.8974757045507,-3091.1776944994926,306.95959855148726,0.2736251871504744,5.851787506809334e-09
89,330.0,0.5250717913964763,687.2346225753427,-3418.3151978999376,329.08796052182134,0.3332418024323897,7.069719628953936e-09
90,343.0,0.5184324724413455,722.82805275172,-1530.149968340993,234.3855965605616,0.1209559335223718,1.5745243815602722e-08
91,349.0,0.5281697964947671,715.91781206429,-3269.5646669715643,327.64311892542247,0.3762588299901389,1.31115716280086e-08
92,427.0,0.5099740025540814,726.8192402273417,-1502.3851957172155,261.90956174156725,0.0122392928762982,2.5870011148160948e-08
93,431.0,0.5146925666974858,745.1908994466066,-3518.6037104576826,300.9255158404897,0.1432349067470367,3.3406668388738825e-08
94,461.0,0.5322561217704788,725.8606347069144,-3136.493994668126,294.31933186086,0.4017002980215441,1.7623443348845785e-08
95,468.0,0.5103415762912482,663.6370613053441,-2927.694657817483,290.0597608205866,0.0602081435985742,5.6862517976061075e-09
96,320.0,0.5123462077183649,691.5670607984066,-1678.469642624259,272.2574955892397,0.0644944850827754,8.47837395294853e-09
97,324.0,0.5079241455206648,672.6726354658604,-3258.748511597514,299.82925668522563,0.0392079412270396,7.477721327896884e-09
98,335.0,0.5163260422972963,734.0280463173985,-2966.504830867052,313.55485246368374,0.1859275157698221,2.1580320176258932e-08
99,359.0,0.5210825836705044,725.3092498704791,-2198.9636577665806,290.2367436667886,0.2256846071468147,1.6294491240485807e-08
100,375.0,0.5174342789687216,750.7265142723918,-3369.111723080277,285.91001439391823,0.1635257846145266,3.951827500899565e-08
101,389.0,0.5254842657735571,718.1722055003047,-3559.703527763486,333.9764859207241,0.3446650970106424,1.3674250459755116e-08
102,402.0,0.5334165769442916,688.7302877008915,-3244.3966146558523,296.6655352296697,0.4217542635905711,7.479679374303679e-09
103,368.0,0.5156554770935327,696.5676103532314,-1909.5863968133929,288.5113021022773,0.1397181760202575,8.493762044054167e-09
104,384.0,0.5117305285157636,701.215579174459,-3104.597530514002,322.34307182724257,0.1313425238313678,1.0194250148922597e-08
105,400.0,0.5152015930972994,662.671755515039,-2461.78183592856,254.88950133757936,0.0879049712557048,5.419155342784174e-09
106,424.0,0.5185812587244436,709.3717831745744,-2058.838487416506,299.3542458759296,0.1997893647154054,1.0879858301360105e-08
107,464.0,0.5144121187366545,705.2626555040479,-911.4879447966814,185.1694808393472,0.0224701675759893,1.3046032459704358e-08
108,436.0,0.5096023873146623,679.1886072978377,-2653.6497686058283,297.0248015722565,0.0600686989180543,7.399978188262446e-09
109,442.0,0.5262060503568501,680.6839465349913,-2363.985725864768,182.09290803802747,0.2235346820439066,7.207899204241452e-09
110,456.0,0.5178868291107938,694.0543792769313,-3584.90507081151,335.47455117783795,0.238239832987585,7.964175501221488e-09
111,474.0,0.5269605721812696,696.0089030861855,-2764.9424459785223,309.0894903944814,0.3379288314401971,8.345449706307198e-09
112,489.0,0.5378554108692334,712.1582248434424,-2878.488313034177,222.1182203152593,0.4372858888670407,1.323856178280836e-08
113,530.0,0.5330837609479204,673.2466242834926,-3389.59580026567,197.2403694250167,0.3467040463061869,6.535091452433428e-09
114,452.0,0.5080998358270153,700.3271709755063,-2305.984307080508,288.7423376051757,0.0235541712096164,1.35331076109884e-08
115,480.0,0.5138528488622979,686.5953497961164,-2478.532663732767,307.4589396061669,0.1403421338750774,7.233662944427542e-09
116,528.0,0.5148241568775848,706.2505775690079,-2597.2013656049967,320.0909977379438,0.1731497259682777,1.0465660204577044e-08
117,567.0,0.5178465751884506,710.0102769955993,-1177.1802708506584,156.25648318263907,0.0701350241940012,1.2747507626568326e-08
118,447.0,0.512538595739752,738.7550220638514,-1940.411710739136,253.55109327335728,0.0431180204748287,2.962930439761144e-08
119,526.0,0.5399251269362867,703.1957318261266,-3147.6687982678413,267.6041834388019,0.4977049174704615,1.0429561995278841e-08
120,533.0,0.5235689640184864,711.9588069617748,-2156.372096389532,287.8250751000153,0.2609305109756537,1.1628484935141264e-08
121,586.0,0.5252347416710109,705.9646331891418,-2262.956826388836,287.0727761777076,0.2857555382055673,1.0211804118507873e-08
122,591.0,0.5164899352006614,715.291197411716,-1814.765195176005,283.8971564923456,0.1460557057093692,1.2687726280828481e-08
123,479.0,0.5132068355940282,724.0834082663059,-3226.967865228653,321.26203789766225,0.1512427006830005,1.7182362235898372e-08
124,491.0,0.5111143614863977,746.1179886758327,-1870.774520561099,245.22313801031143,0.010454363215953,4.935673773776352e-08
125,496.0,0.5158310059644282,676.4167376235127,-2749.790519848466,306.25796627082536,0.1681460214491537,5.990074206506003e-09
126,523.0,0.5086797862034291,716.2519327178597,-3574.6546637266874,302.5939098827766,0.0551673474720868,1.92411303486004e-08
127,554.0,0.5232002066727728,689.4763847067952,-2874.842570722103,318.6528764763115,0.2937495528630595,7.310918192645182e-09
128,564.0,0.5092392861610279,693.7346839904785,-2405.3460393100977,294.70100937144133,0.05077289703391,1.0063015630205463e-08
129,503.0,0.5169071875978262,716.5058171004057,-2416.3509517908096,314.5878461074701,0.1959548483387078,1.3005554109456892e-08
130,512.0,0.5113516260497272,656.699256002903,-2861.429587751627,275.41375295255915,0.0533669279858737,5.27359240419552e-09
131,535.0,0.5194157948670909,746.4349302276969,-2938.108196854592,282.25698037810423,0.1893559005081414,3.288616179165809e-08
132,544.0,0.5132541289739311,681.8555968999863,-1014.365416020155,203.98603196908363,0.0127400970270057,9.654088968171624e-09
133,568.0,0.5223860359145328,700.5850661545992,-3461.016139760613,335.32378096923907,0.30207320690808,9.018004936210126e-09
134,584.0,0.5182690829131752,679.508760124445,-3281.118775159121,325.16936173054984,0.2302392575192759,6.191888563477539e-09
135,610.0,0.5289173694700003,697.1355161443353,-3350.755579769612,328.0958121172783,0.3875134727062206,8.614133787726474e-09
136,615.0,0.5208740560431033,721.5499718859792,-2919.81951110065,325.4751835424844,0.2683445941923947,1.4679265888474645e-08
137,624.0,0.5154908946948126,692.8085174411535,-2984.1986898332834,326.665383158755,0.1920896859763555,7.906834539839137e-09
138,629.0,0.5243249020492659,728.5133171826601,-3456.887646764517,328.5241828351258,0.3218447504550955,1.8168010296743386e-08
139,501.0,0.5239600825216622,742.0921680703759,-3184.139444679022,294.8328013731962,0.2756273801224615,2.8500094941753813e-08
140,519.0,0.521569901863113,738.0969285592437,-2294.194097444415,259.97633750668234,0.1965210820070935,2.4463912646835385e-08
141,559.0,0.5143661986477673,728.7990615144372,-3340.3923254460096,322.9601859295559,0.1705765368032629,1.9052833151081414e-08
142,573.0,0.5304293500119821,721.1468102782965,-3037.2231356799603,307.769555288213,0.3881742883538788,1.5233787521814946e-08
143,616.0,0.5190042831096798,704.0463189780712,-1491.1590479314327,228.87236108962915,0.1261512447962009,1.0279238058507632e-08
144,660.0,0.510633017369546,685.5959386005998,-1519.637717306614,265.4862335071482,0.0277036529456187,8.719102584900676e-09
145,582.0,0.5345158914569765,680.8256772533059,-3571.751926839352,290.98111680459675,0.433002028159661,6.568778264173698e-09
146,600.0,0.520247441935353,684.0892641246319,-2174.020532146096,273.7394412270313,0.1914400339126011,6.749628041971098e-09
147,658.0,0.533611196144484,699.9599974602461,-2549.331166595221,181.4738677091968,0.3504921665582463,1.0310991504349896e-08
148,663.0,0.5192399325640872,720.6517330557108,-2090.8213321119547,294.3927602933807,0.2029978266303237,1.4321672264766797e-08
149,685.0,0.5328454718645662,737.4480418488383,-3156.1693891882896,215.0270059848445,0.3499202967551229,2.6863603501792132e-08
150,692.0,0.5097667107963935,652.9588148370385,-3365.0779724121094,285.28710908393293,0.0437519788386975,5.232569875469862e-09
151,696.0,0.5218589443759993,672.9268687590957,-2508.260518312454,250.2524409713685,0.1913593363106897,5.929370027222667e-09
152,605.0,0.5283766919979825,734.6475785970688,-2636.705868691206,233.02949633325068,0.285008466964244,2.317121267723435e-08
153,640.0,0.5118792322371155,689.9787879362702,-2014.130706712604,288.12764416610537,0.0808789135318561,8.148978812438557e-09
154,645.0,0.5256349394097924,729.4021593406796,-2459.0261712670326,275.4382836823881,0.2784569030870552,1.88407472813074e-08
155,661.0,0.5233930913219229,754.6170045807958,-3109.080081805587,191.15811204250488,0.1789174117242996,4.913617242734938e-08
156,680.0,0.5183879256434739,683.1125619634986,-2722.376606985926,312.8996973952722,0.2154982411033769,6.5529622955561165e-09
157,714.0,0.5247073175385595,670.8139891177416,-3215.65751619637,288.71284154707683,0.2795839681638268,5.490705454350574e-09
158,719.0,0.5166658072266728,747.6366659253836,-2774.506140500307,271.67735091659387,0.1321263500927766,3.516583710124634e-08
159,596.0,0.5100159744312986,709.120180234313,-2806.2814090400934,305.1027115848216,0.0792980748902601,1.360489039142278e-08
160,619.0,0.5107375176157802,731.5718538686633,-2063.214487954974,268.4187471071989,0.0334866110008157,2.6076712081165493e-08
161,647.0,0.5213938581757248,755.4462844878435,-3253.936330229044,238.30522833949456,0.173185431692454,4.896886135931744e-08
162,656.0,0.5153515816805885,666.4122048392892,-3556.935015320778,315.24052536248,0.1739489381888757,5.208475902103705e-09
163,704.0,0.5119666142482311,677.9584832116961,-1362.544634565711,243.0530788640513,0.0221573044474733,8.074606806930536e-09
164,708.0,0.5083026100322604,689.0645156428218,-3375.244091078639,307.788761290485,0.0580114090669299,9.820758947011291e-09
165,726.0,0.537195730698295,700.8795264363289,-2847.1877686679363,215.5063079795434,0.4234118059038702,1.0388296178617337e-08
166,608.0,0.5135142097063363,671.1410688608885,-2362.474713474512,280.2146318290033,0.0943781297995129,5.8480859150120565e-09
167,639.0,0.5117750753136352,732.8451861068606,-1597.7219715714457,251.22796831372943,0.0279815130366365,2.5930662600106072e-08
168,772.0,0.5074441985832527,661.0079922154546,-2741.905690357089,288.7062141989849,0.0133851761152805,7.25964635888697e-09
169,783.0,0.5161153884744272,719.5637752115726,-3483.268741518259,332.8268234530369,0.2094844828863293,1.4180311645667868e-08
170,792.0,0.5206199223548174,691.0593638941646,-3320.886352658272,332.2565718287591,0.2731554299633852,7.504885824873968e-09
171,805.0,0.5268519679876045,746.6117796674371,-3384.155975282192,266.1753195745363,0.2877939880040789,3.5026420845648856e-08
172,816.0,0.5165692954789848,682.104820497334,-2285.7947766780853,292.2593040446042,0.1591593690339571,6.526964898624354e-09
173,649.0,0.5383204806409777,724.8880956694484,-3428.34759503603,283.8516441494849,0.4853424347617568,1.7794689547036623e-08
174,671.0,0.5136296936823055,744.1838204860687,-1256.3997734338045,194.9917833670061,0.0140379036142558,3.964340246271604e-08
175,688.0,0.5162871616659687,701.9077122583985,-1795.347909629345,282.9701651809589,0.1415970942831383,9.414261864265505e-09
176,698.0,0.5260560605162755,706.9507355988026,-3542.229878157377,335.0349031243851,0.353984578460872,1.046464608930732e-08
177,712.0,0.5177416483871639,697.78440464288,-2433.824614807964,315.3392391341797,0.2092914898306928,8.546519891646893e-09
178,724.0,0.5105432374635711,667.3960496112704,-1853.5219252109528,263.1853293021666,0.0231090969565465,6.89752515457936e-09
179,735.0,0.5130177098093555,727.8131609410048,-2566.7598757892847,300.1902725982169,0.1168218562666974,1.937245475587589e-08
180,741.0,0.5277081424742938,714.7887959703803,-2732.9595878720284,308.70310005480366,0.3486224409700303,1.2676939114653292e-08
181,788.0,0.5110030458308756,695.5587862804532,-2491.752728819847,304.898703088153,0.0937757927425783,9.335804522767551e-09
182,703.0,0.5123892082227394,712.4959859251976,-3065.8048722893,322.0421534743164,0.1404809643291733,1.2942910808304908e-08
183,751.0,0.514983932087198,724.0431302040815,-985.6450460851192,174.57570108519147,0.0275606991847336,1.9415404822952792e-08
184,759.0,0.5170516841905192,735.2726490795612,-3489.8646119982004,324.1150469405972,0.2111816036485639,2.228088488167697e-08
185,763.0,0.5075290470803157,711.5471600741148,-2323.668188229203,285.94425658948705,0.010131284595296,2.1439338352988625e-08
186,802.0,0.5286327367601916,707.9509172588587,-2151.155437901616,214.99993688021368,0.2789269742878378,1.1518321276925133e-08
187,807.0,0.5197990935156122,713.540291711688,-2603.2934971153736,321.3930723881129,0.2475149185298215,1.196710903389828e-08
188,728.0,0.5197198454709724,659.2474617436528,-3133.7563276290894,256.3343983317664,0.1627301574255241,4.9650916582633345e-09
189,736.0,0.5140412908513099,705.3615371510386,-3202.6844155043364,329.80509133301007,0.1756003155753172,1.0410680816479844e-08
190,768.0,0.5115035818656907,709.7815661504865,-1154.604959115386,249.8490676690325,0.0219677702964794,1.4210926065746777e-08
191,800.0,0.5130984273692593,673.5390957072377,-2942.672548815608,307.62485059489427,0.1293286819056345,5.950647676800091e-09
192,730.0,0.5267734163114801,692.2713402658701,-2128.787749260664,194.21999990807063,0.2379322593492429,8.589271353070886e-09
193,743.0,0.5206985373981298,741.7006157338619,-1967.05659404397,185.14052485154,0.1302366968751434,2.8897307112434107e-08
194,754.0,0.5315092297410593,684.5843431353569,-3062.775012105704,277.327813816984,0.3728818420394405,6.9732740364900895e-09
195,776.0,0.5171474667126313,665.8736134693027,-2248.943407461047,228.7997467059573,0.0951441456998019,5.7978259288291675e-09
196,839.0,0.5219451782340184,727.2815003991127,-3003.8108713924885,322.3670167676151,0.2800041219178726,1.7291189863314393e-08
197,863.0,0.5128177970182151,715.9790191799402,-1513.8405818492174,263.55134113846617,0.0600829983377238,1.4285896207798936e-08
198,888.0,0.5213083646073937,704.734998382628,-1808.998998999596,262.33448150764644,0.1948864193670417,9.981732315306544e-09
199,778.0,0.524244274427183,698.8865092396736,-3014.0950608998537,327.172174243129,0.3191075869975566,8.754683541225108e-09
200,797.0,0.5293637209851295,730.4976769909263,-2893.466204032302,280.7213548151118,0.3427597031427811,1.9958858613957708e-08
201,811.0,0.5104529266478494,733.048747330904,-3206.778348237276,291.0010158406222,0.063413946281482,2.7663832535278912e-08
202,825.0,0.5351278115436435,717.014528773725,-3128.609165176749,293.8197454394095,0.4450875594213539,1.398694326627013e-08
203,840.0,0.5179372649500147,687.1222085133195,-1577.7870800346136,214.8346999762833,0.0986130207917105,7.840062732551674e-09
204,848.0,0.514452320104465,698.3672770485282,-2897.680413722992,325.4224040811781,0.1753305493134759,8.919846680962536e-09
205,872.0,0.519331604600884,651.1982271447778,-3423.0080377310514,222.2672409116413,0.1269125703501851,4.878633947116401e-09
206,843.0,0.5096695670532063,718.6586586385965,-1920.2264852821827,275.9679712415869,0.027706631276356,1.8995437256482962e-08
207,928.0,0.5129223830113188,699.3147395551205,-2095.375377684832,297.8909894497814,0.1118662537079308,9.407724492517909e-09
208,933.0,0.5273795644519851,719.8913109302521,-2543.8947815448046,291.56821331248534,0.3240576395974726,1.447715268796925e-08
209,832.0,0.5124739718949423,658.1518864259124,-2668.6096351593733,267.5331970121292,0.0599228569538145,5.2921798651984765e-09
210,853.0,0.5225812053866684,722.6625345274806,-3373.7770166248083,331.79543095650564,0.3006627565741346,1.5208132056913532e-08
211,864.0,0.5135380323743448,693.5274669155478,-880.6519087404013,197.1015293157728,0.0136192820095263,1.1417681543379784e-08
212,870.0,0.536263547227718,708.9439244568348,-3259.356467798352,306.07352069900463,0.4736904918467521,1.1507969933861358e-08
213,890.0,0.5255487286858261,678.7457992881536,-2828.0449233949184,282.3240854091195,0.2850190044928405,6.207601844579099e-09
214,903.0,0.5211489355703816,718.0596179887652,-1772.1134182065723,255.95683378220045,0.1854783883476654,1.3606613277154591e-08
215,912.0,0.5152380870655179,688.7915502488613,-1428.2389272004366,232.1721351447493,0.0660822582892937,8.216249177712615e-09
216,960.0,0.5122984539205209,684.8762423545122,-3508.817613869905,326.63914307316367,0.1459426534401633,7.270759449696963e-09
217,965.0,0.5266687083197757,735.4489263147116,-3042.9396707564592,295.16752877800786,0.3173525372107075,2.3004050786132524e-08
218,975.0,0.5167281264672056,725.7190900668502,-1296.1727287620306,200.0239726063729,0.0695173450895032,1.805644040284569e-08
219,834.0,0.5306889761937782,691.6960133612156,-3438.1509382277727,323.75048285143043,0.4086399601596395,7.801610685028826e-09
220,879.0,0.5154418049892411,735.8771584182978,-2182.7530838549137,276.7445327976941,0.119657117084742,2.33273542699444e-08
221,895.0,0.5117951873969286,740.7006061822176,-3276.4477852731943,287.9076077325653,0.0792419715200833,3.27589769760789e-08
222,909.0,0.5310784987406806,713.2585448771715,-3519.7609830647707,329.6991638015522,0.4202440914709879,1.24620753057936e-08
223,976.0,0.5142766187340021,678.2090798765421,-1944.9209365993736,267.41113683893644,0.0885055539565455,6.540333878614221e-09
224,981.0,0.5231084581930191,740.0009077042341,-2413.9781288802624,247.6395657174486,0.2093635941542457,2.649622657123073e-08
225,996.0,0.5065344465104863,702.1113360673189,-3294.110993295908,295.7311274048704,0.0112337235879758,1.9026926882482912e-08
226,855.0,0.5182968866080045,748.7103253602982,-2338.800970092416,227.1559216363687,0.1130733011920295,3.676388856957483e-08
227,874.0,0.5234841099055484,685.203779861331,-2627.097843959928,298.0730216562418,0.2724230970548133,6.8014551090550075e-09
228,884.0,0.5089519012533128,681.1175420507789,-3117.7995711565018,305.40867661278446,0.0638422889109285,7.950079997322612e-09
229,893.0,0.5301420071814209,714.17674113065,-2267.8406830877066,206.29952593153047,0.3003362518738371,1.3502952109164344e-08
