Unnamed: 0,Nr,xNi,T,t,Ms,cfrac,mipd
37,10130.0,0.5139858831185847,699.1318312287331,-2656.3535526394844,319.4856335518669,0.1600263910551458,9.135655825683749e-09
38,10142.0,0.5110236112074926,685.633356757462,-3462.0560958981514,322.60304303549765,0.1214501258551235,7.698410437507774e-09
39,10145.0,0.5103802224807441,710.4663807153702,-2572.0125395804644,301.2238141598295,0.0785898733199425,1.3713039434981693e-08
40,1015.0,0.5283189834328369,720.4416961967945,-2910.5750128626823,310.98557484183675,0.3602628577287493,1.4768354144282989e-08
41,10152.0,0.5300357017247006,694.71999168396,-2703.048984333873,281.99783095667124,0.3545993113757721,8.287278855957208e-09
42,10157.0,0.5130376292346045,726.9530736282468,-3546.5895373374224,323.27699158792353,0.1517284244768031,1.8849025140653272e-08
43,10170.0,0.5182566081685945,704.322838075459,-3309.000163525343,334.30589328188614,0.2419969540608302,9.752818993474212e-09
44,10174.0,0.5097820222284645,679.8679436743259,-1480.238028243184,266.45375194782,0.0154596161772607,8.810096108966183e-09
45,10175.0,0.5237592048896477,714.0689772367477,-3027.540636062622,328.40144943375907,0.3135560474637078,1.2233884402509962e-08
46,10177.0,0.5093516911705956,737.6177759468555,-3130.66292591393,275.87622390028105,0.0225615828940765,3.926577444978323e-08
47,10178.0,0.5143913159007206,706.847939491272,-726.1384673416615,157.87706951995037,0.0107610744602955,1.5237588029453044e-08
48,10184.0,0.5289822806045413,697.5549806654453,-2366.809729859233,247.4642528215417,0.3053361689073997,9.011787498702536e-09
49,10186.0,0.5197774468315766,658.3330990374088,-3536.452624574304,281.75271549298594,0.1943300223035012,4.692149317557623e-09
50,10189.0,0.5119677272811533,724.1777083650231,-2085.329683497548,282.8106411218776,0.0741131248810865,1.8294452471541882e-08
51,10202.0,0.5186123539507389,684.6724728122354,-1845.234482735396,246.79888471914705,0.1349784178875998,7.122182611352724e-09
52,10205.0,0.5164283752767369,742.8415389358997,-3319.083995372057,306.9910670864943,0.1781300210606458,2.9277861373415032e-08
53,10207.0,0.5240984725207091,733.7789662182331,-2688.75435590744,292.08223391193184,0.2743423521397053,2.138363637046857e-08
54,10208.0,0.5247281394014135,709.1803235188127,-3598.5456828027964,335.97269705325266,0.3361355293582114,1.0943769932140096e-08
55,1021.0,0.5147909351624549,714.8987346887589,-1196.5143341571093,224.6942941854772,0.052637716749712,1.4012755693711458e-08
56,10210.0,0.5156105675268918,655.1379353180528,-2430.221576616168,206.23714961227827,0.0540420022110368,5.646587329868021e-09
57,10213.0,0.5190456254640594,712.3692671954632,-2754.5861955732107,325.81196168075456,0.2423210952385844,1.1647007612570377e-08
58,1022.0,0.5085757733229548,684.6274055540562,-2589.74721506238,294.9586193953131,0.04106823634163,8.840994828676154e-09
59,10222.0,0.507366800759919,671.6245900094509,-3234.6727084368467,297.8359056016396,0.0274393714549412,7.866861960967222e-09
60,10226.0,0.5115454384917394,688.7978731095791,-2989.847941696644,317.29613976607857,0.1210173881046551,8.000223481484764e-09
61,10229.0,0.5206062150094658,753.70520953089,-2639.240053296089,175.83018401996495,0.1249018073874479,4.6342855563545377e-08
62,10231.0,0.5283636259520427,729.4704676046968,-3270.8884812891483,313.9850304387276,0.3642425977879913,1.9184948534407032e-08
63,10237.0,0.5148355558887124,735.1892085745931,-1623.570604249835,238.1523197413601,0.0646698338639804,2.3890245778151738e-08
64,10238.0,0.5085311532672495,705.3433448448777,-2225.8977368474007,286.8190398458871,0.0270740777615996,1.4573234876811184e-08
65,1024.0,0.5225736517412588,703.3474495261908,-3131.923074647784,331.69317655238314,0.3004325637446618,9.55756276160619e-09
66,10241.0,0.5085419900203124,718.3342023193836,-2949.3220802396536,290.71224113584,0.033589410538781,2.1141857800804965e-08
67,10244.0,0.5366379718715325,699.9404326453805,-3343.3021668344736,307.95234517948245,0.4809893832935997,9.442935217297916e-09
68,10248.0,0.528352834796533,686.7349995672703,-2354.331362619996,167.65965754001903,0.2557286842849247,8.040378610835794e-09
69,10250.0,0.5205950335087255,677.6188470423222,-3436.418814584613,325.45027784790653,0.2642749162104926,5.991863359789016e-09
70,10253.0,0.5115562753286212,734.8794719949365,-2185.8113285154104,268.7092539329919,0.0469329300270065,2.708309658989694e-08
71,10255.0,0.5263427801104262,740.772975422442,-2817.452447488904,251.45579329719504,0.2655533525958012,2.787604045870373e-08
72,1026.0,0.5147719674184918,652.5698103755713,-1990.048110857606,165.43111677636838,0.0202010620664737,6.6834996210922195e-09
73,10266.0,0.5190348302852362,696.3378289714456,-1969.7542861104007,284.82621467196543,0.1868607928911581,8.30924139531252e-09
74,10271.0,0.5247389748971909,721.9953925907612,-2476.2342788279057,298.68862153090373,0.2922172036291893,1.5086775683857786e-08
75,10272.0,0.524087334102951,690.0436920300126,-3385.586742684245,331.02118691189406,0.3213292952696968,7.407741322789708e-09
76,10274.0,0.516417541038245,665.8653337135911,-2305.696127191186,244.4917506525709,0.0967432430982781,5.658447610501073e-09
77,10277.0,0.5186235328530893,731.6220562160015,-2879.5461494475603,316.2667205476289,0.2235288330053494,1.9635179020431888e-08
78,10286.0,0.5077809863863513,652.366651147604,-3278.3385012298822,288.24343607043824,0.0178149574186528,6.158399943095061e-09
79,1029.0,0.516983849699609,714.9280938133597,-3187.9498410969973,331.64026030600667,0.220320202098592,1.2499664159083521e-08
80,10290.0,0.5119565928867087,707.1465788781643,-3089.8899726569653,322.224379997944,0.1344548255433,1.1564706409855118e-08
81,10295.0,0.5289934608479963,711.2379193678498,-3258.84929895401,327.54205531448054,0.3880290594844771,1.1710187118134989e-08
82,103.0,0.532791776387021,713.7827572599053,-2421.882950887084,161.80132330303874,0.3308830460961716,1.4021494508277761e-08
83,10301.0,0.5143801371660084,724.3294020369649,-1748.2022020965817,271.0194004640588,0.0950043946967104,1.6789881717949026e-08
84,10302.0,0.509340556524694,693.7067133560777,-2044.996183365584,286.04046384907696,0.0383473217316645,1.0151495924274181e-08
85,10304.0,0.5237699973024428,702.2536792233586,-2147.6787250489,282.9483676487614,0.2580581324098091,9.398141241535188e-09
86,10306.0,0.5146529686590656,663.0313755944371,-2862.3846385627985,282.8838325951535,0.1160320323390011,5.130286824783495e-09
87,10309.0,0.5182457699067891,719.4716927409172,-2316.658731177449,308.9722422153842,0.2080154874633487,1.3917100231059013e-08
88,10320.0,0.5278347938274965,675.9136107563972,-3163.464353978634,283.3240671737496,0.3217565839771528,5.978487377779588e-09
89,10322.0,0.5130484229885042,681.87121540308,-2527.751427143812,303.6778334164882,0.1225963122447336,6.783751861178335e-09
90,10325.0,0.5222669644420966,745.6359728053212,-3106.99797347188,284.599825204865,0.2367370760369778,3.2213021147249943e-08
91,10334.0,0.5103910164861009,698.3581067994237,-3502.76787802577,322.6664145518764,0.1123464279414423,1.0226812882422481e-08
92,10337.0,0.5110124338138848,730.54418861866,-2612.2846003621817,285.73211498301464,0.0637623890505393,2.3998251118015792e-08
93,10338.0,0.5158723062835634,698.9837969839573,-1195.2147871255877,201.1086844485604,0.0555548774544188,1.0213658229715926e-08
94,10344.0,0.5308426749007776,704.5113921165466,-2911.9672302156687,306.9681708860972,0.3934993395255257,1.0121199196992852e-08
95,10349.0,0.513974705641158,717.0455156639218,-3418.4265967458487,329.99136868481787,0.1749066786110069,1.3815908954903304e-08
96,10362.0,0.5173084966512397,691.6288726404309,-3212.168414890766,331.0590789334684,0.2241999881173055,7.635991571409617e-09
97,10365.0,0.5152716236468404,750.8819204568863,-1959.6791177988048,195.6602890059664,0.0423958075452096,4.4302828869316016e-08
98,10367.0,0.5229412287892774,726.6467851400375,-3043.6278082430363,323.0162756956681,0.29528600334278,1.705156506498886e-08
