TargetHeight,WallThickness,AveragePerimeter,x1,x2,x3,x4,x5,x6,x7,x8,Modulus,PlateauStrength,CriticalEfficiency,CriticalStress
19.00000406187063,0.947257026,83.34313314,63.70663818,0.928022591,0.07789075,0.506279146,-0.487582151,0.924764033,0.604455963,0.000229318,31.13874615,5.914160015,0.451312129,0.16522219
18.99999924229945,0.998555579,175.6923702,133.9011516,0.90669935,0.999227902,0.13397427,0.119397495,0.719963762,0.281766254,0.027461977,939.6507592,56.23064529,0.486993557,0.680572563
25.266181920046442,0.865527547,87.00785633,42.08721653,0.3499131,0.458893733,-0.194290036,-0.215150231,1.629756146,0.284058165,0.036183193,1251.890309,57.00697685,0.584197647,3.329345913
26.821291838957556,0.769401287,97.94495423,43.63227287,0.132086935,0.991053783,-0.227286049,0.274628424,1.854113928,0.105146232,0.034599774,1355.943473,61.57948594,0.727519292,1.147273516
27.33990609617831,0.852543522,97.94757373,46.04375851,0.173345743,0.914553567,-0.233415134,0.095021433,2.004226248,0.144725984,0.036029661,852.2758756,36.3669394,0.704182769,1.571720969
18.999983756585156,0.455,202.4291498,190.5215528,0.142200023,0.568800092,-0.431199908,0.422000231,0.0,1.0,0.039473684,214.1017414,22.66120667,0.164277794,0.000834653
27.117337610641627,0.815844884,116.1036824,60.56550172,0.094341053,0.919350282,-0.248709012,0.13050825,1.630074959,0.1153058,0.034838651,1355.943473,61.57948594,0.69116558,0.976233834
18.99999306181801,0.832335904,110.658765,83.71009059,0.752355502,0.045415967,-0.144597155,-0.738934298,0.02558723,0.077405692,0.019016867,1077.664147,53.50232917,0.325930043,3.158635408
18.99999315898074,0.795257374,182.0,112.0,1.075457767,0.0,0.806593325,0.985836287,0.0,0.392699082,0.157894737,38.83854229,7.019556438,0.208299364,0.129751717
27.28219521084547,0.860366183,102.8147626,51.88009485,0.307587059,0.920735036,-0.241254636,0.163669178,1.798337057,0.193326532,0.035930995,1217.576866,58.39182605,0.498991728,1.442643951
19.92651130728904,0.576793918,155.4293356,23.75979316,0.935718107,0.684382298,0.179235783,-0.052330804,0.165021475,0.247579784,0.029384525,46.21799989,9.406998143,0.522280636,0.021363682
27.39245523519526,0.853227894,97.1457586,29.95733282,0.244405661,0.942574268,-0.194245494,0.149716017,1.84973859,0.237728145,0.03651093,1217.576866,58.39182605,0.651234481,1.661530495
27.75084222977922,0.839606089,97.57508075,47.46985299,0.162008825,0.910060319,-0.20142765,0.114265342,1.746536939,0.142397773,0.035018329,1433.971615,59.8637608,0.702734447,1.550569858
25.105116657657124,0.740577428,110.3965028,56.50924638,0.09841853,0.843198501,-0.331633208,0.08990258,1.725807144,0.092339526,0.039997727,1431.090986,62.56561181,0.618939754,0.891092344
26.47950480258463,0.775052667,97.87400083,41.92218268,0.134327902,0.992880191,-0.230145534,0.232460822,1.675276452,0.142390228,0.034310789,1253.904225,67.02923961,0.723696057,1.248910842
26.34907901833577,0.837956497,100.3795594,65.10486284,0.180104323,0.923643798,-0.200581968,0.170426815,1.959713346,0.120327993,0.034415787,1431.090986,62.56561181,0.664651289,1.219071973
19.0000025441556,0.489984743,358.0491006,171.9956967,0.985633305,0.984748786,0.333008405,0.361515634,0.63570816,0.022460961,0.016099789,13.57776795,2.054659057,0.38527955,0.000121479
27.19197372825591,0.878357381,94.70511929,35.21561446,0.345426922,0.93990307,-0.194530976,0.198345841,2.289812423,0.370684333,0.028699912,1411.276387,67.33759306,0.601154038,2.509306556
19.000012581558266,0.847579826,108.6685411,3.956473183,0.373139404,0.12066501,-0.506697548,-0.738343483,0.0,0.003422262,0.045609708,38.47720509,6.422393668,0.26369449,1.528214036
27.409778823575355,0.841325158,95.38044444,43.99264214,0.304181502,0.947842728,-0.18162555,0.154060477,1.871036868,0.200182437,0.032660801,1410.897215,66.55001636,0.679309202,1.829287616
15.999981176075492,0.68732037,159.1324873,71.64521092,0.16281008,0.130402085,-0.686283056,-0.72456035,0.37359024,0.154929934,0.030954759,46.60639822,9.423570323,0.335059142,0.225607407
27.94227077398115,0.82602556,100.84073,40.26176108,0.173094745,0.925964714,-0.230414021,0.106068159,1.851187018,0.130420016,0.033680209,1462.811101,59.06747167,0.694538128,1.716137513
29.82487619983444,0.971195732,92.56627807,7.827552367,0.309187539,0.908528351,-0.277985082,0.157123255,2.35933882,0.090008999,0.041326313,1079.086219,60.74815813,0.591858417,2.911681012
19.000003119509973,0.835424123,110.2497051,18.67199395,0.591744092,0.546714684,-0.318192702,-0.362181716,0.0,0.008399832,0.016028943,45.9149942,8.424555126,0.414275694,0.593250824
19.000004390710387,0.969658695,81.4176873,58.73682534,0.464917777,0.130467736,-0.155150767,-0.542337068,0.036590036,0.095492922,0.00386836,721.994285,47.78589527,0.473924309,10.84014359
27.210259834454035,0.84107475,94.16056741,44.47822813,0.187176167,0.976097786,-0.200495635,0.162069931,1.831103243,0.155150151,0.042924102,1420.710644,61.10662622,0.648965364,1.771121456
19.30769729395571,0.565966501,278.5851007,0.0,0.762668147,0.762668147,0.026939879,0.026939879,1.262965867,0.0,0.0,144.6848891,22.3286634,0.383400114,0.022211748
18.788809273805903,0.500141352,265.8794923,0.0,0.745637506,0.745637506,0.023862321,0.023862321,1.264264679,0.0,0.0,144.6848891,22.3286634,0.424008704,0.015681486
10.624353389356548,0.810109115,166.4070891,42.63096928,0.086037424,0.12254166,-0.692539016,-0.725424566,0.075230328,0.515029169,0.022467263,1420.710644,61.10662622,0.355622536,4.073967402
20.57733817254875,0.649638532,82.22889905,0.0,0.452506261,0.452506261,-0.110944529,-0.110944529,0.0,0.0,0.0,1444.325157,61.67500206,0.349542639,8.420233363
17.665266933017616,0.549994843,293.4601228,277.0463061,0.687197504,0.942754768,0.397887431,0.385118147,0.504482593,0.301970098,0.011861308,42.24360247,8.568436133,0.310737949,0.001422026
25.402103767152276,0.863160414,87.44545639,51.44779477,0.240847915,0.572420328,-0.255822838,-0.163955105,1.808653064,0.248368864,0.033749842,1251.890309,57.00697685,0.605530047,2.638352878
18.99999821829556,0.795257374,182.0,0.0,0.896214806,0.985836287,0.806593325,0.716971845,0.0,1.963495408,0.052631579,38.83854229,7.019556438,0.167230406,0.49719636
27.69006391450371,0.875066249,91.22594611,64.10946145,0.174681895,0.96919065,-0.212246724,0.144996695,1.723655499,0.086206931,0.03528697,1462.811101,59.06747167,0.598627213,1.992813424
26.732562278526597,0.794292807,96.68292105,25.76753563,0.145178762,0.937816408,-0.223697599,0.15886464,1.865485186,0.163626598,0.035856904,1383.274865,61.7968908,0.656300662,1.748648221
25.716990387632553,0.741027203,124.5257487,114.7763918,0.253071837,0.921768444,-0.233692545,0.17845897,1.254121458,0.202012078,0.031153097,247.7101903,24.47633739,0.57369495,0.307854202
19.00000027982303,0.493079385,355.8019294,221.2931684,0.992378024,0.998754568,0.317395369,0.479006326,0.838806602,0.038011602,0.027860561,13.57776795,2.054659057,0.412676008,0.000136501
18.999980433357784,0.709141887,129.8827003,17.52318051,0.719968383,0.573953127,-0.18171972,-0.138678301,0.0,0.273227007,0.025448081,38.47720509,6.422393668,0.502721608,0.125898566
19.00001043806583,0.467524799,375.24982,355.6924804,0.722547064,0.968766569,0.50266626,0.467121122,0.0,0.90088652,0.000376421,21.98933541,3.740906202,0.309574391,0.000665658
19.00001670455729,0.700212211,131.5390701,131.4051348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.30923571,1.583210123,0.384976156,0.001318209
18.999994255285667,0.463584735,378.4391143,327.4678963,0.980421569,0.79373211,0.404444208,0.441600052,0.0,0.953034567,0.000641729,21.98933541,3.740906202,0.430464614,0.000213268
19.000010116886674,0.803274176,114.6622982,31.21945039,0.15681364,0.741003203,-0.252451657,-0.169809358,0.022209457,0.314280845,0.024213644,31.13874615,5.914160015,0.497665119,0.126437814
18.999994297076892,0.585979118,247.0,232.4705882,0.437061537,0.0,0.961535381,0.611886152,0.0,2.35619449,0.078947368,1463.303147,62.00605643,0.166298253,0.739381992
26.21121647301797,0.807707222,99.47699951,43.15286645,0.131377754,0.995955466,-0.217554043,0.273298191,1.575933116,0.180152019,0.033954866,1383.274865,61.7968908,0.712673907,1.284218745
19.00000195073172,0.497377464,291.0,0.0,0.0,0.0,-0.977563792,-0.977563792,6.283185307,0.0,0.0,16.35199826,3.257846191,0.126370149,0.026146732
18.9999837278726,0.904605263,160.0,160.0,0.0,0.0,0.522650419,0.83624067,0.0,2.748893572,0.157894737,1051.505804,56.76421665,0.267720067,5.00840799
19.00001124445818,0.71,129.7257228,25.94514455,0.995400161,0.711000115,0.8486003,-0.146799862,0.0,0.25,0.039473684,1402.295132,56.6537373,0.362185495,0.978568482
28.18901936592093,0.890394556,80.56226699,78.58981457,0.481092205,0.910578551,-0.113544199,0.037253857,2.609947813,0.331800995,0.04509616,1411.276387,67.33759306,0.628396329,1.694728804
26.81654199398787,0.847620648,92.3969509,41.56029074,0.171916511,0.91941807,-0.201978377,0.148504261,1.848742015,0.123087824,0.036378616,1285.945295,67.62140723,0.643608847,1.939311592
26.02493108674131,0.793613038,98.3712193,42.72455842,0.099244458,0.984887684,-0.252127512,0.247815724,1.560328837,0.125167527,0.034333431,1355.943473,61.57948594,0.704095631,1.227691048
26.71610932885493,0.756666907,103.8637,51.87500926,0.157018446,0.997129074,-0.208825058,0.205867274,1.424461806,0.092423488,0.034199956,1462.811101,59.06747167,0.672024539,1.473269616
25.836533016313236,0.953158429,95.58734821,45.0246222,0.156137303,0.84612706,-0.245316783,0.115328235,1.315410268,0.262308653,0.032604557,1217.576866,58.39182605,0.612333637,1.880985485
26.737106209295728,0.803969889,96.17855747,32.93486478,0.099462639,0.993080616,-0.228460565,0.249470786,1.639603914,0.115832238,0.032077049,1027.367834,50.07885131,0.68726384,1.296151229
19.00002039993097,0.635,145.0476585,0.0,0.568800092,1.137600185,-0.288999885,0.279800208,0.0,0.25,0.026315789,36.37804987,6.023905236,0.427775577,0.05078588
18.99999322882913,0.526315789,275.0,0.0,0.275457776,0.275457776,0.964102215,0.964102215,0.0,2.35619449,0.105263158,37.55685999,6.686648322,0.178020114,0.482707097
19.00000478983945,0.904605263,160.0,58.18181818,0.0,0.0,0.418120335,0.627180503,0.0,2.35619449,0.105263158,1051.505804,56.76421665,0.191282718,6.162966255
19.00000406021923,0.526315789,275.0,0.0,0.137728888,0.0,0.991647992,0.743735994,0.0,0.392699082,0.157894737,41.4219703,6.805080303,0.19295338,0.057911226
