,x1,x2,x3,x4,r,dis
0,0.06846512854099274,0.22452697157859802,0.6991851925849915,0.06258568167686462,21.785392978752093,-18.708587676737487
1,0.6718139052391052,0.7221811413764954,0.2862354815006256,0.8272891044616699,19.438746820244834,-12.970374216947027
2,0.8119183778762817,0.3924682140350342,0.7855797410011292,0.4076576232910156,20.556968310673973,-15.611516719879795
3,0.4595481753349304,0.8979883193969727,0.1977648138999939,0.6701799631118774,20.607253705459915,-14.4514604467743
4,0.3499215841293335,0.30732032656669617,0.38258764147758484,0.5869073867797852,20.438412020937445,-15.719777587115267
5,0.8902801871299744,0.8094300627708435,0.6026948690414429,0.33574140071868896,20.855519645538948,-16.976512291280148
6,0.5304485559463501,0.07688675820827484,0.10191810876131058,0.9312487840652466,18.13951260741666,-13.060357258106913
7,0.24106471240520477,0.5711153745651245,0.8815340995788574,0.17839005589485168,22.460373199388123,-16.75690756752557
8,0.1286236196756363,0.4555463194847107,0.04175492376089096,0.286582350730896,20.458239433555924,-18.400413830756737
9,0.603766143321991,0.9571062922477722,0.9415743947029114,0.5412883758544922,21.74469949595474,-11.91228550916379
10,0.9949105978012085,0.16255174577236176,0.4427260756492615,0.19147732853889465,20.131768020343518,-18.952552988994032
11,0.26878970861434937,0.6563526391983032,0.5426793694496155,0.9483643770217896,20.454020814871985,-10.459099707071287
12,0.41015446186065674,0.012828652746975422,0.8505399227142334,0.8101716041564941,20.061815743882644,-11.248426688896842
13,0.8223106265068054,0.5110316872596741,0.1329275518655777,0.04949650913476944,20.123147161774234,-20.756122808727085
14,0.7133930921554565,0.3683309257030487,0.6342002153396606,0.7158008813858032,19.76464030385605,-13.219241442547252
15,0.05026237666606903,0.8742778301239014,0.35109758377075195,0.4568185806274414,22.343712200463433,-15.751825650180649
16,0.025447767227888107,0.32058021426200867,0.9728215336799622,0.9014526605606079,21.596378701741763,-8.979403166628007
17,0.7382611036300659,0.8263521194458008,0.010523000732064247,0.14467167854309082,20.350445142194054,-19.938684483538673
18,0.8471176028251648,0.05889660865068436,0.5114265084266663,0.6195719242095947,19.428297546381557,-14.812873453319757
19,0.3852788507938385,0.5567873120307922,0.4739941954612732,0.36451616883277893,21.29083803614184,-17.224044767973844
20,0.30690231919288635,0.14757689833641052,0.16415950655937195,0.37889930605888367,20.065104111512653,-17.877279094476055
21,0.9567292928695679,0.6420572996139526,0.8192929029464722,0.6374989748001099,19.849722178166758,-12.537283232132589
22,0.5656458735466003,0.4717680811882019,0.3198293447494507,0.09628809243440628,20.665448447848398,-20.000172021835464
23,0.16679729521274567,0.9741143584251404,0.6654529571533203,0.8571012020111084,22.06662853988884,-9.638801307873806
24,0.21838633716106415,0.12484347820281982,0.25499603152275085,0.7484961748123169,19.742166560777648,-14.661630949904419
25,0.5530582666397095,0.6188961267471313,0.7304094433784485,0.4856240451335907,21.237164983706148,-14.835344504121515
26,0.9129509329795837,0.2615956962108612,0.22902528941631317,0.7803447246551514,18.54049765397328,-14.12034029147833
27,0.32730427384376526,0.7633921504020691,0.7543039917945862,0.01574743166565895,22.320347203164953,-18.655606247698078
28,0.4999190866947174,0.40679454803466797,0.5714704990386963,0.22521042823791504,21.125160677586653,-18.2658908550789
29,0.7716008424758911,0.9129931926727295,0.4138270914554596,0.9782072305679321,18.973700644216088,-10.04315982564445
30,0.6314353346824646,0.20754988491535187,0.9128099679946899,0.2577933371067047,21.066264749222583,-16.29770920121944
31,0.10877504199743271,0.705989420413971,0.07065772265195847,0.5085766315460205,20.96088693044298,-16.31107714931621
32,0.12192103266716003,0.3871518671512604,0.4680744409561157,0.8735280632972717,20.524518692860084,-12.360799380200145
33,0.6456780433654785,0.8848595023155212,0.5484740734100342,0.11064355075359344,21.590057183679686,-19.019294732725246
34,0.7555119395256042,0.24264812469482422,0.04769466072320938,0.6553700566291809,18.8722098357472,-15.732295342977729
35,0.48077651858329773,0.748114824295044,0.9670220613479614,0.3907927870750427,22.084921890645717,-13.939174088225332
36,0.3404035270214081,0.08121398836374283,0.6440308690071106,0.3501831889152527,21.018801305010868,-16.88989854659644
37,0.9271507263183594,0.5832551121711731,0.37262362241744995,0.6031675934791565,19.624020580689393,-15.419948922137014
38,0.5370427966117859,0.28821003437042236,0.8719668388366699,0.13275571167469025,21.359518088761405,-17.628350786106925
39,0.19932100176811218,0.7825073003768921,0.14261332154273987,0.8835590481758118,20.257342097980356,-12.393562421415528
40,0.18111631274223328,0.18347673118114471,0.8110049962997437,0.5264797806739807,21.575134272963197,-14.412875600769375
41,0.5786240100860596,0.6850901246070862,0.20369648933410645,0.2697111964225769,20.686775610230022,-18.746234219081877
42,0.9375409483909607,0.45303383469581604,0.7049565315246582,0.9946096539497375,18.069355999787707,-9.096102494523691
43,0.291011780500412,0.9467812776565552,0.3115767538547516,0.23953385651111603,21.947986226912292,-17.986227741329778
44,0.39964649081230164,0.34836238622665405,0.11161105334758759,0.0038673076778650284,20.07411542264578,-20.519191383535336
45,0.8601405620574951,0.8464967608451843,0.9029844403266907,0.7624793648719788,19.95082467058568,-9.833917232514276
46,0.7189974188804626,0.016297608613967896,0.40412184596061707,0.4712628722190857,19.822750992434695,-16.608122236509633
47,0.009478062391281128,0.522313117980957,0.6125479340553284,0.7320559620857239,21.8591766803195,-12.838845279780468
48,0.03203439339995384,0.03307248651981354,0.2349339872598648,0.16161422431468964,20.38403681076765,-19.03129386259693
49,0.6965097784996033,0.5387756824493408,0.7797825336456299,0.916307806968689,19.332754030914934,-9.583116151562967
50,0.8375918865203857,0.33381861448287964,0.2803144156932831,0.3165026307106018,20.02757281053458,-18.45864684025156
51,0.4221417307853699,0.8317779898643494,0.7362343072891235,0.5734097361564636,21.797945121688674,-13.272086632114616
52,0.250518798828125,0.4985562860965729,0.9342067837715149,0.6851443648338318,21.735072448680054,-11.393065441203415
53,0.9779805541038513,0.993090033531189,0.08037346601486206,0.4244568645954132,20.113058442223107,-17.489972047974298
54,0.6191246509552002,0.1353026032447815,0.5812702178955078,0.84076327085495,19.216402311295685,-12.321432280673044
55,0.1406843066215515,0.6375954747200012,0.43538418412208557,0.08180100470781326,21.81940108227998,-19.2480554481769
56,0.2240135669708252,0.2717784643173218,0.5172289609909058,0.4376128017902374,21.165262468891832,-16.595026522969764
57,0.5122968554496765,0.765762448310852,0.49930453300476074,0.702328622341156,20.709269660232003,-13.36703253130768
58,0.9024658203125,0.09596375375986099,0.9982767105102539,0.03269536793231964,20.702215039103816,-17.610244239173173
59,0.3651570677757263,0.5978289246559143,0.01642455719411373,0.7951976656913757,19.459065834527145,-14.09017786973837
60,0.44254183769226074,0.19637037813663483,0.3413936495780945,0.9618753790855408,18.804824456330515,-12.102991760903
61,0.7938153147697449,0.7026224136352539,0.6752761006355286,0.21072177588939667,21.140281688017257,-17.926458023544267
62,0.6839203834533691,0.43467751145362854,0.17388340830802917,0.5562235713005066,19.683096398014495,-16.4904853437121
63,0.08362526446580887,0.9330636858940125,0.8407121300697327,0.30334481596946716,23.608651463605888,-14.77830195616799
64,0.09042015671730042,0.289343923330307,0.12890654802322388,0.6908121109008789,20.04656652718493,-15.27263847995653
65,0.6771368384361267,0.7950471639633179,0.8544227480888367,0.4495502710342407,21.375733447011932,-14.135268691018009
66,0.7870298624038696,0.09008999168872833,0.35507258772850037,0.7832154035568237,18.77701784385201,-13.781282304899515
67,0.4493385851383209,0.5880493521690369,0.630332887172699,0.04413458704948425,21.569060791063126,-19.355637489651
68,0.3719385862350464,0.24127790331840515,0.9455039501190186,0.21440139412879944,21.711022302985324,-16.425504224451057
69,0.8956651091575623,0.735811710357666,0.03796374052762985,0.9577584266662598,17.96569382055359,-12.095887794434743
70,0.5054980516433716,0.378024160861969,0.5387347936630249,0.3075389862060547,20.966653894362164,-17.705161968501148
71,0.23079314827919006,0.8803170323371887,0.446562796831131,0.5525888204574585,21.97753310934827,-14.688604598616644
72,0.14963260293006897,0.03110169805586338,0.5988423228263855,0.9121394157409668,20.01702517427784,-11.832797952180343
73,0.6101571917533875,0.5250856876373291,0.38657838106155396,0.16524234414100647,20.81516945891349,-19.37332414767795
74,0.9690150022506714,0.35528692603111267,0.8854326605796814,0.5697044134140015,19.804822303386665,-13.167631287982392
75,0.25946512818336487,0.8571520447731018,0.09791186451911926,0.32062625885009766,21.23162627687521,-17.77837576496796
76,0.431103378534317,0.4379934072494507,0.2900574207305908,0.43646109104156494,20.547959288223932,-17.25589439823868
77,0.8286415934562683,0.944245457649231,0.6952248811721802,0.6736946105957031,20.414718429444324,-12.248659748672436
78,0.687557578086853,0.17630048096179962,0.19395790994167328,0.09329554438591003,19.975018319602427,-20.014817003872086
79,0.04099789634346962,0.6746866106987,0.789494514465332,0.8288363218307495,22.17870762845944,-10.209686426051778
80,0.0004972741007804871,0.13075849413871765,0.417833149433136,0.2738201916217804,21.168795593326404,-18.09087266719783
81,0.7279895544052124,0.6284660696983337,0.567572295665741,0.5227926969528198,20.54374890703403,-15.369758042283953
82,0.8691346049308777,0.48625481128692627,0.06666667759418488,0.24317610263824463,19.864261602384616,-19.357620605067556
83,0.390663743019104,0.991721510887146,0.9166626334190369,0.9904234409332275,21.027793829642125,-5.949943174870372
84,0.28201383352279663,0.3386145532131195,0.7264950275421143,0.7505344152450562,20.874919663970935,-12.424621726229475
85,0.9465197324752808,0.8406556248664856,0.25880277156829834,0.01537585910409689,20.638996225289283,-21.04426740511631
86,0.5876008868217468,0.04561065882444382,0.758264422416687,0.7206246852874756,19.855988950617583,-12.684927013420126
87,0.17212021350860596,0.5399079322814941,0.22520306706428528,0.483252614736557,20.97143803007289,-16.68580173301113
88,0.19255083799362183,0.4242756962776184,0.8231603503227234,0.1221005916595459,22.18909588386391,-17.698896548856105
89,0.543793797492981,0.9258890748023987,0.16018420457839966,0.8615316152572632,19.7423147941013,-12.38628180839946
90,0.9338998198509216,0.19383284449577332,0.6615704894065857,0.4027119576931,20.090034042094675,-16.300727664181323
91,0.33363521099090576,0.6875803470611572,0.32385018467903137,0.6438682079315186,20.854527092887558,-14.782249941343625
92,0.4740235209465027,0.10661739110946655,0.006685977801680565,0.599547266960144,19.091824315055536,-16.226008823155187
93,0.762276291847229,0.6047517657279968,0.9767662286758423,0.3543589413166046,21.136919292375218,-14.66748435095018
94,0.6524443030357361,0.27455267310142517,0.4777851998806,0.8794281482696533,18.98438847329071,-12.276074860491905
95,0.1151660680770874,0.7805682420730591,0.5074973106384277,0.1364532709121704,22.404466222603048,-18.352727372578745
96,0.09993167221546173,0.0642782598733902,0.8913336992263794,0.4971163868904114,21.787690834439896,-14.272387745466979
97,0.6402597427368164,0.5700501203536987,0.12336757034063339,0.7365674376487732,19.31587762150836,-14.667259170923053
98,0.7804271578788757,0.30259472131729126,0.6241531372070312,0.027753395959734917,20.711283487854523,-19.762986945171946
99,0.4910738468170166,0.8004854321479797,0.39238035678863525,0.7688972353935242,20.43436237880814,-12.985467556102352
100,0.3184742331504822,0.40482476353645325,0.21537764370441437,0.9745039343833923,19.077335165443202,-12.131908804921938
101,0.9217925071716309,0.8993051052093506,0.7992178797721863,0.22933562099933624,21.21469807581629,-16.86093088586312
102,0.5618979334831238,0.2290160059928894,0.29988008737564087,0.5044065713882446,19.97673671937897,-16.736245333533702
103,0.20955823361873627,0.7313622832298279,0.7167896628379822,0.2614193558692932,22.561016375739783,-16.622595734463356
104,0.16013401746749878,0.3654897212982178,0.36089786887168884,0.14886362850666046,21.130388467463774,-19.17088382274517
105,0.5723206996917725,0.8595423698425293,0.6556508541107178,0.8978161215782166,20.191022966939684,-9.8225538944551
106,0.9634022116661072,0.0022419989109039307,0.15438461303710938,0.368197500705719,19.44076604598247,-17.780903818344672
107,0.30024099349975586,0.5040385127067566,0.8603318929672241,0.6154572367668152,21.657964599372423,-12.721403546964934
108,0.37860220670700073,0.1651410013437271,0.5602914690971375,0.6255187392234802,20.443821929905397,-14.768964629287368
109,0.8537752628326416,0.6713396310806274,0.4563629925251007,0.3903401494026184,20.49329281924724,-17.210623984202293
110,0.7449206709861755,0.4658963978290558,0.9552201628684998,0.8455831408500671,19.5144752885527,-9.233997778575011
111,0.01876925304532051,0.9643359780311584,0.059360094368457794,0.10822347551584244,21.701479878220923,-18.724494378628105
112,0.05688951164484024,0.48095086216926575,0.6869112253189087,0.5371552109718323,22.17720608952987,-14.551387541368054
113,0.7067469954490662,0.9786050915718079,0.3296220600605011,0.2902781665325165,21.185015426369368,-18.014990642901406
114,0.8156626224517822,0.14889204502105713,0.8290925025939941,0.9447458386421204,18.483333615105007,-9.321198026230014
115,0.41678354144096375,0.6544121503829956,0.18560896813869476,0.19565527141094208,20.844753154905916,-19.20258088963665
116,0.2754339873790741,0.04995028302073479,0.48763880133628845,0.06141776964068413,20.75482805735918,-19.45301785804215
117,0.9882778525352478,0.552060067653656,0.529030978679657,0.798671305179596,18.88031911444822,-12.505785304831749
118,0.5971353054046631,0.319516658782959,0.02813583053648472,0.4682740271091461,19.525268920295527,-17.39188143136732
119,0.1352660208940506,0.8137452602386475,0.9864596724510193,0.7038024067878723,22.81034453121488,-9.73794932560142
120,0.2499368041753769,0.214777871966362,0.09211478382349014,0.8158555626869202,19.19568806782129,-14.259457943430643
121,0.5215880274772644,0.7163378596305847,0.9226019382476807,0.07457371056079865,22.06360274755299,-17.50088661153189
122,0.8814215660095215,0.4217832386493683,0.4236273765563965,0.6582368016242981,19.42696084946061,-14.762375659934733
123,0.3587917983531952,0.9155840873718262,0.5929211378097534,0.4191683828830719,22.193962080405097,-15.448693707094613
124,0.46840307116508484,0.25460416078567505,0.7679497599601746,0.3393857181072235,21.199282908988895,-16.396697585791994
125,0.8030444979667664,0.7528071999549866,0.24663046002388,0.5827227234840393,19.95245468590659,-15.791486329542849
126,0.662938117980957,0.11010637134313583,0.7480215430259705,0.18249742686748505,20.806334941797676,-17.82430449369449
127,0.07732196152210236,0.6160532236099243,0.2686329483985901,0.9275596737861633,20.42929802130773,-11.968074853988302
128,0.07060202956199646,0.4461289942264557,0.7632854580879211,0.18825112283229828,22.420369694278172,-17.337319696003618
129,0.6579576134681702,0.9519008994102478,0.22213523089885712,0.9530880451202393,19.209692920418796,-11.048774083235056
130,0.7980645895004272,0.18444538116455078,0.7207127213478088,0.2828505039215088,20.54807945342586,-17.148967200014912
131,0.46168360114097595,0.6823360919952393,0.2626318335533142,0.5454758405685425,20.640349339906713,-16.039573766609102
132,0.3515683114528656,0.02300361916422844,0.06411954760551453,0.7111079692840576,19.010959036079896,-15.250367530346475
133,0.8769140839576721,0.5174840092658997,0.9211629629135132,0.4600754976272583,20.49652430517671,-14.043904185752663
134,0.5170811414718628,0.3471947908401489,0.42010772228240967,0.8059533834457397,19.583276162589783,-13.329174872831826
135,0.2427137792110443,0.8495410680770874,0.5633444786071777,0.05319763720035553,22.341477144918315,-18.89662631557527
136,0.1385715901851654,0.24929361045360565,0.4811260402202606,0.41177093982696533,21.240938780290364,-16.91451134563079
137,0.5977247357368469,0.7433462738990784,0.5022032856941223,0.6665875911712646,20.553563397389322,-13.850065656903443
138,0.988866925239563,0.3860458433628082,0.003129887394607067,0.0671394094824791,19.705536212387447,-20.603832809967475
139,0.2787390649318695,0.8878422975540161,0.9822755455970764,0.8241676092147827,22.021652380430307,-8.042648734706336
140,0.41961607336997986,0.281366765499115,0.6568543910980225,0.9348719120025635,19.61746969742941,-10.79036991412948
141,0.8167555928230286,0.7875654101371765,0.32661309838294983,0.1743074357509613,20.7905129250679,-19.479235062677116
142,0.7078396081924438,0.08212210983037949,0.8271723985671997,0.5899981260299683,20.089280267854647,-13.552226108793992
