Unnamed: 0,x1,x2,x3,x4,r,dis
65116,0.3066558837890625,0.3183441162109375,0.0110626220703125,0.9590606689453124,18.52119609518081,-12.833173845063811
65117,0.8066558837890625,0.8183441162109375,0.5110626220703125,0.4590606689453125,20.71198354241593,-16.043980712654136
65118,0.5566558837890625,0.0683441162109375,0.2610626220703125,0.7090606689453125,19.224420186886142,-14.921242949670448
65119,0.0566558837890625,0.5683441162109375,0.7610626220703125,0.2090606689453125,22.70235303863175,-16.982484477700837
65120,0.0410308837890625,0.3652191162109375,0.6204376220703125,0.2559356689453125,22.030586331550904,-17.50701629010781
65121,0.5410308837890625,0.8652191162109375,0.1204376220703125,0.7559356689453125,19.92871080612976,-13.85285175170448
65122,0.7910308837890625,0.1152191162109375,0.8704376220703125,0.0059356689453125,20.78628078350098,-18.611137758244407
65123,0.2910308837890625,0.6152191162109375,0.3704376220703125,0.5059356689453125,21.19484469384033,-16.10532473965615
65124,0.4160308837890625,0.2402191162109375,0.2454376220703125,0.6309356689453125,19.82695772744782,-15.71057810711678
65125,0.9160308837890624,0.7402191162109375,0.7454376220703125,0.1309356689453125,21.074659924682923,-18.37255529970711
65126,0.6660308837890625,0.4902191162109375,0.4954376220703125,0.8809356689453125,19.21993413900788,-11.890536494983756
65127,0.1660308837890625,0.9902191162109376,0.9954376220703124,0.3809356689453125,23.68145252200348,-12.771480032389142
65128,0.2285308837890625,0.0527191162109375,0.4329376220703125,0.1934356689453125,20.756178760197,-18.70162039956024
65129,0.7285308837890625,0.5527191162109375,0.9329376220703124,0.6934356689453125,20.258556833317115,-11.183013787794192
65130,0.9785308837890624,0.3027191162109375,0.1829376220703125,0.4434356689453125,19.488456029606173,-17.506153429826046
65131,0.4785308837890625,0.8027191162109375,0.6829376220703125,0.9434356689453124,20.25146766348679,-9.21418878787506
65132,0.3535308837890625,0.4277191162109375,0.8079376220703125,0.8184356689453125,20.695027111698455,-10.933653710225377
65133,0.8535308837890625,0.9277191162109376,0.3079376220703125,0.3184356689453125,20.76323471039231,-18.06148517617844
65134,0.6035308837890625,0.1777191162109375,0.5579376220703125,0.5684356689453125,20.14386516975815,-15.279746612450872
65135,0.1035308837890625,0.6777191162109375,0.0579376220703125,0.0684356689453125,20.850669579212497,-19.62392807321899
65136,0.0722808837890625,0.1464691162109375,0.9016876220703124,0.9121856689453124,20.974882922306367,-9.776976327054586
65137,0.5722808837890625,0.6464691162109375,0.4016876220703125,0.4121856689453125,20.868377458500223,-17.053301164882644
65138,0.8222808837890625,0.3964691162109375,0.6516876220703125,0.6621856689453125,19.741532378773048,-13.661373814186076
65139,0.3222808837890625,0.8964691162109375,0.1516876220703125,0.1621856689453125,21.360397288227382,-19.02766095307921
65140,0.4472808837890625,0.2714691162109375,0.2766876220703125,0.0371856689453125,20.38145870998031,-20.26668463947524
65141,0.9472808837890624,0.7714691162109375,0.7766876220703125,0.5371856689453125,20.33018622060044,-13.813241805834185
65142,0.6972808837890625,0.0214691162109375,0.0266876220703125,0.2871856689453125,19.40748898723252,-18.47029001139753
65143,0.1972808837890625,0.5214691162109375,0.5266876220703125,0.7871856689453125,20.956206121113134,-12.754334503821546
65144,0.1347808837890625,0.4589691162109375,0.0891876220703125,0.5996856689453125,20.333095434284523,-15.94303594037912
65145,0.6347808837890625,0.9589691162109376,0.5891876220703125,0.0996856689453125,21.802659256519625,-18.805882420469462
65146,0.8847808837890625,0.2089691162109375,0.3391876220703125,0.8496856689453125,18.3982678554271,-13.05156181727503
65147,0.3847808837890625,0.7089691162109375,0.8391876220703125,0.3496856689453125,22.1920911759227,-15.284825985930423
65148,0.2597808837890625,0.0839691162109375,0.7141876220703125,0.4746856689453125,21.158785041576696,-15.485706027344303
65149,0.7597808837890625,0.5839691162109375,0.2141876220703125,0.9746856689453124,18.27421851615555,-11.732342963940985
65150,0.5097808837890625,0.3339691162109375,0.9641876220703124,0.2246856689453125,21.543833452694244,-16.220474654889465
65151,0.0097808837890625,0.8339691162109375,0.4641876220703125,0.7246856689453125,22.225367175533595,-12.703355205051214
65152,0.0136871337890625,0.1660003662109375,0.7024688720703125,0.1660919189453125,21.884515551993683,-17.93451137752983
65153,0.5136871337890625,0.6660003662109375,0.2024688720703125,0.6660919189453125,20.08906579219753,-15.038241345376512
65154,0.7636871337890625,0.4160003662109375,0.9524688720703124,0.4160919189453125,20.78344381598599,-14.391498501387716
65155,0.2636871337890625,0.9160003662109376,0.4524688720703125,0.9160919189453124,20.95698289038784,-10.444481946080703
65156,0.3886871337890625,0.2910003662109375,0.0774688720703125,0.7910919189453125,19.09873637810452,-14.453751355876848
65157,0.8886871337890625,0.7910003662109375,0.5774688720703125,0.2910919189453125,20.879312981589624,-17.57616396565467
65158,0.6386871337890625,0.0410003662109375,0.3274688720703125,0.5410919189453125,19.660833340903597,-16.251382696030344
65159,0.1386871337890625,0.5410003662109375,0.8274688720703125,0.0410919189453125,22.468642028586704,-18.13254130765449
65160,0.2011871337890625,0.4785003662109375,0.2649688720703125,0.3535919189453125,21.022294079123807,-17.793257753805463
65161,0.7011871337890625,0.9785003662109376,0.7649688720703125,0.8535919189453125,20.247757816306414,-9.253441453367536
65162,0.9511871337890624,0.2285003662109375,0.0149688720703125,0.1035919189453125,19.6062936263345,-20.10483473342812
65163,0.4511871337890625,0.7285003662109375,0.5149688720703125,0.6035919189453125,21.10482582271511,-14.4432677348365
65164,0.3261871337890625,0.1035003662109375,0.8899688720703125,0.7285919189453125,20.719127300139736,-11.859431736639324
65165,0.8261871337890625,0.6035003662109375,0.3899688720703125,0.2285919189453125,20.59195540664608,-18.97105876470177
65166,0.5761871337890625,0.3535003662109375,0.6399688720703125,0.9785919189453124,19.037197545241668,-10.157891342437669
65167,0.0761871337890625,0.8535003662109375,0.1399688720703125,0.4785919189453125,21.60729086094601,-16.11176109734642
65168,0.1074371337890625,0.3222503662109375,0.7962188720703125,0.5098419189453125,21.9976565921796,-14.489781337966171
65169,0.6074371337890625,0.8222503662109375,0.2962188720703125,0.0098419189453125,21.065675198685952,-20.57240793165361
65170,0.8574371337890625,0.0722503662109375,0.5462188720703125,0.7598419189453125,18.95719161248905,-13.193210124980943
65171,0.3574371337890625,0.5722503662109375,0.0462188720703125,0.2598419189453125,20.4056831156934,-18.78069288926469
65172,0.4824371337890625,0.1972503662109375,0.4212188720703125,0.3848419189453125,20.480136444665263,-17.441170447973658
65173,0.9824371337890624,0.6972503662109375,0.9212188720703124,0.8848419189453125,18.80471930684788,-8.377111319410728
65174,0.7324371337890625,0.4472503662109375,0.1712188720703125,0.1348419189453125,20.18364337291844,-20.02439816356737
65175,0.2324371337890625,0.9472503662109376,0.6712188720703125,0.6348419189453125,22.40971988179905,-12.437642530600762
65176,0.1699371337890625,0.0097503662109375,0.2337188720703125,0.9473419189453124,18.979339122769677,-12.865465794613094
65177,0.6699371337890625,0.5097503662109375,0.7337188720703125,0.4473419189453125,20.87630616375477,-15.40860922939092
65178,0.9199371337890624,0.2597503662109375,0.4837188720703125,0.6973419189453125,19.14600000741321,-14.128777801703844
65179,0.4199371337890625,0.7597503662109375,0.9837188720703124,0.1973419189453125,22.47097957009632,-15.734127419578003
65180,0.2949371337890625,0.3847503662109375,0.6087188720703125,0.0723419189453125,21.48051415458424,-19.167359115328424
65181,0.7949371337890625,0.8847503662109375,0.1087188720703125,0.5723419189453125,19.953889832288095,-15.974465608175104
65182,0.5449371337890625,0.1347503662109375,0.8587188720703125,0.3223419189453125,21.040249465482063,-16.037627255061548
65183,0.0449371337890625,0.6347503662109375,0.3587188720703125,0.8223419189453125,21.13597691488392,-12.734680456004542
65184,0.0605621337890625,0.4316253662109375,0.0305938720703125,0.6504669189453125,20.14813413718541,-15.530664651421654
65185,0.5605621337890625,0.9316253662109376,0.5305938720703125,0.1504669189453125,21.813119990670504,-18.53421051588699
65186,0.8105621337890625,0.1816253662109375,0.2805938720703125,0.9004669189453125,18.206213140359235,-12.745390094919124
65187,0.3105621337890625,0.6816253662109375,0.7805938720703125,0.4004669189453125,22.205899859292337,-15.136932048730769
65188,0.4355621337890625,0.0566253662109375,0.6555938720703125,0.2754669189453125,20.90971276812871,-17.44303480629951
65189,0.9355621337890624,0.5566253662109375,0.1555938720703125,0.7754669189453125,18.68067988333256,-14.202447222583697
65190,0.6855621337890625,0.3066253662109375,0.9055938720703124,0.0254669189453125,21.14436144487125,-18.384580169782176
65191,0.1855621337890625,0.8066253662109375,0.4055938720703125,0.5254669189453125,21.88898767552311,-15.276050475412676
65192,0.2480621337890625,0.2441253662109375,0.9680938720703124,0.8379669189453125,20.89596349309285,-9.870822291336175
65193,0.7480621337890625,0.7441253662109375,0.4680938720703125,0.3379669189453125,20.8894975058492,-17.530678481898605
65194,0.9980621337890624,0.4941253662109375,0.7180938720703125,0.5879669189453125,19.728073879247017,-13.97481966694424
65195,0.4980621337890625,0.9941253662109376,0.2180938720703125,0.0879669189453125,21.41609588245136,-19.668969734352995
65196,0.3730621337890625,0.3691253662109375,0.3430938720703125,0.2129669189453125,20.81346068094379,-18.94016737510196
65197,0.8730621337890625,0.8691253662109375,0.8430938720703125,0.7129669189453125,20.11212338687641,-10.906952627789048
65198,0.6230621337890625,0.1191253662109375,0.0930938720703125,0.4629669189453125,19.443993321477244,-17.30942614194614
65199,0.1230621337890625,0.6191253662109375,0.5930938720703125,0.9629669189453124,20.914645767857856,-10.07979442147953
65200,0.0918121337890625,0.0878753662109375,0.4993438720703125,0.0567169189453125,21.04048121721585,-19.36392816978275
65201,0.5918121337890625,0.5878753662109375,0.9993438720703124,0.5567169189453125,21.182790048148465,-12.214539428719826
65202,0.8418121337890625,0.3378753662109375,0.2493438720703125,0.3067169189453125,19.99092109209377,-18.59711661918918
65203,0.3418121337890625,0.8378753662109375,0.7493438720703125,0.8067169189453125,21.43094797597439,-10.340106854972568
65204,0.4668121337890625,0.4628753662109375,0.8743438720703125,0.9317169189453124,20.00266970413906,-8.926081154971422
65205,0.9668121337890624,0.9628753662109376,0.3743438720703125,0.4317169189453125,20.48058484189541,-16.734094958033864
65206,0.7168121337890625,0.2128753662109375,0.6243438720703125,0.6817169189453125,19.70656813719876,-13.74671088707973
65207,0.2168121337890625,0.7128753662109375,0.1243438720703125,0.1817169189453125,21.0716470779031,-19.008307716988483
65208,0.1543121337890625,0.2753753662109375,0.5618438720703125,0.4942169189453125,21.345816237204858,-15.89420653930752
65209,0.6543121337890625,0.7753753662109375,0.0618438720703125,0.9942169189453124,18.43286878990872,-11.509157696216697
65210,0.9043121337890624,0.0253753662109375,0.8118438720703125,0.2442169189453125,20.41285590790493,-16.828424352756613
65211,0.4043121337890625,0.5253753662109375,0.3118438720703125,0.7442169189453125,20.104538638556782,-14.1270728365121
65212,0.2793121337890625,0.1503753662109375,0.1868438720703125,0.6192169189453125,19.81343701916439,-15.93522877925388
65213,0.7793121337890625,0.6503753662109375,0.6868438720703125,0.1192169189453125,21.166120935149504,-18.74982583434421
65214,0.5293121337890625,0.4003753662109375,0.4368438720703125,0.8692169189453125,19.412796622130696,-12.482189521222418
65215,0.0293121337890625,0.9003753662109375,0.9368438720703124,0.3692169189453125,23.862004966063807,-13.479602703159063
65216,0.0214996337890625,0.2988128662109375,0.3821563720703125,0.9864044189453124,20.042093863215275,-11.6672569412902
65217,0.5214996337890625,0.7988128662109375,0.8821563720703125,0.4864044189453125,21.79620791982538,-13.417065342474288
65218,0.7714996337890625,0.0488128662109375,0.1321563720703125,0.7364044189453125,18.591092597925964,-14.768475893569107
65219,0.2714996337890625,0.5488128662109375,0.6321563720703125,0.2364044189453125,21.89979334810908,-17.629612709099497
65220,0.3964996337890625,0.1738128662109375,0.7571563720703125,0.1114044189453125,21.30211246863062,-18.318122126691367
65221,0.8964996337890625,0.6738128662109375,0.2571563720703125,0.6114044189453125,19.60813844320948,-15.59982232969429
65222,0.6464996337890625,0.4238128662109375,0.5071563720703125,0.3614044189453125,20.670321580920053,-17.384362946942826
65223,0.1464996337890625,0.9238128662109376,0.0071563720703125,0.8614044189453125,20.41064349907191,-12.394390239292072
65224,0.2089996337890625,0.1113128662109375,0.5696563720703125,0.5489044189453125,20.907172255015205,-15.483008021908493
65225,0.7089996337890625,0.6113128662109375,0.0696563720703125,0.0489044189453125,20.183808767771545,-20.67944020934593
65226,0.9589996337890624,0.3613128662109375,0.8196563720703125,0.7989044189453125,18.941511229945014,-10.906360991860122
65227,0.4589996337890625,0.8613128662109375,0.3196563720703125,0.2989044189453125,21.42643631127436,-17.87555476864387
65228,0.3339996337890625,0.4863128662109375,0.1946563720703125,0.4239044189453125,20.575194740931344,-17.43356447933952
65229,0.8339996337890625,0.9863128662109376,0.6946563720703125,0.9239044189453124,19.41974425936396,-8.8065179960891
65230,0.5839996337890625,0.2363128662109375,0.4446563720703125,0.1739044189453125,20.591332844355417,-19.09432386753989
65231,0.0839996337890625,0.7363128662109375,0.9446563720703124,0.6739044189453125,22.845801681361028,-10.683363148635786
65232,0.1152496337890625,0.2050628662109375,0.1009063720703125,0.3301544189453125,20.21161817070086,-18.15601708027899
65233,0.6152496337890625,0.7050628662109375,0.6009063720703125,0.8301544189453125,20.00901543913348,-11.485926000153556
65234,0.8652496337890625,0.4550628662109375,0.3509063720703125,0.0801544189453125,20.406802164719416,-20.293575629947867
65235,0.3652496337890625,0.9550628662109376,0.8509063720703125,0.5801544189453125,22.376232689225027,-11.964254195418754
65236,0.4902496337890625,0.3300628662109375,0.7259063720703125,0.7051544189453125,20.42331082679827,-12.90788762758199
65237,0.9902496337890624,0.8300628662109375,0.2259063720703125,0.2051544189453125,20.443534464554613,-19.55076666189444
65238,0.7402496337890625,0.0800628662109375,0.9759063720703124,0.9551544189453124,18.660626379883592,-8.156708918877621
65239,0.2402496337890625,0.5800628662109375,0.4759063720703125,0.4551544189453125,21.55117002371295,-16.24149877378637
65240,0.1777496337890625,0.3925628662109375,0.9134063720703124,0.1426544189453125,22.336342884159876,-17.02762106063921
65241,0.6777496337890625,0.8925628662109375,0.4134063720703125,0.6426544189453125,20.531693171238736,-14.205879007392143
65242,0.9277496337890624,0.1425628662109375,0.6634063720703125,0.3926544189453125,20.090367068531812,-16.35502693007585
65243,0.4277496337890625,0.6425628662109375,0.1634063720703125,0.8926544189453125,19.41315748668368,-12.716481409925098
65244,0.3027496337890625,0.0175628662109375,0.2884063720703125,0.7676544189453125,19.469367740032983,-14.4076786374077
65245,0.8027496337890625,0.5175628662109375,0.7884063720703125,0.2676544189453125,20.938418109143093,-16.92318093234178
