,x1,x2,x3,x4,r,dis
0,0.47510719299316406,0.592523992061615,0.4944792091846466,0.3138517439365387,21.25615585061045,-17.632763654978245
1,0.8106340765953064,0.43387550115585327,0.7125474214553833,0.873431384563446,19.018481380533192,-10.736288592673738
2,0.5717548727989197,0.976980984210968,0.22366327047348022,0.056932233273983,21.26784672247967,-20.065331874884667
3,0.1425122320652008,0.0103567223995924,0.9443101286888123,0.5051684975624084,21.676796509265277,-13.866490413082387
4,0.012580543756484985,0.7988468408584595,0.5652806758880615,0.6814730167388916,22.473840042571762,-12.811531615958499
5,0.7074787616729736,0.20405445992946625,0.3448723256587982,0.13166239857673645,20.274487340300198,-19.636493747230073
6,0.909277081489563,0.6297295093536377,0.8413383364677429,0.9404076337814331,18.674306198234763,-8.47588125684777
7,0.37065571546554565,0.3497335910797119,0.12350863963365555,0.49803414940834045,20.02430197267888,-17.006495911008315
8,0.2783149480819702,0.9253907799720764,0.80406254529953,0.23550572991371155,22.9462774502697,-15.983591489252396
9,0.9418113827705383,0.07952456921339035,0.02015271969139576,0.7013510465621948,18.371895187425682,-15.12556451348258
10,0.674831211566925,0.5051671862602234,0.5390743017196655,0.38478949666023254,20.732665212649053,-17.004420020332297
11,0.10505034029483795,0.47630995512008667,0.26171040534973145,0.9267609119415283,20.053060680030903,-12.363870418491786
12,0.2408333122730255,0.7179102897644043,0.14048811793327332,0.7593923211097717,20.39527740600866,-13.933629529225788
13,0.5449587106704712,0.3103814125061035,0.9181017279624939,0.3033168613910675,21.323240698563787,-15.817221117810922
14,0.8373007774353027,0.8534582853317261,0.39112532138824463,0.6119996905326843,20.144825055087757,-14.822980725997981
15,0.3768988251686096,0.13577161729335785,0.6752848625183105,0.07589186728000641,21.130170857127283,-18.900998215803572
16,0.41062772274017334,0.817883312702179,0.04786958172917366,0.9908290505409241,19.107577485157307,-11.392808304817962
17,0.8720062375068665,0.1635301560163498,0.7685337066650391,0.4468897581100464,20.151621872209812,-15.304679158711387
18,0.5112455487251282,0.7376102805137634,0.29527097940444946,0.6383888125419617,20.478815449709337,-14.936256819110493
