k,primary_mean_radius,primary_minimal_radius,primary_maximal_radius,primary_rsd,secondary_mean_radius,secondary_minimal_radius,secondary_maximal_radius,secondary_rsd,T1,ys_700,fgamma
52,5.108503460106091e-07,1.100823770036256e-06,4.6569748044128025e-05,0.9761965078301728,1.1117520607222521e-08,1.4547689368488223e-09,3.7726830604558017e-08,2.2075792043469846,1114.540519216098,656.0751708852,0.1033597855191
53,8.14285415974349e-07,1.7685718387381904e-05,8.83944994868552e-05,1.3049243829213084,1.2742028028280164e-09,2.2007074495422444e-09,8.177011326060305e-08,3.8206216582097112,1136.4896578714252,582.7064216884,0.03880269088659
54,2.251971962728533e-05,2.929900832905087e-06,3.942859489799141e-05,2.917319894954562,3.205294471687107e-08,1.795458393207709e-08,2.480843000334718e-08,1.6545731505379082,1094.076099898666,609.7512638329,0.1577048901311
55,0.0001392090688604,1.0221138033552728e-05,0.0001736863577478,0.6117115623317658,1.0511704138310628e-07,1.4586097306167042e-08,1.45547534600015e-07,0.132425847556442,1076.0435690870509,428.1487244348,0.1999217712868
56,2.633516212114153e-06,1.8999613304956525e-06,2.622319297640569e-05,3.36682095490396,7.32879852266128e-09,2.788058355635405e-09,4.406218133801534e-08,2.294844165816903,1118.196200649254,652.5814576352,0.09298639447642
57,7.179898953469268e-06,9.49692965250012e-06,5.197299399154821e-05,3.638984284829348,3.5984898562892813e-09,1.042668722723346e-09,1.909020935079822e-07,0.96077993651852,1091.6493047960105,417.0449565304,0.1637008267576
58,5.346367977031389e-05,1.295174741396899e-06,6.579027862312727e-05,0.5829959787428379,4.7316032862125164e-08,3.78701301188378e-08,5.559380220810519e-08,2.7004446972161533,1124.2678634822369,628.3577633585,0.07537592388813
59,1.1597815551689498e-06,5.62580351674367e-06,0.000131099741056,1.824647345393896,5.12810406548165e-10,5.278212391192989e-09,3.123073027384443e-08,1.51176593657583,1110.823956108652,638.8177934184,0.1137121899466
60,1.0793850214435958e-06,1.8290707694061745e-05,3.238453609607387e-05,2.944742154236883,6.463462112061428e-09,1.5374703105228203e-09,2.213326995782168e-08,1.1621425395831466,1078.413014789112,554.1242385938,0.1946814110774
61,1.6969136111015237e-05,2.6820053404955937e-06,0.0001444929158232,1.2770011764019729,1.7959512696768725e-07,2.635613631477389e-08,6.338748967077261e-08,3.383654042426497,1120.5118591198698,612.1267769973,0.08632344266733
62,4.9922158366328935e-05,1.25633554242215e-05,4.785149518085073e-05,3.3331464803777635,2.9448777157155356e-08,8.26834963026548e-09,3.9399158747166874e-08,2.836536951735616,1138.8074621092528,689.964581192,0.03175727701929
63,7.340723549354987e-06,1.6414274828268435e-06,7.218533159396652e-05,0.6448083784431219,1.8587968154735791e-09,4.761466773749616e-09,1.1257427319695461e-07,0.6115152223967015,1096.4476913679391,504.6698899488,0.151751083902
64,2.56938127506468e-06,8.29800546009826e-06,0.0001903553638162,0.5552196930162608,1.0319980380590421e-09,1.8187748544586015e-09,5.3357262457654214e-08,2.187186885252595,1141.3760885829106,658.6559871746,0.02393196439546
65,0.0001495847056564,1.565753351486474e-06,2.4116519700892653e-05,3.6663116939365854,1.228489937858029e-08,2.2264684943734983e-08,1.588430674362991e-07,0.5144106685183942,1108.5252137156203,471.5458750531,0.1200127446729
66,2.202735213854092e-05,3.403646089395124e-05,9.731530754476172e-05,1.8577237124554813,8.928102115420375e-08,1.1055628361576065e-08,3.004192595616792e-08,2.036200218461454,1089.3529942724854,613.5021772833,0.1692842399378
67,8.720913962188496e-07,5.722436140496958e-06,3.60986911557263e-05,2.1200935892760757,2.9413580613384315e-09,3.5586390123133743e-09,8.923909159048699e-08,3.7130822339095175,1121.8788558151573,552.2634998297,0.0823584787093
68,5.48694172100447e-07,1.4373587966844824e-05,0.0001059898045846,3.787537532858551,1.1615369976743741e-07,5.371337373650051e-09,6.116338816044553e-08,2.343549418356269,1147.3886606050655,643.7887514008,0.005615725095934
69,3.498283751932965e-05,2.1537004984888025e-06,4.380284101993207e-05,0.1907456875778734,9.758515183591818e-09,7.356002398589849e-09,1.8483965160659546e-07,0.122276097908616,1105.4420249303805,590.9814870391,0.1283359933947
70,3.393751915533785e-06,3.3155845175860305e-06,2.040983169376904e-05,1.7370743260718882,4.22137462546014e-08,1.0783986795992536e-09,1.0381564523506587e-07,3.869496714137495,1128.1798200681806,533.0572577517,0.06380822844279
71,5.56549696201385e-06,2.655551932983284e-05,5.8039445524271295e-05,1.4001053350046275,1.8985072044034173e-08,2.5494518247098324e-09,2.5292915449401264e-08,1.5623667978681623,1083.8259186362848,577.8047947201,0.182363409209
72,6.589077492239343e-05,4.9035647075082e-06,7.865293944142109e-05,2.5783378747291863,6.833195612437e-10,1.54876405173173e-08,7.39487730730814e-08,3.2353809064254166,1116.8564635096118,581.530410502,0.09680922447475
73,1.0637572648646616e-05,6.846722891596409e-06,2.7426328245796715e-05,1.011588382907212,3.930062428353497e-09,1.994225587909661e-08,4.503655799361837e-08,2.6882121010683475,1134.854518994689,681.262778398,0.04375900753235
74,1.7230393551697242e-06,1.1264885655982006e-06,0.0001267973888785,3.210626329202205,6.226955184080024e-08,2.0379124926249644e-09,1.3136742536128292e-07,1.011568035557866,1102.1581427194178,472.4297941798,0.1370364099442
75,2.0778513358692386e-06,7.176407982166177e-06,4.484701948301591e-05,2.044534898828715,1.8393001585049262e-09,1.2834368709870582e-08,6.896140869883453e-08,2.55281675234437,1107.0329042850062,581.1677804012,0.1240597702079
76,1.2828378037786855e-05,1.074813247976656e-06,0.0001042264009085,2.177412588149309,2.1958869561191273e-08,3.157198876974972e-09,2.052807878542507e-08,0.8800410295836627,1149.313710234128,633.7039005153,0.0
77,6.711558648116977e-06,4.168740561449303e-06,0.0001539160124217,3.617026912420988,5.0613226116387365e-09,1.602941612880126e-08,3.645736995326999e-08,3.10371349574998,1088.9959376305342,633.1523138632,0.1701445297968
78,4.092694261831395e-06,2.11207758242181e-05,7.766023888802113e-05,3.405796556826681,2.4580709110888262e-09,6.824543781063711e-09,1.728221198047256e-07,1.7715238304808736,1113.7827338417992,444.2465057182,0.1054868170494
79,0.0001364650019362,3.898277501706352e-06,5.918129406733171e-05,0.8164818923920393,6.84999505656268e-08,5.933474432898231e-09,4.9484338985440675e-08,3.99303483935073,1081.0405772877857,593.7971365301,0.1887623755863
80,4.218659488829736e-05,1.371940458252092e-05,0.0001163086607473,2.8802453137002884,1.1909194894828374e-08,1.1554719170021395e-09,9.730496260761824e-08,2.47091728374362,1100.21050889045,515.1299977545,0.1421147704392
81,1.0516502073844044e-06,3.645329811422336e-05,0.0001361079309633,0.9390058355405926,3.238334642420944e-08,2.2615150033596608e-08,1.975224824386889e-07,1.9280017790384592,1117.744524893351,429.9606017103,0.09427789518074
82,2.6562056013898097e-05,5.342815796314358e-06,3.414965762973368e-05,3.0390203443355857,1.1621690397833827e-09,1.747181400514992e-09,5.7753371863058755e-08,3.6010154517367483,1075.3206700319424,565.618920598,0.2015022970661
83,0.00018037931367,9.97423079842538e-06,6.345371992042432e-05,1.46465459484607,7.086706925860877e-09,3.511808345762977e-09,1.1118015267082964e-07,2.07884618146345,1094.7881469037384,490.048768684,0.1559270875513
84,3.0984038918004797e-06,1.302564778756592e-06,5.382943686726094e-05,2.7571449470706284,1.1261782234248573e-07,1.1580047676413136e-08,3.243721659984057e-08,0.402201621979475,1136.9510775897652,704.9306560919,0.03740176653079
85,8.85193594192133e-06,1.0456730594949305e-05,2.5299091356615147e-05,2.298058211617172,4.6425613996733594e-08,3.0078899739153135e-08,7.901691337323158e-08,2.952933033835143,1110.395027161576,563.8462065043,0.1148938785764
86,6.020085558309071e-05,1.972194747703204e-06,0.0001802438235748,1.6796889604069294,3.8890294378146175e-09,1.3127469239300374e-09,2.3884546946023523e-08,0.7316601492464542,1143.0215961532667,638.9724997859,0.01891498760477
87,2.0462995460079396e-05,1.7085750010860746e-05,4.080863287370753e-05,3.981497154943645,5.350588766921156e-10,4.192371791293311e-09,1.4069702984629005e-07,1.2786213767714798,1125.021250592545,485.4068093159,0.07316055683848
88,1.3015951630839036e-06,2.871272885703497e-06,8.512419860491959e-05,0.2399787471629679,1.6290737428396835e-08,9.693656185649427e-09,4.243002098372797e-08,3.503881724365056,1092.0696705114096,625.3604265958,0.1626692227043
89,1.4290205574060855e-06,1.1322965902442769e-05,0.0001663829224452,1.166941310465336,3.0810709384911812e-09,1.2254127320271945e-08,1.2865947599510316e-07,3.568281491845846,1148.6139330780134,518.9489963574,0.001895368472732
90,1.866047676894288e-05,1.721267194688223e-06,2.106458905180301e-05,2.810876746755093,8.523641971497305e-08,3.3163842262579033e-09,3.738929976712197e-08,1.8307590941898528,1106.5609405515715,647.4188353814,0.1253325166439
91,5.4627529336767904e-05,1.959442800851716e-05,0.0001113443254718,0.7175600826740265,1.4140998127248324e-08,1.647552717618204e-09,7.22615744507874e-08,0.4303986968472599,1087.0589960366488,566.2990510215,0.1747744016021
92,0.0001984192250302,6.213520449891464e-06,0.0001239573877871,0.4453327759169042,2.5583432013952506e-08,4.4373520247391176e-09,2.7603597645671845e-08,2.981367884296924,1113.2464730879292,626.8904520548,0.1069870845905
93,2.9010897989071525e-05,8.568690654686103e-06,5.574358944480963e-05,2.2910914201289416,1.8811719665856998e-07,1.3927377164918603e-09,1.6196655839489605e-07,3.4064012058079243,1131.285861413926,465.621484247,0.05452060590068
94,9.62439378945406e-07,1.4303179840748215e-06,8.412624733127865e-05,1.9306520848535005,6.1703728239302745e-09,2.8370586067565767e-08,4.9150728906587735e-08,1.2461252505891025,1098.69598839432,627.9749732568,0.1460212248443
95,7.233463658112045e-07,2.2844570611566264e-05,5.072309667454933e-05,0.3246124898083508,5.4088537791425066e-08,1.699269888555683e-08,1.0652865161456689e-07,0.9125294846482574,1077.3307912284508,482.7910113189,0.1970863024983
96,3.862999897842352e-05,3.3984797991511825e-06,6.870912836368062e-05,3.897602512873709,4.524286471109036e-09,2.315347128431033e-09,3.1513218939676775e-08,2.650290064699948,1119.2498945863915,650.4413096926,0.08996309767495
97,0.0001240266911545,1.572309819131805e-05,3.1375712241880115e-05,1.5662564177997411,6.523005097716334e-10,2.982559008373166e-09,1.8919089976932802e-07,3.0752560968510805,1137.5776751432568,449.4002167803,0.03549793127076
98,4.504375847887196e-06,2.0841393105165145e-06,0.0001451581326215,2.412187314964831,1.988878427140629e-08,1.3576688811088176e-08,5.6096520550731335e-08,1.3414834447205066,1095.3335584606975,599.8952398574,0.1545596573417
99,6.087009580595479e-06,6.536864630956248e-06,9.097751813129386e-05,2.6882187479175625,4.0295626065208354e-08,3.213393044704692e-08,1.4952725175123677e-07,3.90744899911806,1144.949386944063,492.2608116978,0.01303907462978
100,8.752589305291188e-05,1.251369501763361e-06,3.758281139098041e-05,1.5337917497381568,1.456717545449406e-09,1.2252059356965195e-09,4.288955264454357e-08,1.7433046720921994,1111.9829954812303,646.0342168664,0.1105053641799
101,1.407622331774692e-05,2.68549713068794e-05,0.0001947029348148,3.1376974918879568,8.476822615998141e-09,6.283821366627049e-09,8.400575062860755e-08,0.3431301322765648,1092.7785984706134,571.55662694,0.1609228186826
102,1.893131940219053e-06,4.580656153205195e-06,2.3789372653152967e-05,0.8405863678082823,1.3372221037034332e-07,6.448412064574702e-09,2.4148155394337825e-08,2.5036440374329687,1125.4840635228902,629.257649194,0.07179659079853
103,1.5698265936442727e-06,2.87616161906033e-05,6.787052612124337e-05,2.0971022758632896,8.627820590237573e-10,1.016564178860615e-09,3.9683389424323564e-08,0.2076159974560141,1121.2024050066248,593.8290832968,0.08432337787139
104,1.1672580125730704e-05,4.276817837939347e-06,5.169921422592688e-05,1.8813895030878485,1.0345805884803028e-08,3.997838285015608e-08,1.2013652198952384e-07,2.3719977804459638,1078.8942097919062,465.1973448908,0.1936059372858
105,7.258002623471161e-05,7.857264100545764e-06,0.000133057073635,3.719530029967427,7.175207153160456e-08,7.781582967017256e-09,2.2288096012514996e-08,3.772032496705651,1098.393864231184,586.1719418284,0.1467960221661
106,5.047480150027238e-06,1.0410350710992662e-06,3.461744833875743e-05,0.5027476637624204,2.3465530084645703e-09,5.07415764816172e-09,6.762196928560376e-08,1.611756047513336,1140.3770483564583,621.8236715361,0.02697696579074
107,3.735212692639009e-06,1.3086715503848342e-05,3.849493495278261e-05,0.6530408099293709,5.301857592147871e-09,2.1608697333198832e-09,2.929917341271681e-08,3.202662317827344,1109.133572247811,627.672420109,0.1183531093107
108,0.0001028456569559,2.5041048472820965e-06,8.942618886119001e-05,3.325194277148694,1.4710182467811e-07,1.8820206247370872e-08,8.512784391495255e-08,1.4651403560303151,1141.939739161171,581.1099197033,0.02221355090768
109,3.203283163225944e-05,2.133972408199788e-05,2.611116083285511e-05,1.2394938707351686,2.5277147105425283e-08,1.4634218396661573e-08,5.2049149262424276e-08,1.039778563939035,1123.907216032967,646.5607565577,0.0764342058154
110,5.998281922770269e-07,3.638288977816212e-06,0.00017940203527,2.982452744524926,1.5977715328740071e-09,2.699942732106556e-09,1.515774085143425e-07,2.7737898343242704,1090.840124944225,441.5848295788,0.1656783346925
111,7.981306708381004e-07,8.98137073545998e-06,2.2113044583641307e-05,3.202164345327765,1.5550147756033198e-08,4.496574744090651e-09,3.4056179798440545e-08,3.2980835153721277,1103.4228155156595,639.8115192267,0.1337061048212
112,2.405757521893033e-05,1.3646929906770966e-06,0.000157434080555,1.0193110337480902,5.605159110078642e-10,8.749551077554419e-09,9.769133917186117e-08,1.1339396823197605,1145.8923791302368,567.264587969,0.0101671956049
113,0.0001645410574566,3.901646759306137e-05,4.66916222993237e-05,2.615598658565432,3.378165853529598e-09,2.7930623554954625e-08,6.048270041890382e-08,0.708763747755438,1127.562310732901,636.606957966,0.06564443263894
114,2.3330571847569085e-06,5.282345797584441e-06,9.743681895989764e-05,1.362148222886026,5.3448776854459374e-08,1.449822017059434e-09,1.7390004629311908e-07,2.8692780887708067,1085.4269134812057,418.8186495655,0.1786271060507
115,8.093166800975882e-06,1.6664300452592562e-05,0.0001168461915051,1.7602972839958966,9.781985401577482e-08,3.766635724188035e-09,4.634710506033335e-08,0.54691356504336,1114.9011398432776,634.3620713505,0.1023446975992
116,4.5301457514713525e-05,3.1204881808324745e-06,2.929626198750909e-05,2.4615016186609866,8.158395131204652e-09,1.0452162250533237e-08,1.37133023556963e-07,2.284673651121557,1082.2654831921682,449.200695076,0.1859641311827
117,1.547473380287139e-05,1.08075676369894e-05,7.391907378535033e-05,0.1377717812545597,1.109386636027406e-09,2.0999830788887207e-08,2.6038247739293523e-08,3.6846410780213774,1101.476747635752,629.6617678116,0.1388200898076
118,1.1850290898325015e-06,1.803225167760257e-06,6.273391533651776e-05,3.8402539918199183,3.3925632214325975e-08,1.9296229997160772e-09,7.721042226083356e-08,1.9508679900318384,1134.3641731888056,590.379576371,0.04524253246561
119,1.2095843934990024e-06,2.5611755689339703e-05,0.0001153331620208,0.4810335079208017,1.931603073119395e-09,6.6757899542590915e-09,5.951716053782269e-08,1.259800870437175,1124.0264650201425,624.546815655,0.07608444335094
120,1.588515346911513e-05,4.7952378691476754e-06,2.9850085875937052e-05,3.7407648135907943,3.040143062539282e-08,6.064327344016628e-09,1.7677047538717489e-07,3.483215965516865,1091.3071977673098,421.7772224455,0.1645382095981
121,4.678389418953808e-05,7.007011891948852e-06,7.82292379512245e-05,1.920722567476332,1.7691885429940245e-07,1.1974211617640776e-09,3.3427923135077143e-08,2.9369410778395832,1109.3441631644964,646.6271748121,0.1177772911856
122,8.211064294351713e-06,1.169198815500622e-06,5.988470535427778e-05,2.057304716575891,6.4091658222939035e-09,3.284997697496513e-08,9.949961867673449e-08,0.710014346987009,1142.3152015544474,567.548678129,0.02106878139029
123,2.272682142456421e-06,1.4671847089151367e-05,2.2658083499519902e-05,2.999780423007905,2.8306203525267423e-09,1.4093397361542509e-08,2.6523895876056223e-08,2.059074921440333,1097.9635861469433,613.1526782797,0.1478968878414
124,0.0001611939228303,2.229042761061762e-06,0.0001548721959961,1.221694374922663,8.648731223370357e-08,2.875796523612125e-09,7.577523466696596e-08,0.3843946330249309,1140.2215050300583,582.9111957409,0.02745091940135
