k,primary_mean_radius,primary_minimal_radius,primary_maximal_radius,primary_rsd,secondary_mean_radius,secondary_minimal_radius,secondary_maximal_radius,secondary_rsd,T1,ys_700,fgamma
64836,5.531756959224074e-07,6.6815400581537e-06,0.0001693746044563,1.3812644958496094,4.8746582711185415e-09,6.6800358698386605e-09,2.1263448242473045e-08,2.0231910705566407,1100.0659942626953,580.7695962185,0.1424891350993
64837,5.796844953400663e-07,1.8266374643921688e-06,4.895373065346344e-05,3.8492332458496095,9.472037239366955e-10,2.17740209021213e-08,3.3338510646183265e-08,1.7489723205566408,1112.9566192626953,668.0325295671,0.1077962651367
64838,1.1593689906801329e-05,1.1552669693747938e-05,0.0001548052888273,1.8992332458496093,1.894407447873395e-08,3.4427749935408684e-09,1.05425627439711e-07,3.6989723205566407,1037.9566192626953,444.2152424672,0.2733751592555
64839,5.1848557483321946e-05,4.5937500232759706e-06,2.7528705768680045e-05,2.8742332458496094,8.472047661053584e-08,1.3689690890471123e-09,5.928518704347112e-08,2.7239723205566406,1000.4566192626952,480.9411652907,0.3264748144533
64840,2.592427874166097e-06,2.905342615000716e-05,8.70534112656453e-05,0.9242332458496092,4.236023830526792e-09,8.658120735509482e-09,1.8747622256647257e-07,0.7739723205566406,1075.4566192626953,410.7521123769,0.2012057126478
64841,5.482317473371084e-06,2.896742289981676e-06,0.0001160875896656,0.4367332458496094,8.958099739296904e-09,3.4529964702715726e-08,4.445761846309053e-08,2.236472320556641,1019.2066192626952,541.0414905908,0.3021108845371
64842,0.0001096463494674,1.8320606861748097e-05,3.671011914225297e-05,2.3867332458496096,1.791619947859381e-07,5.459666799290019e-09,1.405873336901205e-07,0.2864723205566406,1094.2066192626953,424.7429475937,0.1573796441944
64843,2.4517669089385272e-05,1.1518471760020314e-06,6.528084901074418e-05,1.4117332458496097,4.006183993258213e-08,2.170956597148322e-09,2.5000356081341265e-08,1.2614723205566407,1131.7066192626953,638.3607925709,0.05325637663122
64844,1.2258834544692636e-06,7.284921185198519e-06,2.0643617046350137e-05,3.361733245849609,2.003091996629102e-09,1.3730335096714634e-08,7.905806753228017e-08,3.2114723205566404,1056.7066192626953,505.006018108,0.239334203272
64845,1.7826986390989209e-06,5.784903358230741e-06,7.538514838284002e-05,2.142983245849609,1.3027006895260633e-08,6.875351214585738e-09,3.8498711490590144e-08,2.4802223205566407,1028.5816192626953,550.3131948763,0.2883460831458
