k,primary_mean_radius,primary_minimal_radius,primary_maximal_radius,primary_rsd,secondary_mean_radius,secondary_minimal_radius,secondary_maximal_radius,secondary_rsd,T1,ys_700,fgamma
49,3.03488112736681e-05,1.2188947235342724e-05,2.584853481493853e-05,2.3988448112271725,6.538414062623969e-10,2.6635226079840196e-09,4.916140921656514e-08,2.367325466778129,1091.2695617647842,606.2513225605,0.1646302134579
50,1.2298270662820391e-05,2.5631809799827988e-06,4.839403307622366e-05,2.9877358564175664,1.0753473357754246e-09,1.7062148544591302e-09,1.6972099992550066e-07,0.2951757993549108,1136.2339416518807,537.4842543195,0.03957866722319
51,8.105144843782558e-06,7.646187382449815e-06,6.355746745672409e-05,1.6875817633233965,1.6897667490436781e-07,1.5187505766724256e-08,3.78991180076746e-08,2.7801460527814923,1080.3336665732786,621.1347782146,0.1903660000556
52,1.196439538602797e-06,1.152175101534333e-06,3.299050608808796e-05,3.7874397914856672,3.1507549026947094e-08,2.6559046702277843e-08,6.87459423573302e-08,3.152903601434082,1111.8781939614564,589.6410499073,0.1107961452269
53,8.332823817855727e-05,1.7261903907490727e-05,0.0001359598480198,0.7048638960346579,5.9045306471293564e-09,5.825646471076346e-09,2.7626687655438154e-08,1.7343622772023082,1130.9101182268932,649.6499741683,0.05564842813245
54,5.136151106788535e-05,5.684209770015249e-06,2.891468211632309e-05,1.959802975319326,1.0173062766894273e-08,3.4068027576194252e-09,1.804468686331263e-07,0.3830716775730252,1135.7662077061832,493.8812018892,0.04099721776147
55,1.9535496534207776e-06,1.3560961440359129e-05,0.0001233723295371,2.7762804668396712,3.9963839753148525e-09,1.912235887532513e-08,4.663569788061221e-08,2.8073411169461906,1078.6231791367754,605.9801457503,0.1942121610164
56,5.7668857638374775e-06,1.998958795065167e-06,6.177289193707513e-05,0.9163192129693924,7.450662196772837e-10,8.387692087894144e-09,7.333805442717044e-08,3.363863677252084,1104.1617728304118,566.0948560437,0.1317483486775
57,1.7402097036383415e-05,3.798217019903907e-05,8.420715288258257e-05,3.5152186521328987,5.5850638896678864e-08,1.1601545821163415e-09,3.3957336346108335e-08,1.8841474406421184,1122.09284810815,664.105756182,0.08173574362702
58,3.080446736348308e-05,1.2728073901828162e-06,0.0001518902503224,3.1967675178311765,1.0072220961179724e-07,4.784019189208601e-09,1.0150435977412177e-07,3.7109858903102575,1095.5694516189396,503.6053285316,0.1539667137093
59,9.975601731111322e-07,3.5657589572879576e-06,0.0001018254388359,2.1228218702599406,7.37784893015531e-09,1.1610264144690197e-08,1.303268345277825e-07,0.7349601827561855,1143.8001488801092,522.6041576591,0.01654143654015
60,9.986825261183912e-05,8.468639230894897e-06,4.344638926069307e-05,1.3415776047855617,2.765233893975408e-08,2.1154432479957237e-09,6.035724341817995e-08,2.2108750318177046,1087.270163767971,573.8564145748,0.1742726795396
61,9.619528452213492e-05,5.569771212081906e-06,0.0001098541120137,2.740143632516265,8.662993993592706e-08,6.053114350216868e-09,3.988443932199921e-08,2.4044012648053465,1105.6383327348158,644.928093893,0.1278104709752
62,1.0428969189882971e-06,1.4872647006735847e-05,4.734850606296334e-05,1.94270910974592,5.517059289170068e-10,2.7175302715935488e-08,1.5840043963090777e-07,0.8980098202824592,1125.284797884524,473.6668562941,0.07238413147118
63,3.042538734447806e-06,2.5025331354886256e-06,0.0001625803828291,3.555163615290076,3.0987767699078755e-09,1.4683548489214812e-08,2.8732683770062913e-08,1.378373203612864,1132.55870223511,665.3411163715,0.05069215354709
64,1.6446357915644437e-05,1.5635151171552114e-06,5.725823619737379e-05,0.5284094632603228,4.2970097934983715e-08,2.7132336444246063e-09,2.2413411227606626e-08,1.6967990145087242,1141.1510075209662,635.4990440057,0.02461810148251
65,6.055487703152232e-06,2.1062502716322715e-05,7.726740598102216e-05,3.1720561160705985,5.4731180278326755e-09,2.4021072140448555e-08,8.903323656323613e-08,3.2070067238993945,1085.249364376068,518.1447109716,0.1790435582701
66,1.88998668323746e-06,3.528942418470761e-06,2.70134614704307e-05,1.373906658962369,1.5368396150781852e-09,6.677062596731386e-09,5.111066613640836e-08,2.727589706610888,1097.6043761940673,611.2735858092,0.1488136009147
67,5.268438480999112e-05,9.465730399727952e-06,0.0001164309203481,2.143725143186748,1.641370333160131e-07,1.4566980794409575e-09,1.1554308787872805e-07,0.3338106939569115,1116.6377934161574,473.5638366856,0.09743088694142
68,7.933014083496717e-05,1.7479939445278338e-06,3.49964995984056e-05,3.444337592832744,1.0157537139335384e-09,2.154921114047337e-09,2.4289933371187724e-08,1.9059737538918853,1149.8935501789674,652.8907850991,0.0
69,1.2655398569147968e-06,2.9437546776732523e-05,0.0001453658597909,0.317014454677701,5.1751078007359654e-08,1.203039356560314e-08,1.1167247312451775e-07,3.355006667133421,1092.7490104921162,488.0160006768,0.1609958738165
70,7.898948115670795e-06,4.899208822652402e-06,5.268101100232943e-05,2.3551201953552665,1.4533561425682068e-08,3.3528413260919146e-08,5.5451622776248374e-08,2.813700132165104,1099.3912004167214,605.8496169502,0.1442326855585
71,1.2707618871930531e-05,1.0359196778046698e-05,6.864622834177361e-05,1.1016251386143268,3.880498962105724e-09,4.612542340571473e-09,1.4443391143574546e-07,0.3592206541448831,1117.3236255999657,519.6674680971,0.09547894795495
72,2.901976067619701e-05,3.1180915146097644e-06,0.0001855340030839,1.7274969718419015,9.16269289332474e-09,1.2054558951849147e-09,4.3173984383905965e-08,2.1885617188178004,1109.8603730788454,642.6421462033,0.1163629732891
73,3.434345013668491e-06,6.563511536508769e-06,2.417598844980561e-05,3.0162252836860715,2.3341312870216746e-08,8.582297646643458e-09,1.9844978385983181e-07,0.7433446055278181,1128.2595003955066,443.4900051787,0.06357103240299
74,5.0092527744535e-07,1.097028122131757e-06,8.605739728592778e-05,0.6687568163499236,1.3108379429836482e-07,1.8487868312567222e-08,3.1207816131015924e-08,1.2836936745792629,1138.9024755218998,691.810244717,0.03146807679272
75,0.0001989225936695,1.839165050609596e-05,3.574572222215107e-05,3.770375680550933,1.749981131283063e-09,3.3383670570182356e-09,8.124645735676689e-08,3.734371765051037,1082.3716945480555,524.2230511522,0.1857203276373
76,0.0001582304705574,1.1679779527965614e-06,0.0001342815765404,1.4509731344878674,1.768677379873785e-08,1.0022712009985593e-08,1.6496956021599819e-07,1.1768266644328833,1090.7737858826297,433.5594035301,0.1658399738162
77,6.344743153213658e-07,1.7530087977024706e-05,3.108479436902633e-05,2.249343083240092,2.244567157132527e-09,1.0929610039931435e-09,3.5636120477373e-08,3.5971019648946823,1147.327741002664,698.5398906811,0.005800873148223
78,3.960476632673759e-06,2.597747054185607e-06,6.686401226002786e-05,0.4530217711813747,6.307009556018984e-10,3.6293222847042724e-09,7.200888306650825e-08,2.080800732877105,1119.8848392581567,586.4828278144,0.08813436525776
79,2.534405031075493e-05,7.763328706658674e-06,4.943804253569517e-05,3.064282388519496,6.750730040991605e-08,1.606053222579199e-08,2.783678147176516e-08,0.6050644842907786,1101.3709847815337,629.6482542563,0.1390962727543
80,1.000513858988678e-05,4.159797886608919e-06,2.530356352431505e-05,3.6648335036821664,1.7517090146947498e-07,1.0977219888035164e-08,9.269306563866601e-08,2.921972816530615,1130.234724865295,554.9049018811,0.05767283860826
81,9.961039792618592e-06,1.237555014697888e-05,0.0001870891775372,1.0183471280150116,1.1115136194448406e-09,2.5006543834606583e-09,2.0033057430180035e-08,0.4978817161172628,1112.4261818360535,574.1151858478,0.1092739202392
82,1.4530251556720592e-06,1.842595486488497e-06,4.097319880528658e-05,2.636404651403427,6.247921507187321e-09,4.032542461317375e-09,1.2810982980225684e-07,2.0132361171767115,1079.8104813089594,455.8056423109,0.1915475353576
83,6.857629855927369e-05,2.7531306731861025e-05,9.484828741592682e-05,1.863746473379433,3.3437514250780014e-08,3.621922438761565e-08,4.95344328191576e-08,3.492773753311485,1136.922691296786,662.8059514466,0.03748797708079
84,6.094182115811416e-05,3.7195098447618696e-06,4.139958610333796e-05,0.8068691464141011,4.141582142717839e-09,2.1918199285602343e-08,1.0067951320497429e-07,2.650313452165574,1122.719058697112,536.934956221,0.07991029458362
85,1.6461516904009016e-06,8.84978492162021e-06,9.944425895267028e-05,3.937061733007431,1.0511787527748821e-08,3.1485416625071504e-09,2.5070643909076065e-08,0.1650458412244916,1103.6630392540246,562.737404267,0.1330706241415
86,4.802033118152935e-06,1.3279902706077037e-06,2.1009674886812507e-05,1.5915181714110076,5.907414571027277e-08,1.2735270727275375e-09,1.386780635620313e-07,1.6204149924218656,1079.1040480835363,443.4766272061,0.1931357521627
87,2.0887281659923912e-05,2.5165029276138392e-05,0.0001608740190864,2.8478827056474985,7.903844701755777e-10,7.21292877201961e-09,6.205975050350425e-08,3.039253935683518,1135.11984590441,629.3453320509,0.04295570639665
88,3.7745689196197845e-05,2.085617471952379e-06,7.950753345851581e-05,2.5253886888734995,1.870365746513001e-09,3.1736279992274296e-08,1.789773001435548e-07,1.4551513003185392,1087.8151045413688,421.4723142031,0.1729745057805
89,2.638405475364461e-06,3.970048059947161e-05,6.087975570085216e-05,1.2356952254660427,9.494410256116587e-08,5.488228305276508e-09,4.454602388069897e-08,3.936602646391839,1143.126301700249,684.5440862485,0.01859575161058
90,8.234006044821236e-07,5.929326930244068e-06,0.0001263220147722,3.279560253955424,2.6684482160862853e-08,1.817661580890678e-09,7.80361537422105e-08,2.4821914260275664,1114.657939481549,566.1227014928,0.1030294684925
91,0.0001209259724622,1.4171144934765827e-05,3.0343165809785634e-05,0.1769762091338634,7.1404989614723755e-09,1.2755696006625956e-08,3.4914539418397616e-08,1.0671534053981304,1095.0432315468788,635.5978431649,0.1552881632446
92,0.0001266972302983,2.2628710896923944e-06,5.420670031402767e-05,1.8838607943616807,1.501756325746753e-07,7.575228750946241e-09,6.936428025834782e-08,0.1014572690241038,1146.2785547133535,609.0621228687,0.008991783856297
93,7.925244910684732e-07,3.405487576871255e-05,7.071344262912782e-05,2.5470220037736,1.3908186123031475e-09,1.3604951417846404e-09,2.689200293090445e-08,2.586702803708613,1089.203902357258,590.7784571614,0.1696437189747
94,2.3397491091834377e-06,5.034366518504631e-06,3.407865791640844e-05,0.9927574595436454,5.007855986982015e-09,2.905131915128702e-09,1.7124608174934408e-07,3.0965868130326277,1103.0329038389027,435.1354028164,0.1347356055643
95,4.292311287548208e-05,1.5085518808546847e-05,0.0001420310179017,3.743027971312404,3.888885245990916e-08,2.1173282631560204e-08,3.6890936668748885e-08,1.6777248782105745,1120.8772878861057,680.3147303367,0.08526576568383
96,1.8174000815749407e-05,3.190975715267391e-06,9.005208658853528e-05,3.090347179584205,1.5163064402766538e-08,1.3615175353103848e-08,1.2341251620705518e-07,3.993089390732348,1110.7646829914302,490.357468711,0.1138756499007
97,5.484701111415475e-06,9.605006416979051e-06,3.753154488459839e-05,0.373398158326745,2.808580239630682e-09,1.910533488282157e-09,4.784942855708669e-08,1.5116447786800564,1129.240425513126,658.2456588809,0.060646201218
98,1.6922305582785385e-06,1.413222093613448e-06,0.0001776520293439,2.2297057299874723,5.055199296920372e-10,5.297117984466914e-09,9.622726990090757e-08,1.0008106839843094,1137.9700089804828,562.4837015032,0.03430511741947
99,7.264182001542114e-05,4.557742213703122e-06,0.0001694184970819,0.1582909897901117,1.6034859900370252e-09,1.7146521435031308e-08,1.3389542579874924e-07,3.540163779631257,1104.4375762809068,472.721148846,0.1310154221685
100,1.38126400009735e-06,1.0814686091193434e-05,2.293950482278773e-05,3.366563525702804,1.1880167797167457e-07,3.8156251699890045e-09,5.981440307877805e-08,1.1198957071639597,1124.0143108414486,615.0058525558,0.07612009844746
101,8.52251348468037e-06,1.6268059648503542e-06,0.0001047416662781,1.262712237611413,2.138818447174388e-08,1.054662720040062e-09,1.0428280729803321e-07,0.6709511301480233,1133.7692150846124,547.2316717041,0.04704064949263
102,1.1775352565799951e-05,3.074411195328363e-05,4.519556877854543e-05,2.444812854938209,8.3046403354398e-09,9.253547814484724e-09,2.6009990386264225e-08,2.146695522032678,1078.4229055745527,580.5307373397,0.1946593437137
103,2.177937885046133e-05,1.0205682304398508e-06,2.7677698781574704e-05,2.819436548277736,3.550613790106923e-09,3.804712131245516e-08,7.533889655773426e-08,0.5610476867295802,1144.4764944259075,614.8358983247,0.01447998823261
104,4.57342557668549e-06,1.9200369705050112e-05,0.0001194285683873,1.6725691279396415,1.3153217692994151e-08,4.308883813304226e-09,3.3653404418376936e-08,2.985117146745324,1088.498115655966,619.0795170485,0.1713404364098
105,6.750436996546234e-07,2.9019105492714924e-06,5.5523538964957154e-05,3.954319710377604,4.7349287126336636e-08,2.306816609902279e-09,1.8537155658081137e-07,3.4350154703482985,1094.270545244217,417.6745519313,0.1572202423128
106,0.0001475819846974,6.854814896813942e-06,7.517999855807171e-05,0.7203428423963487,9.192405906400401e-10,1.0601739878074896e-08,4.6218701986176624e-08,1.9554552785120904,1113.3622671244666,645.6224907856,0.1066634843643
107,0.0001706939612171,2.713193683817965e-06,2.0009381464064757e-05,2.06481518400833,3.6973593424457895e-08,4.986985906453326e-09,2.9826173022321546e-08,3.2985052851960064,1125.9940946474671,653.7528669594,0.07029084382196
108,5.878346980450204e-07,7.225494460911662e-06,0.0001537315918428,1.3987808068282903,6.823419412395091e-09,3.48083366028248e-08,6.72089499655586e-08,1.849494913127273,1106.9987893803043,584.3302487587,0.1241518848355
109,3.6273175487482288e-06,1.2192677789595138e-06,4.3189316031525815e-05,3.2607251608744265,1.2291125372004155e-09,1.1422320740921968e-08,3.841940771285761e-08,0.4255487524904311,1075.8570969570428,604.2340440716,0.2003302835871
110,2.7667245681215905e-05,1.6307369898671323e-05,0.0001038595533028,0.507581452280283,1.913155570890995e-07,2.02209051200472e-09,1.530225703450163e-07,2.880049827322364,1131.7939910339192,474.3813966249,0.05299368766838
111,1.34806949466407e-05,1.924486189186022e-06,0.0001226329408763,0.8566463904455304,7.45409295810417e-08,3.4628574990028592e-09,5.3059093294110266e-08,0.8069482802413404,1086.5183308720589,586.7711770539,0.1760556067748
112,7.388983755801689e-06,2.562400974924803e-05,2.949029638477361e-05,3.5745642825961115,6.87818814077466e-10,2.0005164759135907e-08,1.196029102707061e-07,2.252157264761627,1141.915280628018,526.8696582703,0.02228812208015
113,1.090724421266577e-06,4.342458049821027e-06,8.137112030692308e-05,2.022094235103577,2.478292373225924e-09,8.046313340370714e-09,2.1591818723602804e-08,3.677053975686431,1115.9280764404684,603.5192774671,0.09944405399593
114,9.133982232903832e-05,1.151234679163108e-05,6.251751618833888e-05,2.713840324897319,1.9287784543206005e-08,1.1454851694861868e-09,8.6005218777185e-08,1.2263687008060515,1096.2457702727988,531.9309796956,0.1522616182111
115,4.685753157166408e-05,1.3469240527434035e-06,6.518372049310371e-05,3.850712997931987,7.8840550899079e-09,1.733897893387881e-09,5.7436630392809135e-08,0.8348585163243114,1091.7650465853512,590.1697318578,0.1634170824025
116,2.14294177549042e-06,2.274475778350937e-05,4.824967593799344e-05,0.6415013167075813,2.9099888900538463e-08,1.58850758959999e-08,1.4984711736313026e-07,2.341242267936468,1148.2584085082635,494.4867213747,0.002974133711313
117,1.587608705322348e-05,8.002691522637215e-06,3.205694470514252e-05,1.7459455924108624,2.039756262662931e-09,5.753280743038297e-09,1.0763146277046368e-07,1.4361393901519477,1100.4671640926972,502.53206492,0.1414490682688
118,3.379088623408957e-05,6.013854878108761e-06,3.918840705790527e-05,1.187437752634287,8.740053390656202e-10,1.5746002195857811e-09,3.2322392465068385e-08,3.2639297775924208,1126.679281424731,663.4680076571,0.06826376051926
119,2.9499442877526707e-06,1.280819575818546e-05,9.102360207780372e-05,2.3371486151590943,6.451889566002856e-08,6.930382008781051e-09,8.429670376337948e-08,1.753745103348047,1108.7848296156153,547.5947143417,0.1193051908585
120,9.10083050909581e-07,2.11642615421608e-06,2.650787990326785e-05,0.2352479775436222,1.1623459954502033e-08,2.281210974680453e-08,4.168200639607576e-08,0.2679089310579002,1083.3560965489596,627.5054105294,0.1834517681445
121,0.0001095501705508,3.590047337574674e-05,0.0001962149550558,3.472068258654326,4.5230524900584285e-09,2.546557165693265e-09,1.912836430029612e-07,2.6617100344970823,1140.53574858699,450.2684248139,0.02649335146311
122,0.0001131147787549,3.0015809939327677e-06,4.035791735345308e-05,0.4947985660284757,1.6230384612198506e-08,1.0190328576295313e-08,2.376268586637152e-08,2.494810792524368,1115.5464744428173,617.0208633602,0.10052362691
123,8.864136366060787e-07,6.346821873304895e-06,9.458740268331128e-05,3.2126960745081306,3.0150225063734516e-09,2.2657617407383862e-09,1.0610183374140261e-07,1.045488628745079,1096.4801541995255,502.4674144211,0.1516689428204
124,2.840057423565682e-06,1.070933518730995e-06,2.5633397972291288e-05,1.4165792384184897,5.620803085826521e-10,4.4506004000235064e-09,5.87558923780325e-08,1.464914628304541,1086.2857898464426,578.9176531665,0.1766051574229
