k,primary_mean_radius,primary_minimal_radius,primary_maximal_radius,primary_rsd,secondary_mean_radius,secondary_minimal_radius,secondary_maximal_radius,secondary_rsd,T1,ys_700,fgamma
65131,2.44509614144602e-06,3.674240945347174e-06,4.182408215676707e-05,0.2463035583496093,2.278266521438061e-09,1.1633585818774302e-08,3.1163721847886486e-08,1.3757301330566407,1017.1558380126952,531.2792851796,0.3049733363932
65132,4.89019228289204e-05,2.323794011909464e-05,0.0001322593606613,2.1963035583496096,4.5565330428761226e-08,1.8394314271180811e-09,9.85483414072727e-08,3.3257301330566404,1092.1558380126953,504.4010797356,0.1624574002194
65133,1.0934802367591482e-05,1.461008137135992e-06,2.3519409784906423e-05,1.2213035583496097,1.0188717625594974e-08,4.625925136135333e-09,5.5417804902276665e-08,2.350730133056641,1129.6558380126953,639.5465907156,0.05940497799685
65134,5.46740118379574e-07,9.240226786778736e-06,7.437490414315518e-05,3.171303558349609,5.094358812797486e-10,2.9256919431224264e-08,1.7524648641803918e-07,0.4007301330566406,1054.6558380126953,430.4049148527,0.2431754305876
65135,5.3409270439383e-07,4.305327050408362e-06,4.3747946164159296e-05,1.4802879333496095,2.0085568782544617e-08,1.28301706021964e-09,2.3580638986203595e-08,1.0558082580566406,1025.9449005126953,502.9019115797,0.292333675806
65136,1.06818540878766e-05,2.7229279102449976e-05,0.0001383431528331,3.430287933349609,1.0042784391272286e-09,8.114512374294952e-09,7.456852787856719e-08,3.0058082580566405,1100.9449005126953,559.8036836434,0.1402070904667
65137,4.7770703732452186e-05,1.7119502904793774e-06,2.4601278020309388e-05,0.5052879333496094,4.491269716451736e-09,2.0406918250028644e-08,4.193296478472696e-08,3.9808082580566406,1138.4449005126953,693.5737723601,0.03286059353713
65138,2.388535186622609e-06,1.0827324317803409e-05,7.779607189521575e-05,2.4552879333496094,8.982539432903492e-08,3.226617084747398e-09,1.326036777633694e-07,2.0308082580566404,1063.4449005126953,435.789569636,0.2262650280282
65139,5.051136936102784e-06,1.0795273533934106e-06,0.000184483559296,2.942787933349609,1.899575813814771e-07,2.0346510183633634e-09,5.5918507254583314e-08,3.493308258056641,1119.6949005126953,623.5134651556,0.0886819558988
65140,0.000101022738722,6.827530466353356e-06,5.83388238230337e-05,0.9927879333496094,9.497879069073832e-09,1.2868262923218617e-08,1.768298462811323e-07,1.5433082580566406,1044.6949005126953,389.8656334275,0.2617804943425
65141,1.1294685552785835e-06,1.7170330101142865e-05,3.280633149869108e-05,1.967787933349609,4.247580648104313e-08,5.116876416457043e-09,9.943873009093765e-08,2.5183082580566407,1082.1949005126953,493.9125089893,0.1861260486888
65142,1.642490604681409e-06,2.1558567476111206e-06,8.983750230420101e-05,0.7490379333496093,6.905981163639474e-10,2.5622333495116954e-09,4.842343229802015e-08,3.2495582580566404,1129.0699005126953,656.3741169658,0.06115527981539
65143,3.284981209362818e-05,1.3634835262987814e-05,2.840911265819002e-05,2.6990379333496093,1.3811962327278977e-08,1.620498656259847e-08,1.531283381847051e-07,1.2995582580566407,1054.0699005126953,414.7109624873,0.2442760818619
65144,0.0001469088257788,5.421692688107499e-06,0.0001597561805968,1.7240379333496094,6.176897333292398e-08,6.443675736648974e-09,2.72304970887338e-08,0.3245582580566406,1016.5699005126952,513.8093335914,0.3057817916593
65145,7.34544128894473e-06,3.4289795335801195e-05,5.051934009753544e-05,3.67403793334961,3.0884486666461926e-09,1.0188345915687032e-09,8.6110392618983e-08,2.274558258056641,1091.5699005126953,525.2068823179,0.16389536019
65146,3.473444731722475e-06,3.418829151205194e-06,2.1303829074650068e-05,3.1865379333496096,6.531273737446021e-09,4.063274648098666e-09,2.0419992084085772e-08,0.8120582580566406,1035.3199005126953,499.5898483556,0.277715886045
65147,6.946889463444951e-05,2.1622574097577217e-05,6.73686227588115e-05,1.2365379333496094,1.306254747489207e-07,2.5698405293621893e-08,6.45736847883196e-08,2.7620582580566406,1110.3199005126953,597.1311302591,0.1151005683885
65148,1.5533717072439948e-05,1.359447375304496e-06,3.788416059843877e-05,2.211537933349609,2.920874411317689e-08,1.0218594753004855e-08,3.631245147628752e-08,3.7370582580566407,1147.8199005126953,703.8166555053,0.004305541022668
65149,7.766858536219974e-07,8.597900130199892e-06,0.0001198002347346,0.2615379333496094,1.4604372056588415e-09,1.6157016952870535e-09,1.1483005408941235e-07,1.7870582580566408,1072.8199005126953,464.8441300552,0.2069044120812
65150,9.366121123473424e-07,1.5255511558266273e-06,3.052865485815323e-05,3.7959129333496096,7.448773313056009e-08,2.8838359329506853e-08,8.013192380470469e-08,3.615183258056641,1049.3824005126953,497.5197922093,0.2532487962941
65151,1.873224224694685e-05,9.64843267902919e-06,9.65400832529288e-05,1.8459129333496087,3.7243866565279964e-09,4.559744973180392e-09,2.5339939251393242e-08,1.6651832580566406,1124.3824005126953,629.4021894697,0.07503952435364
65152,8.377313407033312e-05,3.8365580440556845e-06,5.428847835043862e-05,2.820912933349609,8.32798173848976e-10,1.813115853906533e-09,1.4249695018871416e-07,0.6901832580566406,1086.8824005126953,457.6503838411,0.1751934114758
65153,4.188656703516656e-06,2.426452358931317e-05,0.0001716752422921,0.8709129333496093,1.6655963476979557e-08,1.1467151520211493e-08,4.506149222238971e-08,2.6401832580566404,1011.8824005126952,526.5719180009,0.3121027154033
65154,8.85793046143239e-06,6.084141024603159e-06,7.239484939984451e-05,0.3834129333496093,3.522307429094753e-08,1.8184989305076856e-08,1.9002273709456e-07,0.2026832580566406,1105.6324005126953,506.4385380454,0.1278263603157
65155,3.9613869303457806e-05,2.419269633278832e-06,0.0001287382700806,1.358412933349609,7.876118849108372e-09,1.1433206735315143e-09,1.0685763779405214e-07,3.1276832580566407,1068.1324005126953,469.3482946412,0.2167589409242
65156,1.9806934651728903e-06,1.53008046304828e-05,4.071061554846431e-05,3.3084129333496093,1.575223769821678e-07,7.230994848634746e-09,3.3791352081449544e-08,1.1776832580566408,1143.1324005126953,701.3688967611,0.01857715710723
65157,1.3620357889307309e-06,3.0465830650575657e-06,0.0001486646350291,2.0896629333496093,2.561096912370742e-09,1.4440568816869432e-08,1.645529109511182e-07,0.4464332580566406,1096.2574005126953,465.1768632904,0.1522322310042
65158,2.724071577861462e-05,1.926828313295769e-05,4.7011885420985135e-05,0.1396629333496093,5.122193824741496e-08,2.2832544084855158e-09,5.203619942163978e-08,2.3964332580566405,1021.2574005126952,516.9028374854,0.2991964572769
65159,0.0001218241844734,1.2114291671988425e-06,8.360026787124688e-05,3.0646629333496094,1.1453573586051628e-08,5.742080843401249e-09,9.253490200818132e-08,3.3714332580566406,1058.7574005126953,481.8037876327,0.2354298816847
65160,2.880355005985905e-06,1.921124562672807e-06,6.269135677529019e-05,1.6021629333496097,1.2110679573592855e-09,9.105982295785745e-09,6.939138717708141e-08,3.85893325805664,1040.0074005126953,504.2883229598,0.2699247039394
65161,5.76071001197181e-05,1.2150258573881931e-05,0.0001982474770161,3.552162933349609,2.4221359147185773e-08,1.439782219392601e-09,2.1943483347817912e-08,1.9089332580566407,1115.0074005126953,598.8875684001,0.1020452417268
65162,1.2881339185432592e-05,4.831372495379594e-06,3.5253940646997654e-05,0.6271629333496094,1.0832121112108745e-07,3.620860588254694e-09,1.233972750510428e-07,0.9339332580566406,1077.5074005126953,455.8263037612,0.1966951557969
65163,6.440669592716296e-07,3.0556282620181696e-05,0.0001114827489409,2.5771629333496096,5.4160605560543605e-09,2.290033309764392e-08,3.902164462195656e-08,2.883933258056641,1002.5074005126952,536.4796580174,0.3239985199093
65164,7.072748377056898e-07,1.6160655136344396e-06,0.0001541106559654,3.3693504333496094,3.8679820155343184e-08,3.84708237543734e-08,1.4771703076756757e-07,2.3354957580566404,1122.0386505126953,474.0338377198,0.08189351499096
65165,1.4145496754113798e-05,1.0220895742269451e-05,4.873406845533334e-05,1.4193504333496094,1.9339910077671583e-09,6.082771326336512e-09,4.67122266422684e-08,0.3854957580566406,1047.0386505126953,564.9103294542,0.2575658068156
65166,6.326058463540217e-05,4.064189602803336e-06,8.666279050154665e-05,2.3943504333496093,8.64907072248138e-09,2.4187249928094782e-09,8.30673908350175e-08,1.3604957580566406,1009.5386505126952,451.67296102,0.3151678067477
65167,3.163029231770108e-06,2.570419197526718e-05,2.740518063708933e-05,0.4443504333496093,1.729814144496277e-07,1.5297360021704647e-08,2.6268215432605144e-08,3.3104957580566405,1084.5386505126953,598.6979594073,0.1807053358001
65168,6.688992430192392e-06,2.562810304716704e-06,3.654539573186597e-05,0.9318504333496094,8.179786061461802e-08,2.425906101443741e-08,1.1077214599238313e-07,1.8479957580566408,1028.2886505126953,433.2049235711,0.2887937925672
65169,0.0001337798486038,1.6208635547709896e-05,0.0001155666885048,2.8818504333496096,4.089893030730901e-09,3.8356943351308624e-09,3.5029228264062345e-08,3.797995758056641,1103.2886505126953,641.0041452182,0.1340606222425
65170,2.9914083549783413e-05,1.01906400936188e-06,2.055098626546324e-05,1.9068504333496088,9.145278837416927e-10,1.525207714613584e-09,1.969838264240805e-07,2.8229957580566407,1140.7886505126953,446.2001418225,0.02572259132128
65171,1.4957041774891704e-06,6.445126702173387e-06,6.498792476170159e-05,3.856850433349609,1.829055767483386e-08,9.646260566078012e-09,6.229175537153554e-08,0.8729957580566405,1065.7886505126953,550.7345570973,0.221555108037
65172,2.175076098778825e-06,5.118028617712413e-06,2.3731908706957432e-05,2.638100433349609,1.3299205628565803e-09,1.2147523234901323e-08,9.592472645143645e-08,1.6042457580566407,1018.9136505126952,443.8957813758,0.3025229585172
65173,4.35015219755765e-05,3.236925512378883e-05,7.504688473716694e-05,0.6881004333496094,2.659841125713161e-08,1.920692067605243e-09,3.033406195151402e-08,3.5542457580566404,1093.9136505126953,612.3894268283,0.1581093095025
65174,0.0001945447205241,2.035109174329385e-06,4.220196461450584e-05,3.613100433349609,1.1895171132888385e-07,4.8302848278673375e-09,1.705809659622054e-07,2.579245758056641,1131.4136505126953,458.789823739,0.05413678708996
65175,9.727236026209e-06,1.2871160555971065e-05,0.0001334543299156,1.663100433349609,5.947585566444192e-09,3.054940360683024e-08,5.39424377912225e-08,0.6292457580566406,1056.4136505126953,568.4286214309,0.2398868009634
65176,4.599725925290278e-06,1.283305965744638e-06,0.0001000766292141,1.1756004333496095,2.812439571646497e-09,7.660025925394114e-09,1.279176785973946e-07,2.0917457580566405,1112.6636505126953,486.7202460313,0.1086129034808
65177,9.199451850580558e-05,8.116339573270153e-06,3.1647008886871135e-05,3.125600433349609,5.6248791432929954e-08,1.2111564430092207e-09,4.045112173691397e-08,0.1417457580566406,1037.6636505126953,534.8923761233,0.2738627057694
65178,2.057059969363437e-05,3.2273436436777035e-06,0.0001779642091575,0.2006004333496093,1.2577612129623916e-08,3.045897200031339e-09,7.193339689773203e-08,1.116745758056641,1000.1636505126952,461.7966959208,0.3268250202876
65179,1.028529984681718e-06,2.041151341217684e-05,5.627722429284175e-05,2.1506004333496094,6.288806064811955e-10,1.9263945341657005e-08,2.2747337402972338e-08,3.0667457580566406,1075.1636505126953,583.3911251878,0.2018444761048
65180,8.529087747181394e-07,3.6216759216291504e-06,8.064596982968719e-05,2.028725433349609,1.4344488585123598e-07,1.0792843237301003e-09,4.346909208286637e-08,1.2386207580566406,1098.6011505126953,626.477801879,0.1462645973882
65181,1.705817549436279e-05,2.290548971867518e-05,2.5502494877503293e-05,3.97872543334961,7.172244292561799e-09,6.825993411803268e-09,1.374613388014505e-07,3.188620758056641,1023.6011505126952,401.2636951914,0.295800611005
65182,7.628647995503257e-05,1.4401064247760471e-06,0.0001434110676507,1.053725433349609,1.603762578940307e-09,1.7166464613593776e-08,2.444446684670038e-08,2.2136207580566407,1061.1011505126953,567.832556737,0.2308896285149
65183,3.814323997751628e-06,9.108032750668498e-06,4.535056154528721e-05,3.0037254333496093,3.2075251578806146e-08,2.7142563775819357e-09,7.730019142404722e-08,0.2636207580566406,1136.1011505126953,622.8404608499,0.03998150509376
65184,8.066313169348603e-06,2.2837685441381425e-06,3.400812349278603e-05,2.516225433349609,1.5167450018660888e-08,1.7115648859767572e-09,3.259722043788079e-08,2.7011207580566405,1042.3511505126953,556.4476734503,0.2658985832265
65185,0.0001613262633869,1.4443820496246624e-05,0.0001075431291854,0.5662254333496094,7.583725009330441e-10,1.0824886805705862e-08,1.0308146197429453e-07,0.7511207580566406,1117.3511505126953,535.6323149741,0.09540047720181
65186,3.60736491489305e-05,5.743373826115258e-06,6.0475945781282365e-05,3.4912254333496096,3.39154492870562e-09,2.722314908405655e-08,5.796696592918336e-08,1.726120758056641,1079.8511505126953,580.7163077604,0.1914558523647
65187,1.803682457446525e-06,3.632428548864015e-05,0.0001912417323217,1.5412254333496094,6.78308985741124e-08,4.304357809397274e-09,1.8330764138559813e-07,3.6761207580566406,1004.8511505126952,358.8859758726,0.3211143548166
65188,1.240313103519155e-06,1.1435781226876237e-06,5.2370011468048186e-05,0.3224754333496094,4.932036978559244e-09,3.418059483910594e-09,2.822802993990833e-08,2.9448707580566404,1051.7261505126953,552.5551230529,0.2488221402603
65189,2.4806262070383104e-05,7.232623100064734e-06,0.0001656085173281,2.2724754333496096,9.864073957118488e-08,2.1617706294194224e-08,8.926486846953627e-08,0.9948707580566406,1126.7261505126953,557.6019382768,0.06812492726844
65190,0.0001109369765141,2.875946721842943e-06,2.9449821649176e-05,1.2974754333496097,2.2056739903202292e-08,8.595964519427966e-09,5.019732442810123e-08,1.9698707580566408,1089.2261505126953,604.0008185469,0.1695900982551
65191,5.546848825705129e-06,1.818908414063685e-05,9.312851309713236e-05,3.247475433349609,1.102836995160114e-09,1.3591413283693535e-09,1.58737877639209e-07,3.919870758056641,1014.2261505126952,378.4782654063,0.3089745333593
65192,2.6229428666598723e-06,4.560771721425741e-06,0.0001241888681605,3.7349754333496095,5.21499417135477e-10,5.420472124177906e-09,3.764268291261574e-08,1.4823707580566408,1107.9761505126953,648.7229596397,0.1215057556361
65193,5.2458857333197455e-05,2.8844853055584613e-05,3.927196834256364e-05,1.7849754333496095,1.042998834270954e-08,3.42820758117064e-08,1.1903661524336677e-07,3.4323707580566407,1032.9761505126953,428.2151027231,0.2814871268034
65194,1.1730157101899284e-05,1.8135241253192025e-06,6.983653269528132e-05,2.7599754333496094,4.664432587765781e-08,1.3631765707211512e-08,2.1168036192800448e-08,2.4573707580566406,1070.4761505126953,558.8991748456,0.2118756487297
65195,5.865078550949641e-07,1.146973365534663e-05,2.2084250720590672e-05,0.8099754333496093,2.3322162938828903e-09,2.155371408228223e-09,6.693920796212856e-08,0.5073707580566407,1145.4761505126953,644.8935074742,0.01143455079116
65196,5.596870254668169e-07,1.048860082644444e-06,6.616756748701813e-05,2.2420066833496093,2.0266700247202947e-09,4.182079382707767e-09,1.0495256798635529e-07,0.2331520080566406,1085.7105255126953,575.5703554425,0.1779607895178
65197,1.119374050933634e-05,6.633573615977759e-06,2.0924022049188103e-05,0.2920066833496094,4.0533400494405897e-08,2.644979240997513e-08,3.318891611205543e-08,2.1831520080566404,1010.7105255126952,551.47547991,0.3136430509591
65198,5.005992940273845e-05,2.637743461954261e-06,0.0001176644228745,3.2170066833496094,1.812708777294304e-07,1.0517372842809066e-08,1.866349906808458e-07,3.1581520080566405,1048.2105255126953,384.0896357807,0.2554205059586
65199,2.502996470136917e-06,1.6682554445986292e-05,3.720875758527164e-05,1.2670066833496094,9.063543886471517e-09,1.6629426592238315e-09,5.901916616357724e-08,1.2081520080566406,1123.2105255126953,622.7127680911,0.07847441798093
65200,5.293193080031889e-06,4.183021089468422e-06,2.790263184965029e-05,1.7545066833496097,4.285885289231234e-09,2.6371496373481e-09,1.399564987703831e-07,3.645652008056641,1066.9605255126953,431.9956130734,0.2191678590871
65201,0.0001058638616006,2.6455748286478377e-05,8.823586935805181e-05,3.704506683349609,8.57177057846247e-08,1.6678798769414115e-08,4.4258130945696576e-08,1.6956520080566406,1141.9605255126953,689.1880399344,0.02215017547266
65202,2.3671879089965577e-05,1.6633171151347504e-06,4.961867570412937e-05,0.7795066833496094,1.9167061700974776e-08,6.632080226155462e-09,7.87033229875387e-08,0.7206520080566405,1104.4605255126953,560.9616051698,0.1309543814971
65203,1.1835939544982786e-06,1.0519741109932656e-05,0.0001569080297063,2.7295066833496096,9.583530850487386e-10,1.0486239569807934e-09,2.4888176006451014e-08,2.6706520080566407,1029.4605255126953,511.6356030162,0.2869958865227
65204,1.7212005955682755e-06,3.321706869963408e-06,5.729875280727712e-05,3.9482566833496096,2.787303693942588e-08,2.094141502072582e-09,1.2119733475753864e-07,3.8894020080566407,1057.5855255126953,442.7778875084,0.2376686929482
65205,3.442401191136552e-05,2.1008318857026235e-05,0.0001811945659579,1.9982566833496087,1.3936518469712935e-09,1.3244513778471193e-08,3.8325962417571305e-08,1.9394020080566408,1132.5855255126953,686.1189044526,0.05061134839124
65206,0.0001539488613841,1.3208281216131616e-06,3.222145658539845e-05,2.973256683349609,6.232600533591894e-09,3.3308188769891853e-08,6.815426983709263e-08,0.9644020080566406,1095.0855255126953,572.7969486246,0.1551821226365
65207,7.697443069207575e-06,8.353650523798913e-06,0.000101893192338,1.0232566833496093,1.246520106718379e-07,5.2664870623850035e-09,2.155227249509256e-08,2.9144020080566406,1020.0855255126952,492.7347562832,0.30086827268
65208,3.639896096741358e-06,2.094613053908361e-06,0.0001358767557743,0.5357566833496094,5.8944296569132505e-08,1.3205307688757039e-09,9.08851795212054e-08,0.4769020080566406,1076.3355255126953,501.5013550676,0.1992810293497
65209,7.279792193482732e-05,1.3247496134142926e-05,4.296800293214891e-05,2.485756683349609,2.947214828456625e-09,8.351769899961224e-09,2.874041728403005e-08,2.426902008056641,1001.3355255126952,503.8269393476,0.325418897635
65210,1.6278110206699654e-05,5.267672952469265e-06,7.640911490473246e-05,1.510756683349609,6.590172700724392e-10,2.100358933846194e-08,1.6161924342025073e-07,3.4019020080566404,1038.8355255126953,395.2966925415,0.2719045033272
65211,9.814956146439583e-07,5.911302421218168e-06,0.0001947130990277,0.6576316833496093,7.515946278616946e-09,9.37222908038649e-09,3.088467740263999e-08,3.2800270080566407,1137.2730255126953,675.1037812377,0.03642376395208
65212,1.962991229287917e-05,3.7386359178234936e-05,6.157368831974806e-05,2.6076316833496094,1.5031892557233897e-07,1.481879532344331e-09,9.766592539187561e-08,1.3300270080566408,1062.2730255126953,472.4986543997,0.2285879332041
65213,8.778763655847336e-05,2.3505428922423064e-06,0.0001094952221391,1.6326316833496095,3.3612333588448135e-08,3.726729725465354e-09,5.492158591080909e-08,0.3550270080566406,1024.7730255126953,520.118953595,0.2940761446052
65214,4.389381827923658e-06,1.4866138554810804e-05,3.4625429486584644e-05,3.582631683349609,1.6806166794224063e-09,2.3569908312649104e-08,1.7367730418677004e-07,2.3050270080566406,1099.7730255126953,433.024549893,0.1432470259105
65215,9.282412418229384e-06,1.4822132170610458e-06,4.617375231822054e-05,3.095131683349609,7.947145612572603e-10,1.4862791800662944e-08,4.1185379241870734e-08,0.8425270080566406,1006.0230255126952,530.4231273227,0.3196502430451
65216,0.0001856482483645,9.374339487836882e-06,0.000146014225442,1.1451316833496097,1.5894291225145212e-08,2.3500137239485043e-09,1.302396047021303e-07,2.7925270080566404,1081.0230255126953,453.6736261625,0.1888022918694
65217,4.151221032469822e-05,3.727568898100889e-06,2.5965409067639093e-05,2.1201316833496096,7.108143126720623e-08,5.9099716334130705e-09,2.3160240741340683e-08,3.767527008056641,1118.5230255126953,613.2482665679,0.09205020773523
65218,2.0756105162349107e-06,2.357521570640581e-05,8.210983303172857e-05,0.1701316833496093,3.554071563360311e-09,3.7377942537142046e-08,7.323911190046318e-08,1.8175270080566408,1043.5230255126953,501.3750267357,0.2638513027985
65219,1.4273060706777114e-06,1.8665491534246944e-06,2.2485117894025392e-05,1.3888816833496094,1.0336771438041233e-07,1.8716694152857723e-08,3.566506906751427e-08,0.5987770080566406,1015.3980255126952,546.0605408772,0.3073863212317
65220,2.854612141355423e-05,1.1805093378962204e-05,7.110418600252877e-05,3.3388816833496096,5.168385719020615e-09,2.959369189589299e-09,1.1278285116056269e-07,2.5487770080566405,1090.3980255126953,483.1926605909,0.1667541547149
65221,0.0001276621359493,4.694122607325178e-06,3.99848221832431e-05,0.4138816833496094,1.1556861801669223e-09,1.1767498460477187e-09,2.00559422024313e-08,3.5237770080566406,1127.8980255126953,602.8529858278,0.06464661256217
65222,6.383106797466964e-06,2.968823811047152e-05,0.0001264431099358,2.363881683349609,2.3113723603338447e-08,7.442419499526563e-09,6.342245798037671e-08,1.573777008056641,1052.8980255126953,530.5363448901,0.2465647746629
65223,6.036769693075528e-05,1.872090871595128e-05,2.9984386616401924e-05,0.9013816833496092,5.464902537668996e-10,4.6930658383297295e-09,8.457520699731019e-08,1.0862770080566406,1071.6480255126953,511.519126924,0.2094010710843
65224,1.3498627398227394e-05,1.177014822673991e-06,0.0001686145970488,3.82638168334961,2.443978712927796e-09,1.8661289447001162e-09,4.756013398111549e-08,0.1112770080566406,1034.1480255126953,452.2379898806,0.2796115847512
65225,6.749313699113696e-07,7.444095358858002e-06,5.332061734259418e-05,1.8763816833496088,4.8879574258555935e-08,1.1802435745637568e-08,1.5039834920309657e-07,2.0612770080566407,1109.1480255126953,459.4152570302,0.118313611411
65226,6.146139689430581e-07,2.7942466736680465e-06,3.1082802505568845e-05,0.1091941833496093,1.0524045876520902e-09,7.88399487309769e-09,5.693352443716464e-08,2.6097145080566406,1064.6167755126953,558.1581448319,0.2239207597285
65227,1.2292279378861164e-05,1.7672367666280538e-05,9.829245197878608e-05,2.059194183349609,2.104809175304177e-08,1.246569043003943e-09,1.8003961244229626e-07,0.6597145080566406,1139.6167755126953,468.2431661362,0.02929314055542
65228,5.49727445791049e-05,1.1110912942614471e-06,5.527390770195932e-05,1.0841941833496094,9.412992791290844e-08,3.134955174162046e-09,3.201607357975229e-08,1.6347145080566408,1102.1167755126953,633.1397664073,0.1371449095865
65229,2.748637228955245e-06,7.027158356501092e-06,0.0001747914435161,3.0341941833496096,4.706496395645421e-09,1.982719742576382e-08,1.0124371424755776e-07,3.5847145080566407,1027.1167755126953,443.8676144433,0.2905729743159
65230,5.812660039040357e-06,1.76200543504598e-06,7.370894055998018e-05,3.5216941833496094,9.953028080484122e-09,1.2502700622370261e-08,2.400866818301807e-08,1.1472145080566407,1083.3667755126953,582.5510016262,0.1834270785095
65231,0.0001162532007808,1.114390084868234e-05,2.3308813608750428e-05,1.5716941833496094,1.990605616096825e-07,1.976850543494738e-09,7.592207504555342e-08,3.0972145080566404,1008.3667755126952,458.1283743534,0.3166771354923
65232,2.599500595478164e-05,4.43120907461968e-06,0.0001310750913335,2.5466941833496093,4.45112947398534e-08,4.971515917754327e-09,4.269412029231763e-08,2.122214508056641,1045.8667755126953,564.4774013614,0.2596855531081
65233,1.2997502977390818e-06,2.802542692841042e-05,4.144958331287592e-05,0.5966941833496093,2.225564736992674e-09,3.1442627447772026e-08,1.3501066282093754e-07,0.1722145080566406,1120.8667755126953,617.1685556807,0.0852962149508
65234,3.780233885204092e-05,8.849291269521968e-06,3.5893860367091255e-05,3.765444183349609,7.23692352209541e-10,3.947844924739686e-09,6.574580834491477e-08,3.340964508056641,1017.7417755126952,487.0852380019,0.3041607341085
65235,0.0001690571987632,3.518791158492317e-06,6.382931283761051e-05,0.8404441833496094,3.2364505886745083e-09,1.569802755178516e-09,3.697158499039007e-08,2.3659645080566407,1055.2417755126953,579.2022029698,0.242084335928
65236,3.997110679299082e-06,5.58021575551673e-06,4.78652320825939e-05,2.3029441833496094,1.3688519392038892e-07,3.95956593616516e-08,4.930240096573304e-08,2.8534645080566405,1073.9917755126953,581.4908004472,0.204385575681
65237,7.994221358598165e-05,3.529238324518035e-05,0.0001513631541135,0.3529441833496094,6.844259696019445e-09,6.260623451949389e-09,1.559078811666015e-07,0.9034645080566406,1148.9917755126953,493.8290703806,0.0007496053061418
65238,1.787562238500622e-05,2.218891125283584e-06,2.691659803986947e-05,3.277944183349609,1.5304229935961523e-09,2.4894452875839393e-09,2.7724777494136258e-08,1.878464508056641,1111.4917755126953,623.3056879825,0.1118668991586
