k,primary_mean_radius,primary_minimal_radius,primary_maximal_radius,primary_rsd,secondary_mean_radius,secondary_minimal_radius,secondary_maximal_radius,secondary_rsd,T1,ys_700,fgamma
0,8.170420671718973e-05,3.105304651634934e-05,4.610495324689644e-05,1.5217456249520185,1.1564224255368636e-09,7.911869445362727e-09,5.2913270987209745e-08,1.6179286131635309,1089.0081708086657,597.4918093161,0.1701150899539
1,2.86802308767004e-06,1.1120537890824573e-06,8.280211109885522e-05,3.584771296847612,1.1746163361817554e-08,4.9504708966815905e-09,1.5491740950593165e-07,3.694103866722435,1121.0850764531642,464.4165895024,0.08466361732419
2,7.415706427071449e-07,1.0382453292156404e-05,2.940976068681268e-05,0.7141730008646845,1.0517026564475637e-07,1.3202289881985286e-09,2.2389785026215172e-08,2.293799197580665,1131.6806336166337,624.4842395843,0.05333449295607
3,1.0927332346137163e-05,2.961283007756987e-06,0.0001669887723807,2.320290393102914,2.328385272264134e-09,3.3552587742931976e-08,6.511635368900378e-08,0.4699130604043603,1108.95353294909,607.5981345777,0.1188448557808
4,3.536496454783416e-05,8.889762217396807e-06,9.960068001235954e-05,2.735503939259797,5.960752037690738e-09,1.4335061189924596e-08,3.1596694419236036e-08,2.60075727943331,1141.35598577559,687.5727108498,0.02399324778029
5,1.24253372462262e-06,6.195052844492895e-06,5.6430018453215735e-05,0.4209994999691844,6.040179249978471e-08,3.5673845377080323e-09,1.0987903154042397e-07,0.7768674447201191,1098.6983944894746,496.2024641449,0.1460150478715
6,9.22777999820531e-06,2.369368866170088e-05,0.0001170814132022,3.4209040169604124,2.986180648464628e-08,1.680348050199125e-09,4.2003911133120034e-08,1.4333214893005788,1078.7610430736097,604.4697626607,0.193903947099
7,0.0001360993992642,2.073139011176721e-06,2.0984315280996224e-05,1.5635458944365384,6.55218270411154e-10,1.698472798839923e-08,1.470502482043232e-07,3.5095004403963683,1130.7501290692016,482.2623449939,0.05612830885611
8,0.0001923387539193,1.4294102995445849e-05,0.0001371939602826,0.230057471152395,1.9664510565111703e-08,2.582785194758843e-08,3.018423287051585e-08,2.9017416671849787,1148.0836719507352,710.335759202,0.003504564153336
9,6.453619692456287e-06,3.243187998984703e-06,2.464447653985804e-05,2.8024434968829155,1.9360019528863948e-09,1.0171913531794843e-09,8.621995659984263e-08,1.0692936472594738,1097.238424886018,534.8432800234,0.1497453389789
10,1.8213850938472672e-06,3.3949843580751426e-05,8.44278203288586e-05,2.012566634174436,4.280276643312571e-09,6.0930522541313805e-09,4.011953181428553e-08,1.140430247038603,1081.991988955997,613.5177972439,0.1865910701467
11,2.329347663230996e-05,1.5337414387879194e-06,4.794119333538482e-05,3.092106880247593,1.9333353176118737e-07,9.729183068812465e-09,1.153663082382605e-07,3.2080287114717065,1123.4141885768622,511.5144681869,0.07787857608953
12,1.5265892361140236e-05,1.621726161158744e-05,3.3318950250382526e-05,3.8955649957060814,7.629706005165464e-08,2.212524407337614e-08,5.6364516523933255e-08,1.8127569348551331,1090.485307527706,594.8762554963,0.1665420164415
13,5.125033191920896e-07,1.7900529257620908e-06,0.0001887597270133,1.0869197002612054,7.52942538545533e-09,2.190886345139666e-09,1.938069466067124e-07,3.880359125882387,1114.3379365792498,427.5657439112,0.103929216163
14,4.254392938214371e-06,7.66236667049487e-06,4.060422245263313e-05,2.2351093605160712,7.537700894326576e-10,2.911625300459265e-09,2.3852879711497425e-08,2.1080164022743704,1138.9994089491663,638.8705717617,0.03117300642669
15,5.443881590664005e-05,4.247690830371751e-06,7.27594915229073e-05,0.9195478818379342,3.4353169816073444e-08,1.1689447427175072e-08,8.147070950252913e-08,0.2755646557547152,1105.7420432800427,578.7801745931,0.1275325894691
16,5.016279763382357e-05,7.019284130764055e-06,2.6164439265706937e-05,3.3440271110273896,3.173074338160445e-09,2.260257227526349e-09,1.6197839128761577e-07,2.272981796134263,1095.8599439356476,437.0908977399,0.1532352643118
17,3.919352856344915e-06,4.8827597581806425e-06,0.0001459126032405,1.7623122418299315,1.2459165029117677e-07,2.251461075947224e-08,5.062247900407836e-08,0.2054428700357675,1146.9775690464303,650.7105769464,0.006865409643888
18,6.867506101436403e-07,1.869146984436853e-05,5.27645271166901e-05,2.5672245026566087,1.2543452367304171e-08,1.0679270683698668e-08,6.806220516349896e-08,2.0043406788259746,1124.6896727010608,603.4266991816,0.07413634012153
19,2.0451601548233214e-05,1.632513880058624e-06,9.30725186428002e-05,0.4674183780327439,1.4205842930064756e-09,2.695599018768224e-09,2.1413884436814247e-08,3.836729160416872,1082.9172752099112,557.3748165702,0.1844650226072
20,2.5878717306029013e-05,3.940337564672244e-05,0.0001786818805867,0.6691823745146394,5.589922795032501e-10,1.2562313497093384e-09,1.0324867349496723e-07,1.2144052584655582,1115.6099788146091,524.8145218327,0.1003441098381
21,2.023820981231168e-06,1.4085519520916053e-06,3.1454064203056135e-05,2.487141636107117,2.2130377258152602e-08,3.1476698520129986e-08,3.363618282380706e-08,3.0467975247651338,1091.4071692153811,658.6749944891,0.164293708638
22,4.930407554593027e-06,1.3186197072757571e-05,6.644775908933005e-05,1.3244075292721391,4.865011324904216e-08,8.328502201511348e-09,1.381320705237054e-07,2.9415184069424867,1104.3578489450738,466.6909200735,0.1312274154217
