Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Nr,T1,T2,t1,t2,c,sigma_pc,tges,cfrac,M_sigma_pc_0,M_sigma_pc_1,M_sigma_pc_2,M_sigma_pc_3,M_sigma_pc_4,M_sigma_pc_5,M_sigma_pc_6,M_sigma_pc_7,M_sigma_pc_8,M_sigma_pc_9,M_cfrac_0,M_cfrac_1,M_cfrac_2,M_cfrac_3,M_cfrac_4,M_cfrac_5,M_cfrac_6,M_cfrac_7,M_cfrac_8,M_cfrac_9
16180,16180,16180,16180.0,391.41845703125,387.34130859375,2.072474161783854,4.436394246419271,0.0029903564453125,238.5484294686488,6.508868408203124,-0.0113237260339731,212.4285430908203,209.87579345703125,199.6902313232422,172.2107696533203,194.9835205078125,196.8988037109375,158.37472534179688,195.1958770751953,152.19671630859375,96.56575012207033,0.0117734847590327,0.0116562657058238,0.0116110406816005,0.0116078732535243,0.0126536516472697,0.0098907817155122,0.0098907817155122,0.0098907817155122,0.0062663699500262,0.0062663699500262
16181,16181,16181,16181.0,491.41845703125,487.34130859375,4.564140828450521,1.944727579752604,0.0019903564453125,2.747295199770775,6.508868408203125,-0.0019137252959843,12.19596004486084,16.76321792602539,17.355928421020508,17.945987701416016,34.61900329589844,55.33992385864258,83.962158203125,86.47417449951172,101.30087280273438,96.56575012207033,0.005268455017358,0.0052335746586322,0.0052542835474014,0.0062199914827942,0.0056057232432067,0.0065832221880555,0.0065832221880555,0.0065832221880555,0.0062663699500262,0.0062663699500262
16182,16182,16182,16182.0,441.41845703125,337.34130859375,0.8266408284505209,3.1905609130859376,0.0014903564453125,120.48649196308946,4.017201741536459,-0.0051438727623491,52.23408508300781,40.83405303955078,49.80644607543945,44.4947624206543,50.20679473876953,38.4555549621582,69.99127197265625,48.48473358154297,75.85295104980469,96.56575012207033,0.0033199642784893,0.0033947832416743,0.0031473631970584,0.0035260510630905,0.0031430423259735,0.0049294424243271,0.0049294424243271,0.0049294424243271,0.0062663699500262,0.0062663699500262
16183,16183,16183,16183.0,341.41845703125,437.34130859375,3.318307495117188,0.6988942464192709,0.0024903564453125,204.14560612108056,4.017201741536459,-0.0087335608915302,187.7426605224609,180.53189086914065,159.87355041503906,165.1147003173828,139.42166137695312,179.48526000976562,151.20938110351562,135.37789916992188,126.74879455566406,96.56575012207033,0.008685995824635,0.0087471576407551,0.0095041207969188,0.0089139323681592,0.008775926195085,0.0082370014861226,0.0082370014861226,0.0082370014861226,0.0062663699500262,0.0062663699500262
16184,16184,16184,16184.0,328.91845703125,374.84130859375,1.138099161783854,2.2561859130859374,0.0011153564453125,37.918097140822425,3.394285074869792,-0.0021190779571544,54.20536804199219,60.68792343139648,42.58044052124024,66.751220703125,41.01835250854492,38.79096984863281,70.29584503173828,27.155141830444336,56.76700592041016,96.56575012207033,0.0026151423808187,0.0021904655732214,0.0023707670625299,0.0015055955154821,0.0017603430896997,0.0036891074851155,0.0036891074851155,0.0036891074851155,0.0062663699500262,0.0062663699500262
16185,16185,16185,16185.0,428.91845703125,474.84130859375,3.629765828450521,4.747852579752604,0.0021153564453125,61.34859246034582,8.377618408203125,-0.0068224686610876,43.14652633666992,57.17218399047852,52.49016189575195,51.59788131713867,54.068321228027344,82.05355834960938,102.2381591796875,97.67689514160156,107.66284942626952,96.56575012207033,0.0066862166859209,0.0066658919677138,0.0065846075303852,0.0068934769369661,0.0063319439068436,0.0069966670125722,0.0069966670125722,0.0069966670125722,0.0062663699500262,0.0062663699500262
16186,16186,16186,16186.0,478.91845703125,324.84130859375,2.3839324951171874,1.0103525797526045,0.0026153564453125,44.90766385363375,3.394285074869792,-0.008828729581535,55.190242767333984,77.31350708007812,82.2684326171875,101.76561737060548,141.65057373046875,100.60472869873048,113.20706176757812,149.30917358398438,133.11077880859375,96.56575012207033,0.0095468387007713,0.0095469057559967,0.0086915278807282,0.0095874173566699,0.0096790278330445,0.0086504463106393,0.0086504463106393,0.0086504463106393,0.0062663699500262,0.0062663699500262
16187,16187,16187,16187.0,378.91845703125,424.84130859375,4.875599161783854,3.502019246419271,0.0016153564453125,72.49354300381367,8.377618408203125,-0.0055363337753728,63.56201934814453,70.72550201416016,66.34168243408203,62.04353332519531,50.46775436401367,61.3091049194336,88.37446594238281,56.95888137817383,82.21492767333984,96.56575012207033,0.0049646953120827,0.0046551865525543,0.0044776871800422,0.0041995360516011,0.0036923824809491,0.0053428872488439,0.0053428872488439,0.0053428872488439,0.0062663699500262,0.0062663699500262
16188,16188,16188,16188.0,353.91845703125,349.84130859375,3.006849161783854,2.879102579752604,0.0018653564453125,148.05732538246758,5.885951741536458,-0.0071164152777615,140.41050720214844,138.71910095214844,143.25299072265625,136.16702270507812,113.76201629638672,93.71238708496094,109.26040649414062,75.95360565185547,94.93888854980467,96.56575012207033,0.0068818321451544,0.0064916587434709,0.006066876463592,0.0055465064942836,0.0049237231723964,0.0061697768978774,0.0061697768978774,0.0061697768978774,0.0062663699500262,0.0062663699500262
16189,16189,16189,16189.0,453.91845703125,449.84130859375,0.5151824951171875,0.3874359130859375,0.0028653564453125,108.7397000158648,0.902618408203125,-0.0102060427489842,97.17819213867188,92.06751251220705,75.17799377441406,82.46874237060547,98.69728088378906,134.4254150390625,130.8594207763672,179.21817016601562,145.83473205566406,96.56575012207033,0.0098360078409314,0.009975304827094,0.010280717164278,0.0109343882650136,0.0116178896278142,0.0094773359596729,0.0094773359596729,0.0094773359596729,0.0062663699500262,0.0062663699500262
