Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Nr,T1,T2,t1,t2,c,sigma_pc,tges,cfrac,M_sigma_pc_0,M_sigma_pc_1,M_sigma_pc_2,M_sigma_pc_3,M_sigma_pc_4,M_sigma_pc_5,M_sigma_pc_6,M_sigma_pc_7,M_sigma_pc_8,M_sigma_pc_9,M_cfrac_0,M_cfrac_1,M_cfrac_2,M_cfrac_3,M_cfrac_4,M_cfrac_5,M_cfrac_6,M_cfrac_7,M_cfrac_8,M_cfrac_9
16123,16123,16123,16123.0,376.18408203125,465.07568359375,4.009355672200521,0.6307627360026042,0.0025645751953125,143.09497403936516,4.640118408203126,-0.0086812755277628,136.08795166015625,130.552001953125,113.99964141845705,119.57098388671876,107.69734954833984,156.7869110107422,141.3250732421875,143.56732177734375,130.52621459960938,96.56575012207033,0.0086921611800789,0.0087991878390312,0.0095238899812102,0.0093138143420219,0.0093068089336156,0.0084824841469526,0.0084824841469526,0.0084824841469526,0.0062663699500262,0.0062663699500262
16124,16124,16124,16124.0,351.18408203125,390.07568359375,3.386439005533854,1.2536794026692708,0.0028145751953125,277.10308307590304,4.640118408203125,-0.0105525298426689,255.7429656982422,257.9813537597656,232.4465789794922,209.60362243652344,211.5828857421875,216.6884765625,166.14306640625,172.9220733642578,143.25018310546875,96.56575012207033,0.0106947226449847,0.0106179201975464,0.01111307926476,0.0106607843190431,0.0112097430974245,0.0093093747273087,0.0093093747273087,0.0093093747273087,0.0062663699500262,0.0062663699500262
16125,16125,16125,16125.0,451.18408203125,490.07568359375,0.8947723388671875,3.7453460693359375,0.0018145751953125,14.634362885250042,4.640118408203125,-0.0053927991742748,10.337552070617676,29.56768798828125,28.072769165039062,23.829456329345703,33.7550163269043,54.56600570678711,83.37299346923828,71.87447357177734,92.35433959960938,96.56575012207033,0.0047292239032685,0.0047737187705934,0.0047563216648995,0.0052729030139744,0.0046592913568019,0.0060018151998519,0.0060018151998519,0.0060018151998519,0.0062663699500262,0.0062663699500262
16126,16126,16126,16126.0,401.18408203125,340.07568359375,4.632272338867187,2.499512736002604,0.0013145751953125,15.41929519518494,7.131785074869791,-0.0015075236024833,43.81993103027344,48.2613639831543,52.46279525756836,50.68617248535156,46.53230285644531,36.22123336791992,67.92755126953125,37.722076416015625,66.90641784667969,96.56575012207033,0.0028954180888831,0.0026565806474536,0.0026494015473872,0.0025789625942707,0.0024453487712889,0.0043480354361236,0.0043480354361236,0.0043480354361236,0.0062663699500262,0.0062663699500262
16127,16127,16127,16127.0,301.18408203125,440.07568359375,2.140605672200521,4.991179402669271,0.0023145751953125,112.33497670240924,7.131785074869792,-0.0081114865390744,144.06422424316406,136.7868194580078,170.22483825683594,207.1846618652344,152.84317016601562,199.2316436767578,159.31016540527344,116.9411392211914,117.80226135253906,96.56575012207033,0.0084039317443966,0.0084995701909065,0.0090061593800783,0.0079668434336781,0.0075807562097907,0.007655594497919,0.007655594497919,0.007655594497919,0.0062663699500262,0.0062663699500262
16128,16128,16128,16128.0,300.79345703125,340.46630859375,0.1258595784505208,0.7767588297526042,0.0028966064453125,332.5832836336598,0.9026184082031252,-0.011225823681622,390.8515319824219,421.0097961425781,380.315673828125,373.3108520507813,400.9739379882813,312.8397827148437,199.62977600097656,183.14865112304688,147.42523193359375,96.56575012207033,0.0102637466043233,0.0113200088962912,0.0120865534991025,0.0111027592793107,0.0118726845830678,0.009580697864294,0.009580697864294,0.009580697864294,0.0062663699500262,0.0062663699500262
16129,16129,16129,16129.0,400.79345703125,440.46630859375,2.617526245117188,3.2684254964192707,0.0018966064453124,74.8699902273403,5.885951741536458,-0.0064695014938692,69.92276763916016,74.81977081298828,70.1622543334961,63.53419876098633,57.850887298583984,75.54277801513672,98.09814453125,78.5197982788086,96.52938842773438,96.56575012207033,0.0059919622726738,0.0058588553220033,0.0057297958992421,0.0057148779742419,0.0050900774076581,0.0062731383368372,0.0062731383368372,0.0062731383368372,0.0062663699500262,0.0062663699500262
16130,16130,16130,16130.0,450.79345703125,390.46630859375,1.371692911783854,2.0225921630859376,0.0013966064453125,31.349552576109016,3.394285074869792,-0.0025276168382934,22.47700500488281,27.940019607543945,30.899776458740234,21.12049674987793,31.55353164672852,32.37968826293945,64.2244873046875,42.576778411865234,71.08146667480469,96.56575012207033,0.0025377806741744,0.0023867997806519,0.0025514170993119,0.0030209370888769,0.0027600568719208,0.0046193585731089,0.0046193585731089,0.0046193585731089,0.0062663699500262,0.0062663699500262
16131,16131,16131,16131.0,350.79345703125,490.46630859375,3.863359578450521,4.514258829752604,0.0023966064453125,61.90717536330316,8.377618408203125,-0.0076508598065327,68.88819885253906,79.039306640625,97.77565002441406,122.99068450927734,97.25106048583984,157.45999145507812,141.6280975341797,125.37708282470705,121.97731018066406,96.56575012207033,0.0080495681613683,0.0082223825156688,0.008908174932003,0.0084088183939456,0.0081276204437017,0.0079269176349043,0.0079269176349043,0.0079269176349043,0.0062663699500262,0.0062663699500262
16132,16132,16132,16132.0,375.79345703125,365.46630859375,3.240442911783854,3.8913421630859375,0.0021466064453125,153.11462177587663,7.131785074869791,-0.0081513133981009,148.80650329589844,145.7254180908203,149.5712890625,131.66783142089844,122.44300079345705,110.0743637084961,118.41519165039062,100.58415985107422,109.25334930419922,96.56575012207033,0.0082284249365329,0.0079001756384968,0.0073189851827919,0.0070618479512631,0.0065204086713492,0.0071000279858708,0.0071000279858708,0.0071000279858708,0.0062663699500262,0.0062663699500262
16133,16133,16133,16133.0,475.79345703125,465.46630859375,0.7487762451171875,1.3996754964192708,0.0011466064453125,0.0,2.1484517415364586,-2.0898580779023164e-27,-15.16696548461914,6.20618200302124,8.043066024780273,-9.841909408569336,13.434996604919434,19.591676712036133,49.95743179321289,28.698122024536133,58.35750198364258,96.56575012207033,0.0002923587162513,0.0004018364998046,0.0009622277575545,0.0016739668790251,0.001860367367044,0.0037924689240753,0.0037924689240753,0.0037924689240753,0.0062663699500262,0.0062663699500262
16134,16134,16134,16134.0,425.79345703125,315.46630859375,4.486276245117187,2.645508829752604,0.0016466064453125,22.394165336510287,7.131785074869791,-0.0054102907148648,67.85978698730469,60.82455062866211,77.45953369140625,72.67791748046875,75.3178482055664,50.45002746582031,80.1668930053711,59.18400573730469,83.80542755126953,96.56575012207033,0.0043127168901264,0.0045450697652995,0.0041406066156923,0.0043679075315594,0.0038366268854588,0.0054462486878037,0.0054462486878037,0.0054462486878037,0.0062663699500262,0.0062663699500262
16135,16135,16135,16135.0,325.79345703125,415.46630859375,1.994609578450521,0.1538421630859375,0.0026466064453125,299.20197117802746,2.1484517415364586,-0.0095418558121889,245.627197265625,245.1154327392578,213.7442779541016,216.56646728515625,191.6216735839844,222.6249237060547,168.40353393554688,152.89857482910156,134.70126342773438,96.56575012207033,0.0093848528340458,0.0095231346786022,0.0104973642155528,0.0097557883709669,0.0099117122590541,0.0087538082152605,0.0087538082152605,0.0087538082152605,0.0062663699500262,0.0062663699500262
16136,16136,16136,16136.0,338.29345703125,377.96630859375,4.7977345784505205,1.7111338297526042,0.0017716064453125,155.61729193989257,6.508868408203124,-0.0065449382834234,142.87017822265625,134.17941284179688,126.14946746826172,128.74269104003906,96.21955871582033,92.51818084716795,108.56200408935548,68.51082611083984,90.16740417480467,96.56575012207033,0.0062723094597458,0.0056826137006282,0.0057387952692806,0.00504139252007,0.0044412421993911,0.0058596935123205,0.0058596935123205,0.0058596935123205,0.0062663699500262,0.0062663699500262
16137,16137,16137,16137.0,438.29345703125,477.96630859375,2.3060679117838543,4.202800496419271,0.0027716064453125,79.99096010316217,6.508868408203125,-0.0093832791430971,76.23242950439453,81.20718383789062,70.0930404663086,79.11100769042969,87.73255920410156,134.90029907226562,131.09036254882812,167.6825408935547,141.06324768066406,96.56575012207033,0.0094584943726658,0.0095426505431532,0.0099526355043053,0.0104292742908,0.010870087891817,0.0091672530397772,0.0091672530397772,0.0091672530397772,0.0062663699500262,0.0062663699500262
16138,16138,16138,16138.0,488.29345703125,327.96630859375,3.5519012451171874,0.4653004964192708,0.0022716064453125,12.909833446002503,4.017201741536458,-0.007256054905514,33.099647521972656,48.43393325805664,54.638946533203125,73.87557220458984,100.84819793701172,73.01029968261719,96.4398193359375,112.6395492553711,115.61532592773438,96.56575012207033,0.007414505816996,0.0073136771097779,0.0067742569372057,0.007735333405435,0.0073019042611122,0.0075134728103876,0.0075134728103876,0.0075134728103876,0.0062663699500262,0.0062663699500262
16139,16139,16139,16139.0,388.29345703125,427.96630859375,1.0602345784505207,2.9569671630859373,0.0012716064453125,21.65122734369866,4.017201741536458,-0.0037625748333875,23.66033363342285,40.6070671081543,35.109100341796875,30.82565689086914,29.34866523742676,36.17970657348633,67.88860321044922,35.29637908935547,64.719482421875,96.56575012207033,0.0026283834595233,0.0024894229136407,0.0025604164693504,0.0023474521003663,0.0022881019394844,0.0042059137485921,0.0042059137485921,0.0042059137485921,0.0062663699500262,0.0062663699500262
16140,16140,16140,16140.0,363.29345703125,302.96630859375,1.6831512451171875,3.579883829752604,0.0010216064453125,14.055630165544374,5.263035074869792,-3.423176139561432e-05,40.73316955566406,42.06455993652344,32.280460357666016,57.744606018066406,43.1802978515625,26.67668533325196,58.29485702514648,22.782007217407227,51.99552154541016,96.56575012207033,-0.000540804117918,0.0016490330453962,0.0015069564105942,0.0010004816576838,0.0014768526889383,0.0033790238667279,0.0033790238667279,0.0033790238667279,0.0062663699500262,0.0062663699500262
16141,16141,16141,16141.0,463.29345703125,402.96630859375,4.174817911783854,1.0882171630859374,0.0020216064453125,17.151969321669828,5.263035074869791,-0.006803368499185,49.415409088134766,49.80182266235352,51.04015350341797,47.71800231933594,58.77134704589844,64.23336029052734,90.45751190185548,89.21090698242188,102.89136505126952,96.56575012207033,0.0061682169325649,0.0059064249508082,0.0057207965292036,0.0063883629627525,0.0057831327430903,0.006686583161354,0.006686583161354,0.006686583161354,0.0062663699500262,0.0062663699500262
16142,16142,16142,16142.0,413.29345703125,352.96630859375,0.4373179117838541,4.825717163085938,0.0025216064453125,150.53505910140848,5.263035074869792,-0.0097367533044192,153.0078887939453,147.42164611816406,153.77670288085938,132.7388916015625,149.75912475585938,125.57908630371094,126.4803237915039,138.79676818847656,128.33929443359375,96.56575012207033,0.0098201129585504,0.0097845327109098,0.0088991755619645,0.0090823033824563,0.008997555822134,0.0083403624594211,0.0083403624594211,0.0083403624594211,0.0062663699500262,0.0062663699500262
