,Nr,T1,T2,t1,t2,c,sigma_pc,tges,cfrac,M_sigma_pc_0,M_sigma_pc_1,M_sigma_pc_2,M_sigma_pc_3,M_sigma_pc_4,M_sigma_pc_5,M_sigma_pc_6,M_sigma_pc_7,M_sigma_pc_8,M_sigma_pc_9,M_cfrac_0,M_cfrac_1,M_cfrac_2,M_cfrac_3,M_cfrac_4,M_cfrac_5,M_cfrac_6,M_cfrac_7,M_cfrac_8,M_cfrac_9
14,14.0,312.9508357495069,414.3491560593248,1.554268811798344,4.596416022970031,0.0012106588501483,69.64021205605997,6.150684834768375,-0.0040229053695411,60.507511138916016,67.20643615722656,49.82128143310547,77.48677062988281,43.68985748291016,50.48601531982422,80.19547271728516,31.993980407714844,61.61750411987305,96.56575012207033,0.0037350957281887,0.0034555613528937,0.003045555204153,0.002019073581323,0.0020740227773785,0.0040043257176876,0.0040043257176876,0.0040043257176876,0.0062663699500262,0.0062663699500262
15,15.0,451.2769252061844,341.2563366815448,3.4998878533020616,0.1890217800935109,0.0020050639305263,24.97146520784314,3.6889096333955727,-0.0068101447311392,51.0289192199707,65.06683349609375,77.00528717041016,72.95996856689453,84.96321868896484,66.59627532958984,92.10629272460938,87.75688171386719,102.04942321777344,96.56575012207033,0.0061987144872546,0.0059235757216811,0.0057621169835329,0.006299233995378,0.0056888749822974,0.0066318679600954,0.0066318679600954,0.0066318679600954,0.0062663699500262,0.0062663699500262
16,16.0,458.13742708414793,422.25143760442734,0.4409164094055692,2.562555875101437,0.0018320620991289,40.84052177911423,3.0034722845070063,-0.0064581419597627,40.44047164916992,41.21336364746094,41.76306915283203,35.27067565917969,44.954044342041016,53.94716262817383,82.89887237548828,73.26644134521484,93.24434661865234,96.56575012207033,0.004971760790795,0.0049417493864893,0.0047742431052029,0.0053671207278966,0.0047495267353951,0.0060596540570259,0.0060596540570259,0.0060596540570259,0.0062663699500262,0.0062663699500262
17,17.0,321.37353736907244,346.02155424654484,4.568828358035534,1.9115555501232544,0.0028814147822558,357.214470193147,6.480383908158789,-0.0111176234647867,344.26617431640625,357.5680847167969,336.9597473144531,311.5405578613281,336.5171813964844,271.1883850097656,185.865966796875,181.2325897216797,146.65203857421875,96.56575012207033,0.0115504655987024,0.0114568835124373,0.0117857540026307,0.0110209081321954,0.011748475022614,0.0095304502174258,0.0095304502174258,0.0095304502174258,0.0062663699500262,0.0062663699500262
18,18.0,396.0844233632088,466.1982538178563,1.9373559263379625,3.941009594872594,0.0023980918116867,87.01003574584722,5.878365521210556,-0.0080765244079884,90.41134643554688,96.49703216552734,89.43854522705078,91.1028289794922,84.53508758544922,123.66188049316406,125.5111312866211,125.53254699707033,122.05290985107422,96.56575012207033,0.008144412189722,0.0082153277471661,0.0084307510405778,0.0084168212488293,0.008137697353959,0.007931831292808,0.007931831292808,0.007931831292808,0.0062663699500262,0.0062663699500262
19,19.0,434.21982787549496,389.1871234402061,3.10645920955576,0.8348508531538149,0.0013176152668893,12.647435383539833,3.941310062709575,-0.00021219774666,18.85552215576172,30.479568481445312,32.262725830078125,22.75693130493164,30.46935272216797,31.06259155273437,62.90471267700195,37.89674758911133,67.06114196777344,96.56575012207033,0.0021979727316647,0.001908054226078,0.0023115046788007,0.0025953419972211,0.0024566720239818,0.0043580904603004,0.0043580904603004,0.0043580904603004,0.0062663699500262,0.0062663699500262
20,20.0,406.7810151726008,499.92581512779,4.00975460644501,0.5583598811800282,0.001094802705571,1.3022612445639954,4.568114487625038,-4.772577124348575e-05,-8.483708381652832,14.899431228637695,11.176167488098145,1.0006479024887085,14.52651596069336,24.43600082397461,55.7929573059082,26.163536071777344,55.72090911865234,96.56575012207033,0.000990921864286,0.0009177982574328,0.0014278693124651,0.0013948543928563,0.0016960618086159,0.0036211248952895,0.0036211248952895,0.0036211248952895,0.0062663699500262,0.0062663699500262
21,21.0,370.0190342962742,369.8875280097127,0.9744454578341296,4.850127695035189,0.0021753329541534,166.09790133973596,5.824573152869319,-0.0082278729255703,156.39923095703125,151.40469360351562,155.42625427246094,137.94715881347656,126.61530303955078,116.59585571289062,121.87254333496094,103.29426574707033,110.71540832519533,96.56575012207033,0.0083425184711813,0.0082018598914146,0.0075326841324567,0.0072166230529546,0.0066960919648408,0.0071950429119169,0.0071950429119169,0.0071950429119169,0.0062663699500262,0.0062663699500262
22,22.0,343.92253998667,443.0883530527353,3.6423420614562927,1.5839894292565684,0.0026589298676699,158.3126797490229,5.226331490712861,-0.0094027544429769,185.83224487304688,181.6424865722656,167.6278839111328,173.79266357421875,152.59280395507812,201.637939453125,160.2693328857422,154.32579040527344,135.32847595214844,96.56575012207033,0.0093705309554934,0.0094795562326908,0.0103682512417435,0.0098221860826015,0.010004230774939,0.0087945684790611,0.0087945684790611,0.0087945684790611,0.0062663699500262,0.0062663699500262
23,23.0,482.0598503574729,313.8313189148903,1.3856522177035608,3.5033305030937,0.0016095239575952,158.74285994601945,4.8889827207972605,-0.0052014419795559,67.78313446044922,27.4179630279541,35.715049743652344,41.7129020690918,56.73128509521485,37.60734939575195,69.21507263183594,56.54830932617188,81.91808319091797,96.56575012207033,0.0032314115669578,0.0037252195179462,0.0033417434897273,0.0041681113652884,0.0036657669115811,0.0053235958330333,0.0053235958330333,0.0053235958330333,0.0062663699500262,0.0062663699500262
24,24.0,488.3447103202343,458.6574535816908,3.2948407614758857,4.505186453244338,0.0028550559934228,70.36524207062284,7.800027214720224,-0.0100661338274476,64.3263931274414,53.49248504638672,40.18181610107422,60.29255294799805,81.43696594238281,115.30709838867188,121.19713592529295,177.93197631835938,145.31048583984375,96.56575012207033,0.0099155269563198,0.0098452223464846,0.0098574133589863,0.0108788898214697,0.0115345111116766,0.0094432672485709,0.0094432672485709,0.0094432672485709,0.0062663699500262,0.0062663699500262
25,25.0,325.11327154934406,385.57073995471,1.6607637971484412,0.114787959245344,0.0019307032059878,198.55399576952016,1.7755517563937853,-0.0070312873491993,186.98269653320312,170.09991455078125,151.63601684570312,158.3131561279297,118.89832305908205,118.97107696533205,123.1076431274414,81.36840057373047,98.2647705078125,96.56575012207033,0.0063771097920835,0.0061903800815343,0.0067208893597126,0.0058985869400203,0.0052747391164302,0.0063859154470264,0.0063859154470264,0.0063859154470264,0.0062663699500262,0.0062663699500262
26,26.0,351.1787658557296,402.9918460175395,4.358168382011354,3.399254301128288,0.0014143018033355,84.79811554692127,7.757422683139643,-0.0049457409375419,68.13111877441406,73.76917266845703,65.85816192626953,71.1444091796875,50.05614471435547,54.71513366699219,83.48684692382812,43.66253280639648,71.98208618164062,96.56575012207033,0.0043632201850414,0.0039103426970541,0.0037122727371752,0.0031162777449935,0.0028304411098361,0.0046778870746493,0.0046778870746493,0.0046778870746493,0.0062663699500262,0.0062663699500262
27,27.0,413.0480358377099,329.1238794103265,0.6996380369178952,1.541897260180364,0.0023697784822434,119.77206968895972,2.241535297098259,-0.0089465162584934,124.04499053955078,138.42042541503906,153.76992797851562,134.4864044189453,152.30628967285156,111.04375457763672,118.93547058105467,122.5858154296875,120.61187744140624,96.56575012207033,0.00849224999547,0.0086814323440194,0.0080993492156267,0.0082642724737524,0.0079466747120022,0.0078381830826401,0.0078381830826401,0.0078381830826401,0.0062663699500262,0.0062663699500262
28,28.0,440.48065412789583,431.66569266468287,2.207600960042328,2.4997000504285096,0.0020923163853585,44.60136210940716,4.707301010470838,-0.0074013245207332,64.98294830322266,64.8028335571289,61.24930953979492,55.13157653808594,60.69154357910156,76.11685180664062,98.47017669677734,95.56072235107422,106.4902114868164,96.56575012207033,0.0066456627100706,0.0065207597799599,0.0063389497809112,0.0067693395540118,0.0061947624199092,0.0069204606115818,0.0069204606115818,0.0069204606115818,0.0062663699500262,0.0062663699500262
29,29.0,377.2503612563014,311.0205767676234,2.754091363834838,3.054650587309152,0.0011367860026657,37.26556029485512,5.80874195114399,-0.000355970492534,44.56584930419922,46.02459335327149,44.53162384033203,58.35778045654297,47.048099517822266,30.632177352905277,62.467376708984375,28.208641052246094,57.85768127441406,96.56575012207033,0.0009585387888364,0.0020656464621424,0.001966172363609,0.0016210554167628,0.001828636508435,0.0037599871866405,0.0037599871866405,0.0037599871866405,0.0062663699500262,0.0062663699500262
30,30.0,302.5580655783415,475.22191032767296,0.1709755342298497,1.0458102630761763,0.0016534627787768,33.40881221481534,1.216785797306026,-0.00499837156314,92.53536987304688,84.45467376708984,74.51007080078125,115.15668487548828,66.28277587890625,100.75141143798828,113.28955841064452,59.67790603637695,84.15438079833984,96.56575012207033,0.0044303028844296,0.0048723970539867,0.0054972604848444,0.0044048484414815,0.0038686441257596,0.0054689263924956,0.0054689263924956,0.0054689263924956,0.0062663699500262,0.0062663699500262
31,31.0,464.4284784793854,355.3580414503813,4.9221086793423945,4.206800856813788,0.0025778687931597,81.72938002998545,9.128909536156185,-0.0098945771713841,102.59870910644533,91.3874282836914,90.6412582397461,94.9917984008789,122.28518676757812,103.9354476928711,115.0657730102539,145.05955505371094,131.2028045654297,96.56575012207033,0.0099357906728982,0.00958220846951,0.0086486479267477,0.0093854386359453,0.0094035444781184,0.0085264537483453,0.0085264537483453,0.0085264537483453,0.0062663699500262,0.0062663699500262
32,32.0,466.3255197927356,427.29284297674894,2.87410594423612,3.551702996281286,0.0010212138611823,0.0038195165597368,6.425808940517406,-1.5327467553417106e-10,-7.280189990997314,8.345791816711426,7.490925788879394,-9.340249061584473,13.165156364440918,16.17837142944336,45.39747619628906,22.76449966430664,51.97554016113281,96.56575012207033,-0.0005236630095168,-0.0002867571602109,0.0004009355034213,0.0009983665077015,0.0014757178723812,0.0033777253702282,0.0033777253702282,0.0033777253702282,0.0062663699500262,0.0062663699500262
33,33.0,304.5543344691396,303.5045588389039,2.174423602440705,1.691340162139386,0.0021944602821022,271.0564568080414,3.865763764580091,-0.0080047932813498,274.7567749023437,279.7817077636719,283.130126953125,299.21746826171875,282.4994812011719,175.14817810058594,149.3712921142578,105.11874389648438,111.68891143798828,96.56575012207033,0.0074826474301517,0.008385844528675,0.0083352047950029,0.00731967901811,0.0068143648095428,0.0072583076544106,0.0072583076544106,0.0072583076544106,0.0062663699500262,0.0062663699500262
34,34.0,378.475983440876,482.9584177583456,4.487347608447696,4.97637902898714,0.0027090621162205,71.70355997626669,9.463726637434837,-0.0090474309753337,89.28260040283203,95.09479522705078,105.92013549804688,120.45858764648438,110.0940933227539,172.83871459960938,148.38323974609375,160.20005798339844,137.8800048828125,96.56575012207033,0.0092861847952008,0.0094650220125913,0.0102629894390702,0.0100922929123044,0.0103850327432155,0.0089603839442133,0.0089603839442133,0.0089603839442133,0.0062663699500262,0.0062663699500262
35,35.0,441.6101958602667,359.9513806402683,0.5173785154242069,0.5878412782525023,0.0015044476930052,58.52823545906806,1.1052197936767092,-0.0012731992242442,30.45694732666016,39.41450881958008,46.42761993408203,38.77204513549805,44.896297454833984,39.15216445922852,70.62236022949219,49.40591049194336,76.57013702392578,96.56575012207033,0.0027022897265851,0.0029262413736432,0.0032197851687669,0.0036019729450345,0.0032027580309659,0.0049760499969124,0.0049760499969124,0.0049760499969124,0.0062663699500262,0.0062663699500262
36,36.0,417.29111410677433,451.1344023048878,1.4596065752673897,0.8831865146445732,0.0017818716391921,41.633699914742806,2.3427930899119627,-0.005896265340093,52.69187545776367,55.07996368408203,51.38901519775391,44.536277770996094,44.90398406982422,61.51121520996094,88.52001953125,69.30707550048828,90.68985748291016,96.56575012207033,0.0048481868579983,0.0048221363686025,0.004946622531861,0.0050967005081474,0.004492858890444,0.0058936462737619,0.0058936462737619,0.0058936462737619,0.0062663699500262,0.0062663699500262
37,37.0,355.51802292466164,381.1545219272375,3.563369060323263,4.048399535690745,0.0029865550249814,274.55586194277856,7.611768596014008,-0.0113337389022535,267.742919921875,263.0907592773437,256.6864624023437,225.6775054931641,243.4657440185547,238.06610107421875,174.14584350585938,194.69992065429688,152.00323486328125,96.56575012207033,0.0118396766483783,0.0117397001013159,0.0119756078347563,0.0115873916074633,0.0126215005293488,0.0098782079294323,0.0098782079294323,0.0098782079294323,0.0062663699500262,0.0062663699500262
38,38.0,330.2474344149232,407.5781995430589,1.20900464290753,2.0377700523783764,0.0024717388525605,215.9365277137003,3.2467746952859065,-0.0090339352803145,220.11004638671875,214.92420959472656,197.18386840820312,196.23919677734372,169.01551818847656,188.9757232666016,155.1555633544922,133.361328125,125.80123138427734,96.56575012207033,0.009021833539009,0.0090582454577088,0.0095254145562648,0.0088136233389377,0.0086452011018991,0.008175422437489,0.008175422437489,0.008175422437489,0.0062663699500262,0.0062663699500262
39,39.0,493.37973799556494,336.8170661851764,3.779909832154711,2.5920764801092444,0.0012984239459037,73.63523359345497,6.371986312263955,-0.0021075309045307,38.20486068725586,12.001444816589355,15.70858097076416,12.99032974243164,30.598804473876957,23.364160537719727,54.55561065673828,36.80084228515625,66.08438110351562,96.56575012207033,0.0011855394113808,0.0012467814376577,0.0015761989634484,0.0024919414427131,0.0023856293410062,0.0042946143075823,0.0042946143075823,0.0042946143075823,0.0062663699500262,0.0062663699500262
40,40.0,487.1924452483654,491.79944563657045,0.9393682975477228,4.100052500392,0.0020411483645439,5.613369580847556,5.039420797939723,-0.0047290901546808,10.907822608947754,19.982892990112305,19.13980865478516,20.59004211425781,36.37426376342773,59.2144660949707,86.8516845703125,90.94396209716795,103.88597106933594,96.56575012207033,0.0055872607044875,0.0056321956217288,0.0055680139921605,0.0064936527051031,0.0058954791165888,0.0067512192763388,0.0067512192763388,0.0067512192763388,0.0062663699500262,0.0062663699500262
41,41.0,348.9591468125582,364.9043267592788,4.132885623645659,0.9968235122350356,0.0012429018393158,60.3241302717158,5.129709135880694,-0.0034787596623453,60.40172958374024,65.8912124633789,56.81672668457031,68.90509033203125,47.75168228149414,42.79610443115234,73.83570861816406,33.72084045410156,63.25853729248047,96.56575012207033,0.0030656345188617,0.0021882343571633,0.002830154960975,0.0021927950438112,0.0021859670523554,0.0041109714657068,0.0041109714657068,0.0041109714657068,0.0062663699500262,0.0062663699500262
42,42.0,374.2605334147811,447.8525906801224,1.7301553962131342,3.025781071651727,0.0017280873507261,84.78087089298391,4.755936467864862,-0.0056634676180947,68.86272430419922,74.24758911132812,67.88166809082031,66.95355224609375,53.276458740234375,71.9222183227539,95.71849822998048,65.18626403808594,87.95246124267578,96.56575012207033,0.0052659972570836,0.0051517621614038,0.0051234113052487,0.0048069166950881,0.0042257257737219,0.0057157515548169,0.0057157515548169,0.0057157515548169,0.0062663699500262,0.0062663699500262
43,43.0,411.1218402162194,321.73872478306293,3.210697427360962,2.3728439637770253,0.0025577019080519,159.6894629740471,5.583541391137987,-0.0098727946291054,147.73289489746094,162.8867645263672,179.7447509765625,156.7422637939453,187.40203857421875,130.5685272216797,128.96847534179688,142.79881286621094,130.1763916015625,96.56575012207033,0.0098688127472996,0.0099347997456789,0.0091132186353206,0.0092767812311649,0.0092569896951317,0.0084597505629062,0.0084597505629062,0.0084597505629062,0.0062663699500262,0.0062663699500262
44,44.0,435.4469345882535,417.2736961394549,4.835456854198128,1.4351120720617472,0.0027804915849119,134.9292930633179,6.270568926259875,-0.0102574647947855,124.28831481933594,122.88895416259766,107.47483825683594,101.9495620727539,117.36886596679688,137.54742431640625,132.37030029296875,168.75936889648438,141.51547241210938,96.56575012207033,0.0101746637374162,0.0100170318037271,0.0100300954654812,0.0104771461337804,0.0109398942440748,0.0091966409236192,0.0091966409236192,0.0091966409236192,0.0062663699500262,0.0062663699500262
45,45.0,397.2124932333827,337.9369795322418,0.2428756243238846,3.3503067582224806,0.001950808065012,87.62872261385704,3.5931823825463653,-0.0065080637026635,110.34783172607422,109.00652313232422,123.12284088134766,108.60905456542967,105.86053466796876,81.36975860595703,101.81127166748048,83.07183837890625,99.28802490234376,96.56575012207033,0.0065147108398377,0.0067470208741724,0.0060546360909938,0.0060069095343351,0.0053851651027798,0.0064524132758378,0.0064524132758378,0.0064524132758378,0.0062663699500262,0.0062663699500262
46,46.0,323.2720505446196,474.1111671552062,2.5263008570143333,0.0858816118910908,0.0014654096458107,113.71352039900918,2.612182468905424,-0.0040488615039945,86.34137725830078,66.52900695800781,53.17413711547852,76.30156707763672,45.818790435791016,69.32047271728516,93.97126770019533,46.87516403198242,74.58325958251953,96.56575012207033,0.0038462823722511,0.0036270287819206,0.0042814016342163,0.0033916407264769,0.0030387013684958,0.0048469291068613,0.0048469291068613,0.0048469291068613,0.0062663699500262,0.0062663699500262
47,47.0,460.1322114467621,393.9932035282254,2.4498389691269646,4.378369574528188,0.0022637246567755,39.18033175165688,6.828208543655153,-0.0084206578094925,79.82814025878906,68.75223541259766,66.8361587524414,65.06413269042969,78.14958953857422,81.65103149414062,101.9870834350586,111.8592529296875,115.21417999267578,96.56575012207033,0.0078749600797891,0.0076365615241229,0.0070343352854251,0.0076928669586777,0.0072513213381171,0.0074874036945402,0.0074874036945402,0.0074874036945402,0.0062663699500262,0.0062663699500262
48,48.0,455.6153668090701,463.2630448788405,4.296336275230472,2.0803328095003963,0.001592936437577,3.330506436643323,6.376669084730869,-0.0008932933366845,13.269511222839355,25.30333137512207,25.5910701751709,16.344036102294922,28.54743385314941,41.236324310302734,72.4776840209961,55.38875579833984,81.07384490966797,96.56575012207033,0.0035460046492516,0.0034348219633102,0.003537415061146,0.0040787397883832,0.0035905984696,0.0052687316201627,0.0052687316201627,0.0052687316201627,0.0062663699500262,0.0062663699500262
49,49.0,317.19319242984056,392.5080172717571,0.7911208199181905,2.695508665746699,0.0026383789218962,255.7491038930376,3.4866294856648894,-0.0098291690965484,264.0985717773437,261.9169311523437,248.58840942382807,247.8710784912109,225.08770751953125,233.4029693603516,172.43185424804688,151.94943237304688,134.2825164794922,96.56575012207033,0.0098996786400675,0.0100028812885284,0.0105460276827216,0.0097114602103829,0.009850182570517,0.0087265949696302,0.0087265949696302,0.0087265949696302,0.0062663699500262,0.0062663699500262
50,50.0,393.4768959879875,418.9286379143596,3.3790094730754694,0.6653898682755729,0.0021528618000447,122.3237083514172,4.044399341351042,-0.0077230918190866,118.07960510253906,112.29356384277344,103.53048706054688,92.96427154541016,85.49406433105469,100.9888916015625,113.4229965209961,101.17122650146484,109.57171630859376,96.56575012207033,0.0072312061674892,0.0070670996792614,0.0071625760756433,0.0070955511182546,0.006558465771377,0.0071207182481884,0.0071207182481884,0.0071207182481884,0.0062663699500262,0.0062663699500262
51,51.0,430.14932833611965,348.954857327044,1.586789102324595,3.808740603985886,0.001076287318021,25.82868107461888,5.395529706310481,-0.0005473451129364,27.74361228942871,22.812744140625,20.92594146728516,16.828245162963867,25.769243240356445,21.12018394470215,51.86963272094727,25.286060333251957,54.7785530090332,96.56575012207033,0.0006571558769792,0.0007799939485266,0.001079628127627,0.0012950956588611,0.0016391790704801,0.0035598841495811,0.0035598841495811,0.0035598841495811,0.0062663699500262,0.0062663699500262
52,52.0,404.65225018560886,440.1577213779092,0.0787513276872535,4.74888848050808,0.0013537038769572,5.839850557875819,4.827639808195333,-0.0012036200479925,14.336301803588867,37.27823257446289,34.16108703613281,26.564735412597656,28.952695846557617,37.75402069091797,69.34991455078125,40.00111389160156,68.89790344238281,96.56575012207033,0.0027765231207013,0.0029433756135404,0.0028190482407808,0.0027897832915186,0.0025930881965905,0.0044774557463824,0.0044774557463824,0.0044774557463824,0.0062663699500262,0.0062663699500262
53,53.0,366.2281699478626,317.1567915007472,4.983161342764894,0.3384124048054218,0.0024303315859287,209.1942144105523,5.321573747570316,-0.0093125327363415,194.8304901123047,217.27256774902344,231.2558441162109,203.2813262939453,219.4329071044922,148.56185913085938,137.56817626953125,128.9305419921875,123.69377899169922,96.56575012207033,0.008947679772973,0.0090461103245615,0.0089210458099842,0.0085905259475111,0.0083579737693071,0.0080384658649563,0.0080384658649563,0.0080384658649563,0.0062663699500262,0.0062663699500262
54,54.0,341.7083078995347,496.60148844122887,2.280834231323873,3.60403799712658,0.0029156348463147,69.56122811973373,5.884872228450453,-0.0096043705369215,88.8347396850586,67.96028137207031,128.82101440429688,171.71275329589844,147.96580505371094,245.60372924804688,176.88125610351562,185.56283569335935,148.39369201660156,96.56575012207033,0.0095525067299604,0.0099566867575049,0.0117487385869026,0.011205282062292,0.0120291849598288,0.0096436347812414,0.0096436347812414,0.0096436347812414,0.0062663699500262,0.0062663699500262
