,Nr,T1,T2,t1,t2,c,sigma_pc,tges,cfrac,M_sigma_pc_0,M_sigma_pc_1,M_sigma_pc_2,M_sigma_pc_3,M_sigma_pc_4,M_sigma_pc_5,M_sigma_pc_6,M_sigma_pc_7,M_sigma_pc_8,M_sigma_pc_9,M_cfrac_0,M_cfrac_1,M_cfrac_2,M_cfrac_3,M_cfrac_4,M_cfrac_5,M_cfrac_6,M_cfrac_7,M_cfrac_8,M_cfrac_9
0,0.0,439.881175942719,406.9384528324008,2.111270938239371,1.9479281270410864,0.0018749254513531,26.543169594408592,4.059199065280457,-0.0065939439566569,56.08638000488281,57.42584228515625,58.5474967956543,49.737735748291016,54.98725128173828,61.2882194519043,88.35941314697266,76.73486328125,95.42591094970705,96.56575012207033,0.0055758226662874,0.0053662816062569,0.0051963967271149,0.0055980631150305,0.004974368494004,0.0062014269642531,0.0062014269642531,0.0062014269642531,0.0062663699500262,0.0062663699500262
1,1.0,324.5364548638463,384.162512421608,3.0324646972740688,3.724862652085721,0.002191701317206,219.23737641861663,6.75732734935979,-0.0081327549804999,203.8253326416016,195.6303558349609,188.6690368652344,189.6163330078125,154.89166259765625,153.85638427734375,139.99807739257812,104.8545913696289,111.5484848022461,96.56575012207033,0.0085197919979691,0.0082532046362757,0.0081065231934189,0.0073048137128353,0.0067972410470247,0.0072491820901632,0.0072491820901632,0.0072491820901632,0.0062663699500262,0.0062663699500262
2,2.0,382.0053957402706,494.1322904080153,1.0389940275655438,1.1889061670129497,0.002858681961894,94.51250616523652,2.2279001945784938,-0.0093859930702981,106.64092254638672,106.40623474121094,101.34508514404295,122.6956024169922,114.95515441894533,188.9176177978516,155.13169860839844,178.38421630859375,145.49502563476562,96.56575012207033,0.009387893602252,0.0097200032323598,0.0110159590840339,0.0108984261751174,0.011563828215003,0.0094552598893642,0.0094552598893642,0.0094552598893642,0.0062663699500262,0.0062663699500262
3,3.0,453.57627496123314,321.2113859131932,3.869918915660431,4.405114087850476,0.0012079296037554,71.97954761597228,8.275033003510908,-0.0018147026669893,59.84925079345703,22.659881591796875,26.84119033813477,24.24458122253418,34.452674865722656,23.925573348999023,55.20717239379883,31.84989356994629,61.47859573364258,96.56575012207033,0.0010815185960382,0.0014622176531702,0.0015243869274854,0.0020043686963617,0.0020646820776164,0.0039952988736331,0.0039952988736331,0.0039952988736331,0.0062663699500262,0.0062663699500262
4,4.0,475.92167537659407,474.4344422593713,3.132409223821014,3.8461388387717306,0.0014047940764576,0.0018467784740932,6.978548062592745,-3.3115142705867e-10,-7.462389945983887,11.545032501220703,13.257843017578123,0.2549172937870025,19.401002883911133,29.392337799072266,61.19013214111328,43.07745742797852,71.49817657470703,96.56575012207033,0.0021434752270579,0.0021339487284421,0.00232545286417,0.0030650510452687,0.0027925134636461,0.0046464395709335,0.0046464395709335,0.0046464395709335,0.0062663699500262,0.0062663699500262
5,5.0,360.3831676766277,346.96470834314823,1.6026892985062051,0.5216504910184692,0.0025362681467086,236.7708058664646,2.1243397895246745,-0.0097869403018618,224.49008178710935,234.41204833984372,228.44705200195312,199.36618041992188,206.21153259277344,167.08639526367188,145.8931427001953,140.41549682617188,129.08551025390625,96.56575012207033,0.0095217479392886,0.0095350332558155,0.0095435790717601,0.0091612990945577,0.0091024916619062,0.0083888573572039,0.0083888573572039,0.0083888573572039,0.0062663699500262,0.0062663699500262
6,6.0,345.9648970514536,437.3855449259281,4.981875036594769,3.047889942784483,0.0023888108804821,136.05236930356,8.029764979379252,-0.0084191991573908,158.56375122070312,154.78265380859375,146.62730407714844,150.27731323242188,124.90874481201172,160.83450317382812,143.13766479492188,124.56277465820312,121.5805435180664,96.56575012207033,0.0085717011243104,0.0085300672799348,0.0089187091216444,0.0083668166771531,0.0080748321488499,0.0079011339694261,0.0079011339694261,0.0079011339694261,0.0062663699500262,0.0062663699500262
7,7.0,417.72956289350986,359.77084692567587,0.297046886679406,1.3987019904889166,0.0015522665381431,90.44414912804903,1.695748877168323,-0.004465200180709,49.17591094970703,55.674560546875,62.50411605834961,53.9511947631836,53.47027969360352,46.5824089050293,77.03273010253906,52.5965576171875,79.00391387939453,96.56575012207033,0.0035881085786968,0.0036619985476136,0.0037283932324498,0.0038596151862293,0.0034095929004251,0.0051342137157917,0.0051342137157917,0.0051342137157917,0.0062663699500262,0.0062663699500262
8,8.0,408.0800401046872,484.9819056689739,4.571988337549071,0.2672958375886082,0.0020988925360143,86.12998961482573,4.839284175137679,-0.0065182378931644,66.63485717773438,65.80206298828125,57.22785949707031,59.76771926879883,56.37166213989258,89.24203491210938,106.62255096435548,96.16236114501952,106.8249053955078,96.56575012207033,0.0063915364444255,0.0063954405486583,0.0067208656109869,0.0068047712557017,0.0062337638810276,0.0069422116503119,0.0069422116503119,0.0069422116503119,0.0062663699500262,0.0062663699500262
9,9.0,329.8460291698575,312.1981402859092,0.5512142210422705,4.097903986290718,0.0019676712937653,205.45072089737505,4.649118207332989,-0.0073562540628026,191.390380859375,187.1497802734375,204.5556640625,206.95089721679688,182.99708557128903,120.050048828125,123.66462707519533,84.51422882080078,100.14629364013672,96.56575012207033,0.006963022518903,0.0078914836049079,0.0068655675277113,0.0060977665707468,0.0054786689579486,0.0065081897191703,0.0065081897191703,0.0065081897191703,0.0062663699500262,0.0062663699500262
