,Nr,T1,T2,t1,t2,c,sigma_pc,tges,cfrac,M_sigma_pc_0,M_sigma_pc_1,M_sigma_pc_2,M_sigma_pc_3,M_sigma_pc_4,M_sigma_pc_5,M_sigma_pc_6,M_sigma_pc_7,M_sigma_pc_8,M_sigma_pc_9,M_cfrac_0,M_cfrac_1,M_cfrac_2,M_cfrac_3,M_cfrac_4,M_cfrac_5,M_cfrac_6,M_cfrac_7,M_cfrac_8,M_cfrac_9
12,12.0,377.0932007580996,439.14231434464455,3.982387894562756,4.473437488808608,0.0018524472620338,95.49817558496662,8.455825383371364,-0.0062777064585937,76.58272552490234,84.35155487060547,79.9354019165039,76.71031951904297,62.71998596191406,81.40930938720703,101.83600616455078,74.90596771240234,94.28186798095705,96.56575012207033,0.0061477203853428,0.0059719760902225,0.0057503399439156,0.0054769534617662,0.0048558097332715,0.0061270790174603,0.0061270790174603,0.0061270790174603,0.0062663699500262,0.0062663699500262
13,13.0,482.64909125864506,364.6681148558855,2.301333822775632,0.8644118681394806,0.0024101321790367,22.703990694700387,3.165745690915113,-0.0079707307500194,52.005619049072266,58.00881576538086,58.26968765258789,70.74969482421875,93.98214721679688,84.1198501586914,103.51744842529295,126.7962646484375,122.66571044921876,96.56575012207033,0.008361785672605,0.0080960597842931,0.0075668836943805,0.0084816934540867,0.0082196183502674,0.0079716546460986,0.0079716546460986,0.0079716546460986,0.0062663699500262,0.0062663699500262
14,14.0,441.3353674113751,469.1256435588002,2.799099024400736,3.3279833433839183,0.0028841315302997,94.94912524566833,6.127082367784654,-0.0099777364802504,91.3158721923828,91.7826919555664,76.79741668701172,85.45990753173828,97.26051330566406,144.0696258544922,135.47230529785156,181.57449340820312,146.79031372070312,96.56575012207033,0.0099942907691001,0.0100487042218446,0.0105147715657949,0.0110355457291007,0.0117706395685672,0.0095394356176257,0.0095394356176257,0.0095394356176257,0.0062663699500262,0.0062663699500262
15,15.0,349.65619817376137,344.26043909043074,0.9518958130230508,1.990402773053696,0.0013147262539714,60.75573006061826,2.9422985860767463,-0.0020948842980903,68.59512329101562,75.44876861572266,71.69102478027344,83.9531478881836,59.791053771972656,47.69446563720703,77.9468002319336,37.73074722290039,66.91410064697266,96.56575012207033,0.0032872618176043,0.0030778530053794,0.0032022998202592,0.0025797763373702,0.0024459108244627,0.0043485350906848,0.0043485350906848,0.0043485350906848,0.0062663699500262,0.0062663699500262
16,16.0,337.54675202071667,466.1599716171622,4.52810363532044,3.994764096553748,0.0021782467309385,81.57611859186302,8.522867731874188,-0.0071959558423968,99.97403717041016,105.53400421142578,109.81027221679688,128.99371337890625,96.05026245117188,140.48373413085938,133.77572631835938,103.5711669921875,110.86370849609376,96.56575012207033,0.0075031756423413,0.0075212805531919,0.0078960116952657,0.0072323223575949,0.006714042276144,0.007204680237919,0.007204680237919,0.007204680237919,0.0062663699500262,0.0062663699500262
17,17.0,446.41346894204617,340.9762540832162,1.75211673170949,0.0777672725574423,0.0016226503904908,13.468244425145157,1.8298840042669324,-0.0004907970559596,32.18502426147461,44.56205368041992,55.508819580078125,50.05189514160156,56.9572868347168,44.5712776184082,75.35149383544922,57.47442626953125,82.5861587524414,96.56575012207033,0.0036092244554311,0.0034790802747011,0.0037930568214505,0.0042388350702822,0.0037258027587085,0.0053670122288167,0.0053670122288167,0.0053670122288167,0.0062663699500262,0.0062663699500262
18,18.0,479.9146920442581,449.0676488727331,3.181480298641448,2.560956434533,0.0010851760860532,6.566615138457057e-05,5.742436733174448,-7.11761151503044e-14,-12.822197914123535,5.540549278259277,6.834408760070801,-11.63650894165039,12.707818984985352,17.248531341552734,46.87490081787109,25.705446243286133,55.230953216552734,96.56575012207033,-0.0002203452604589,-4.036487734992989e-05,0.0005933926440775,0.0013429872924461,0.0016663658898323,0.0035892841406166,0.0035892841406166,0.0035892841406166,0.0062663699500262,0.0062663699500262
19,19.0,385.2962538599968,373.4929233789444,0.570269031636417,1.531042909001311,0.0026524895671755,207.48902602336256,2.101311940637728,-0.0101005578118104,193.3092193603516,197.3910980224609,187.25762939453125,160.45465087890625,170.28456115722656,159.88125610351562,142.71286010742188,153.57908630371094,135.00070190429688,96.56575012207033,0.0100071085616946,0.0099964467808604,0.0098909102380275,0.0097874859347939,0.0099558262154459,0.0087732663378119,0.0087732663378119,0.0087732663378119,0.0062663699500262,0.0062663699500262
20,20.0,353.41714452952147,400.8602991700173,2.4927706465590744,2.3947083051161218,0.0027649547476321,238.1432908930477,4.887478951675196,-0.0102765555108817,232.89761352539065,230.4965667724609,212.6246490478516,194.4794769287109,190.91363525390625,206.48123168945312,162.1827392578125,166.87864685058594,140.72470092773438,96.56575012207033,0.0104455091059207,0.0104086296632885,0.010826894082129,0.0103934351354837,0.0108179757371544,0.0091452514752745,0.0091452514752745,0.0091452514752745,0.0062663699500262,0.0062663699500262
21,21.0,461.8901370093226,376.3845782727003,3.7900338427163662,3.5465894006347902,0.0014417040925472,58.42896277804949,7.336623243351156,-0.0050350404711325,34.61597442626953,26.910131454467773,30.737009048461918,22.74856376647949,34.46937942504883,32.8665885925293,64.70556640625,45.37085723876953,73.37674713134766,96.56575012207033,0.0029306937940418,0.0027315099723637,0.0026708752848207,0.0032639179844409,0.0029411839786916,0.004768521990627,0.004768521990627,0.004768521990627,0.0062663699500262,0.0062663699500262
22,22.0,414.1436727717519,483.962526358664,1.1534460749632367,1.043629980708162,0.001983331291005,65.71952676698236,2.197076055671398,-0.0061081960851014,51.99331665039063,56.39154052734375,50.01327896118164,50.116580963134766,49.07804107666016,77.36922454833984,99.2769546508789,85.86481475830078,100.94332122802734,96.56575012207033,0.0057427030988037,0.0058350590988993,0.006045120768249,0.006182141136378,0.0055662211962044,0.0065599856898188,0.0065599856898188,0.0065599856898188,0.0062663699500262,0.0062663699500262
23,23.0,319.9128555133939,309.0957975015044,2.5960232173403104,4.917132135108114,0.0022870492059737,268.5729048372417,7.513155352448424,-0.0089469431235987,262.0537109375,252.32423400878903,276.5903625488281,273.15411376953125,268.1165771484375,172.41195678710938,148.19993591308594,114.17623901367188,116.40129852294922,96.56575012207033,0.0091321468353271,0.0098358942195773,0.0086600044742226,0.0078185368329286,0.0074015208519995,0.0075645507313311,0.0075645507313311,0.0075645507313311,0.0062663699500262,0.0062663699500262
24,24.0,300.9729331359267,429.47966307401657,0.9325805676169694,3.1476324612119546,0.0016604593675583,115.20536151156864,4.080213028828924,-0.0055993425662487,121.86135864257812,116.0897979736328,102.5510711669922,136.6855010986328,82.70630645751953,102.67893981933594,114.36812591552734,60.184024810791016,84.51048278808594,96.56575012207033,0.0056086224503815,0.0054729576222598,0.0055512236431241,0.0044425455853343,0.0039014536887407,0.0054920678958296,0.0054920678958296,0.0054920678958296,0.0062663699500262,0.0062663699500262
