Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Nr,T1,T2,t1,t2,c,sigma_pc,tges,cfrac,M_sigma_pc_0,M_sigma_pc_1,M_sigma_pc_2,M_sigma_pc_3,M_sigma_pc_4,M_sigma_pc_5,M_sigma_pc_6,M_sigma_pc_7,M_sigma_pc_8,M_sigma_pc_9,M_cfrac_0,M_cfrac_1,M_cfrac_2,M_cfrac_3,M_cfrac_4,M_cfrac_5,M_cfrac_6,M_cfrac_7,M_cfrac_8,M_cfrac_9
15900,15900,15900,15900.0,356.65283203125,303.35693359375,2.510462443033854,1.6624684651692707,0.0021036376953125,179.08275995386447,4.172930908203124,-0.0081139212024538,168.19882202148438,180.2373046875,204.5737152099609,191.22280883789065,189.4806671142578,117.36275482177734,122.27268981933594,96.59766387939452,107.06641387939452,96.56575012207033,0.0068536000326275,0.0076636257581412,0.0072969663888216,0.0068303374573588,0.0062619824893772,0.0069579062983393,0.0069579062983393,0.0069579062983393,0.0062663699500262,0.0062663699500262
15901,15901,15901,15901.0,456.65283203125,403.35693359375,0.0187957763671875,4.154135131835938,0.0011036376953125,1.2370326312691544,4.172930908203125,-1.0739896820965672e-05,7.657501220703125,14.305621147155762,13.51403522491455,0.4771396219730377,17.99384307861328,19.70427703857422,50.10079193115234,26.58751678466797,56.17057037353516,96.56575012207033,0.0002991088549606,0.0004951802548021,0.0009402089635841,0.0014424562687054,0.0017235464183613,0.0036503472365438,0.0036503472365438,0.0036503472365438,0.0062663699500262,0.0062663699500262
15902,15902,15902,15902.0,406.65283203125,353.35693359375,3.756295776367188,0.4166351318359375,0.0016036376953125,37.28385096939776,4.172930908203125,-0.0056160929602749,57.32135772705078,67.03043365478516,75.12208557128906,66.47583770751953,62.42519378662109,52.46197891235352,81.74979400634766,56.13545227050781,81.61849212646484,96.56575012207033,0.0043357103131711,0.0038271220400929,0.004118587821722,0.0041363970376551,0.0036390032619237,0.0053041270002722,0.0053041270002722,0.0053041270002722,0.0062663699500262,0.0062663699500262
15903,15903,15903,15903.0,306.65283203125,453.35693359375,1.264629109700521,2.9083017985026043,0.0026036376953125,116.98935319628556,4.172930908203125,-0.0090772460652044,161.56503295898438,152.78919982910156,182.0826568603516,221.4339904785156,175.7959442138672,243.190673828125,176.0101776123047,147.97413635253906,132.51434326171875,96.56575012207033,0.0089523680508136,0.0092446692287921,0.0104753458872437,0.0095242783427238,0.0095924828201532,0.008611686527729,0.008611686527729,0.008611686527729,0.0062663699500262,0.0062663699500262
15904,15904,15904,15904.0,309.77783203125,306.48193359375,0.5638478597005209,4.387728881835938,0.0011348876953125,36.74997544073774,4.951576741536458,-0.000208511545755,71.18765258789062,79.29846954345703,64.31903839111328,117.82504272460938,71.61724090576172,45.27775192260742,75.94632720947266,28.11450958251953,57.76106643676758,96.56575012207033,0.0008746450766921,0.0036774191539734,0.0026790795382112,0.0016108276322484,0.0018225343665108,0.003753708442673,0.003753708442673,0.003753708442673,0.0062663699500262,0.0062663699500262
15905,15905,15905,15905.0,409.77783203125,406.48193359375,3.055514526367188,1.8960622151692708,0.0021348876953125,93.42160366366326,4.951576741536458,-0.007810033191146,101.6858139038086,100.11473083496094,96.3699188232422,84.14254760742188,82.33659362792969,91.5657196044922,108.00174713134766,99.48893737792967,108.65691375732422,96.56575012207033,0.0072852806188166,0.0070594185963273,0.0068929200060665,0.0069987089373171,0.006449410226196,0.0070612677372992,0.0070612677372992,0.0070612677372992,0.0062663699500262,0.0062663699500262
15906,15906,15906,15906.0,459.77783203125,356.48193359375,1.809681193033854,3.141895548502604,0.0026348876953125,91.49889181572983,4.951576741536458,-0.0101227708684142,101.4491195678711,100.23667907714844,99.37232208251952,101.13075256347656,129.53147888183594,110.79187774658205,118.80050659179688,151.5475616455078,134.10482788085938,96.56575012207033,0.010076530277729,0.0098091335967183,0.0089998403564095,0.0096926493570208,0.0098241316154599,0.0087150475010275,0.0087150475010275,0.0087150475010275,0.0062663699500262,0.0062663699500262
15907,15907,15907,15907.0,359.77783203125,456.48193359375,4.301347859700521,0.6502288818359375,0.0016348876953125,95.45871985360776,4.951576741536459,-0.0051288604811987,81.14228057861328,72.80742645263672,62.843238830566406,67.513916015625,49.66862106323242,69.66053771972656,94.20147705078124,58.34458923339844,83.20899200439453,96.56575012207033,0.0046736439689993,0.0044336938299238,0.0047859996557235,0.0043047680519521,0.0037822113372385,0.0054074879735708,0.0054074879735708,0.0054074879735708,0.0062663699500262,0.0062663699500262
15908,15908,15908,15908.0,384.77783203125,381.48193359375,3.678431193033854,0.0273122151692708,0.0018848876953125,102.35556835516898,3.7057434082031246,-0.0069893917284988,107.14468383789062,106.23383331298828,105.83170318603516,93.79546356201172,82.6466293334961,80.95256805419922,101.54993438720705,77.55247497558594,95.93295288085938,96.56575012207033,0.0060701160691678,0.0056454613804817,0.0058394595980644,0.0056517384946346,0.0050273705273866,0.0062343776226043,0.0062343776226043,0.0062343776226043,0.0062663699500262,0.0062663699500262
15909,15909,15909,15909.0,484.77783203125,481.48193359375,1.1867645263671875,2.5189788818359373,0.0028848876953125,72.09579494883846,3.7057434082031246,-0.009788397007844,54.0542106628418,48.34328079223633,37.04480743408203,57.49798583984375,76.56575012207031,119.46813201904295,123.3645477294922,181.6697235107422,146.82879638671875,96.56575012207033,0.0096682952716946,0.0097106788307428,0.0100533002987504,0.0110396202653646,0.0117768123745918,0.0095419371500611,0.0095419371500611,0.0095419371500611,0.0062663699500262,0.0062663699500262
