Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Nr,T1,T2,t1,t2,c,sigma_pc,tges,cfrac,M_sigma_pc_0,M_sigma_pc_1,M_sigma_pc_2,M_sigma_pc_3,M_sigma_pc_4,M_sigma_pc_5,M_sigma_pc_6,M_sigma_pc_7,M_sigma_pc_8,M_sigma_pc_9,M_cfrac_0,M_cfrac_1,M_cfrac_2,M_cfrac_3,M_cfrac_4,M_cfrac_5,M_cfrac_6,M_cfrac_7,M_cfrac_8,M_cfrac_9
16320,16320,16320,16320.0,303.13720703125,300.62255859375,3.065247599283854,3.755079142252604,0.0024044189453125,315.4554096409749,6.820326741536459,-0.0094244935756875,316.29217529296875,313.6009216308594,331.2237243652344,341.0813293457031,348.9159851074219,212.2372283935547,164.42774963378906,126.19583129882812,122.37493133544922,96.56575012207033,0.0091602662578225,0.0102522308006882,0.0094600832089781,0.0084509113803505,0.0081806955859065,0.0079527581110596,0.0079527581110596,0.0079527581110596,0.0062663699500262,0.0062663699500262
16321,16321,16321,16321.0,403.13720703125,400.62255859375,0.5735809326171876,1.2634124755859375,0.0014044189453125,15.724665719132696,1.8369934082031247,-0.0008323008433489,38.893009185791016,47.86774063110352,46.91173553466797,39.41090393066406,37.89998245239258,40.94184112548828,72.21842193603516,43.0544548034668,71.47908782958984,96.56575012207033,0.0029403150547295,0.0028664071578532,0.0031033256091177,0.0030630300752818,0.0027910221833735,0.0046451990492641,0.0046451990492641,0.0046451990492641,0.0062663699500262,0.0062663699500262
16322,16322,16322,16322.0,453.13720703125,350.62255859375,4.311080932617188,2.50924580891927,0.0019044189453124,17.905048847583707,6.820326741536459,-0.0063716897765356,62.62808227539063,57.54806518554688,66.47522735595703,61.90679550170898,72.01252746582031,59.58614730834961,87.12383270263672,79.16800689697266,96.92700958251952,96.56575012207033,0.0060036745853722,0.0056682298891246,0.0052102459594607,0.0057569704949855,0.0051320977509021,0.0062989788129925,0.0062989788129925,0.0062989788129925,0.0062663699500262,0.0062663699500262
16323,16323,16323,16323.0,353.13720703125,450.62255859375,1.8194142659505208,0.0175791422526041,0.0029044189453125,306.73578516678225,1.836993408203125,-0.0111995362604826,198.9993591308593,195.513671875,172.2042236328125,178.1740264892578,166.96595764160156,228.1977386474609,170.49827575683594,184.137924194336,147.82286071777344,96.56575012207033,0.0099823987111449,0.0102572841569781,0.0115670030936598,0.0111448522657155,0.0119368154555559,0.0096065383404493,0.0096065383404493,0.0096065383404493,0.0062663699500262,0.0062663699500262
16324,16324,16324,16324.0,378.13720703125,375.62255859375,1.196497599283854,0.6404958089192709,0.0026544189453125,220.3293886402876,1.836993408203125,-0.0100832712113388,204.7185821533203,209.066162109375,194.66490173339844,167.74844360351562,175.0487518310547,166.2340087890625,145.52052307128906,153.80259704589844,135.09889221191406,96.56575012207033,0.0099063161760568,0.0099033480510115,0.00997781381011,0.0097978813573718,0.0099703148007392,0.0087796477600932,0.0087796477600932,0.0087796477600932,0.0062663699500262,0.0062663699500262
16325,16325,16325,16325.0,478.13720703125,475.62255859375,3.6881642659505207,3.1321624755859374,0.0016544189453125,0.3377578566017919,6.820326741536459,-1.35926832104395e-05,4.614952087402344,16.73940086364746,17.93495750427246,10.127384185791016,26.526700973510746,40.38924026489258,71.7293930053711,59.7469482421875,84.20304870605469,96.56575012207033,0.0036259936168789,0.0035730984527617,0.0036210564430803,0.0044100005179643,0.0038731198292225,0.0054720886982977,0.0054720886982977,0.0054720886982977,0.0062663699500262,0.0062663699500262
16326,16326,16326,16326.0,428.13720703125,325.62255859375,2.442330932617188,1.886329142252604,0.0011544189453125,33.685209778473805,4.328660074869791,-0.0002469795198303,28.4599838256836,27.752723693847656,30.11068344116211,29.13948440551757,34.36799621582031,24.526790618896484,55.8965072631836,29.09052848815918,58.755126953125,96.56575012207033,0.0009500314481556,0.0011140828719362,0.0015141362091526,0.0017160596325993,0.0018858052790164,0.0038183091674,0.0038183091674,0.0038183091674,0.0062663699500262,0.0062663699500262
16327,16327,16327,16327.0,328.13720703125,425.62255859375,4.933997599283854,4.377995808919271,0.0021544189453125,137.61149128586302,9.311993408203126,-0.0076234900088279,150.97659301757812,147.96212768554688,146.3661346435547,156.63702392578125,119.2675552368164,145.4216766357422,136.10650634765625,101.31763458251952,109.65097045898438,96.56575012207033,0.0079677002504467,0.0078129386529326,0.0078708939254283,0.007103940937668,0.0065679564140737,0.0071258684620261,0.0071258684620261,0.0071258684620261,0.0062663699500262,0.0062663699500262
16328,16328,16328,16328.0,340.63720703125,363.12255859375,2.130872599283854,3.443620808919271,0.0012794189453125,80.12041688702833,5.574493408203125,-0.0046398066489756,65.87936401367188,73.63209533691406,64.85861206054688,79.93690490722656,53.62374496459961,47.59059524536133,77.86188507080078,35.73141860961914,65.11710357666016,96.56575012207033,0.0038093952462077,0.0034344817977398,0.0031123249791562,0.0023895448539406,0.0023163037840276,0.0042317542247474,0.0042317542247474,0.0042317542247474,0.0062663699500262,0.0062663699500262
16329,16329,16329,16329.0,440.63720703125,463.12255859375,4.622539265950521,0.9519541422526042,0.0022794189453125,66.56258681050643,5.574493408203125,-0.0076836816481319,66.5715103149414,65.07752990722656,57.2632064819336,56.82432174682617,62.53401565551758,90.2746353149414,107.23762512207033,113.41566467285156,116.01295471191406,96.56575012207033,0.0072713582776486,0.0072228126227855,0.0073261652141809,0.0077774259261786,0.0073522157035768,0.0075393132865428,0.0075393132865428,0.0075393132865428,0.0062663699500262,0.0062663699500262
16330,16330,16330,16330.0,490.63720703125,313.12255859375,0.8850392659505208,4.689454142252604,0.0027794189453125,52.46350717452654,5.574493408203125,-0.0093916870696214,98.12529754638672,76.88958740234375,73.59798431396484,109.92849731445312,164.0516357421875,108.25970458984376,117.43505096435548,168.6291961669922,141.46087646484375,96.56575012207033,0.0106159476563334,0.0109400311484932,0.0094330850988626,0.0104713663458824,0.0109314545989036,0.0091930925846099,0.0091930925846099,0.0091930925846099,0.0062663699500262,0.0062663699500262
16331,16331,16331,16331.0,390.63720703125,413.12255859375,3.376705932617188,2.1977874755859377,0.0017794189453125,76.95017171621917,5.574493408203125,-0.0063250730363143,80.9223861694336,81.79278564453125,78.64984893798828,70.08073425292969,60.93595504760742,69.99853515625,94.42974090576172,69.11640930175781,90.56502532958984,96.56575012207033,0.0055951816029846,0.0053029963746666,0.0052192448638379,0.0050834855064749,0.004480498842895,0.0058855335228145,0.0058855335228145,0.0058855335228145,0.0062663699500262,0.0062663699500262
16332,16332,16332,16332.0,365.63720703125,338.12255859375,3.999622599283854,1.574870808919271,0.0015294189453125,83.04646331603651,5.574493408203125,-0.0057327088887717,84.01770782470703,89.73238372802734,95.51869201660156,95.92042541503906,76.70542907714844,59.02444839477539,86.71221923828125,51.05962753295898,77.841064453125,96.56575012207033,0.004559660796076,0.0040749050676822,0.0041657849214971,0.0037365150637924,0.0033099609427154,0.0050586438737809,0.0050586438737809,0.0050586438737809,0.0062663699500262,0.0062663699500262
16333,16333,16333,16333.0,465.63720703125,438.12255859375,1.5079559326171874,4.066537475585937,0.0025294189453125,63.07181518642534,5.574493408203125,-0.0090607657586389,73.77863311767578,67.0853042602539,57.76797866821289,62.71400451660156,77.0508041381836,99.5464859008789,112.6100845336914,139.65814208984375,128.73690795898438,96.56575012207033,0.0086969938129186,0.0086216507479548,0.0083796251565217,0.0091243963688611,0.0090533951297402,0.0083662029355764,0.0083662029355764,0.0083662029355764,0.0062663699500262,0.0062663699500262
16334,16334,16334,16334.0,415.63720703125,388.12255859375,2.753789265950521,0.3290374755859375,0.0020294189453125,72.8779923246888,3.0828267415364583,-0.0073906562578069,88.85539245605469,91.20513153076172,92.37712097167967,79.48613739013672,79.32298278808594,80.42560577392578,101.2188720703125,89.90174865722656,103.28899383544922,96.56575012207033,0.0065743452869355,0.0063084126450121,0.00627270527184,0.0064304559491574,0.0058279172517359,0.0067124236375093,0.0067124236375093,0.0067124236375093,0.0062663699500262,0.0062663699500262
16335,16335,16335,16335.0,315.63720703125,488.12255859375,0.2621225992838542,2.820704142252604,0.0010294189453125,2.9917796397800265,3.0828267415364583,-0.0005388557348295,33.00176239013672,30.362699508666992,16.465316772460938,37.55887985229492,22.3754825592041,35.882911682128906,67.60956573486328,23.131778717041016,52.39314651489258,96.56575012207033,0.0018428822513669,0.0018589978571981,0.0020588648039847,0.0010425745276734,0.0014995269011706,0.0034048641100525,0.0034048641100525,0.0034048641100525,0.0062663699500262,0.0062663699500262
16336,16336,16336,16336.0,321.88720703125,394.37255859375,4.466810099283854,2.042058308919271,0.0029669189453125,287.62367573139414,6.508868408203124,-0.0111130672687416,298.1842956542969,303.0402526855469,284.369140625,274.59356689453125,273.7869873046875,286.6049499511719,191.0760192871093,192.14810180664065,151.00384521484375,96.56575012207033,0.011229851283133,0.0112400026991963,0.0122321657836437,0.0114815942943096,0.012456078082323,0.0098132602870464,0.0098132602870464,0.0098132602870464,0.0062663699500262,0.0062663699500262
16337,16337,16337,16337.0,421.88720703125,494.37255859375,1.9751434326171875,4.533724975585938,0.0019669189453125,48.12425233888714,6.508868408203125,-0.0058588357131493,21.015289306640625,45.20895004272461,42.119720458984375,43.01851272583008,44.57524490356445,73.32633209228516,96.64832305908205,84.4496078491211,100.10800170898438,96.56575012207033,0.0058338101953268,0.0058740475215017,0.005875407718122,0.0060937129892408,0.005474479869008,0.0065057012252509,0.0065057012252509,0.0065057012252509,0.0062663699500262,0.0062663699500262
